Level,Element,Type,Path,isTuple,minOccurs,maxOccurs,BaseType,Label,Documentation,LocalLabel,LocalDocumentation
4,gl-muc:amountOriginalTriangulationCurrency,gl-muc:currencyItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationCurrency,False,0,1,xbrli:QNameItemType,Original Triangulation Currency,"The currency used for triangulation, if used. May often be EUR or USD. Recommended ISO 4217 coding.",原取引トライアンギュレーション通貨,トライアンギュレーション取引時の通貨。EUR、USDなど。ISO4217コードを推奨。
4,gl-muc:amountOriginalTriangulationExchangeRate,gl-muc:exchangeRateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRate,False,0,1,xbrli:pureItemType,National to Triangulation Currency Exchange Rate,Exchange rate between national currency and triangulation currency at time of original transaction (expressed as national currency divided by triangulation currency),自国通貨トライアンギュレーション通貨換算レート,原取引時の、自国通貨とトライアンギュレーション通貨との換算レート。（自国通貨をトライアンギュレーション通貨で割った値）
4,gl-muc:amountOriginalTriangulationExchangeRateSource,gl-muc:exchangeRateSourceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRateSource,False,0,1,xbrli:stringItemType,National to Triangulation Currency Exchange Rate Source,"Source of Exchange Rate for triangulation amount at time of original transaction - for example, Reuters, Bloomberg",自国通貨トライアンギュレーション通貨換算レート情報源,"原取引時の、トライアンギュレーション取引金額の換算レートの情報源。たとえば、Reuters, Bloomberg。"
4,gl-muc:amountOriginalTriangulationExchangeRateType,gl-muc:exchangeRateTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:amountOriginalTriangulationExchangeRateType,False,0,1,xbrli:stringItemType,National to Triangulation Currency Exchange Rate Type,"Type of Exchange Rate for triangulation amount at time of original transaction - for example, spot rate, forward contract etc.",自国通貨トライアンギュレーション通貨換算レート種別,原取引時の、トライアンギュレーション取引金額の換算レートの種別。たとえば、スポット・レート、先物など。
4,gl-muc:originalTriangulationExchangeRate,gl-muc:exchangeRateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalTriangulationExchangeRate,False,0,1,xbrli:pureItemType,Original to Triangulation Currency Exchange Rate,Exchange rate between original currency and triangulation currency at time of original transaction (expressed as original currency divided by triangulation currency),原取引通貨トライアンギュレーション通貨換算レート,原取引時の、原取引通貨とトライアンギュレーション通貨との換算レート。（原取引通貨をトライアンギュレーション通貨で割った値）
4,gl-muc:originalExchangeRateTriangulationSource,gl-muc:exchangeRateSourceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalExchangeRateTriangulationSource,False,0,1,xbrli:stringItemType,Original to Triangulation Currency Exchange Rate Source,"Source of Exchange Rate for triangulation from original currency to triangulation currency at time of original transaction - for example, Reuters, Bloomberg",原取引通貨トライアンギュレーション通貨換算レート情報源,"原取引時の、原取引通貨からトライアンギュレーション通貨への換算レートの情報源。たとえば、Reuters, Bloomberg。"
4,gl-muc:originalExchangeRateTriangulationType,gl-muc:exchangeRateTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:originalExchangeRateTriangulationType,False,0,1,xbrli:stringItemType,Original to Triangulation Currency Exchange Rate Type,"Type of Exchange Rate for triangulation from original currency to triangulation currency at time of original transaction - for example, spot rate, forward contract etc.",原取引通貨トライアンギュレーション通貨換算レート種別,原取引時の、原取引通貨からトライアンギュレーション通貨への換算レートの種別。たとえば、スポット・レート、先物など。
4,gl-cor:signOfAmount,gl-gen:signOfAmountItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:signOfAmount,False,0,1,xbrli:tokenItemType,Sign Indication for Amount,Sign of amount; provides 4 possible fields only when used in conjunction with debitCreditCode; primarily used for correcting entries so total debits and credits after an entry error are not inflated. D + increase DebitsD - decrease debitsC + decreases creditC - increases credit,金額符号,"金額の符号。貸借識別子と関連して使用される場合にだけ、4つの可能なフィールドを提供する。記入エラー後の総貸借が膨張しないように、おもに仕訳の訂正に使用される。 D+は借方を増加させる。D-は借方を減少させる。C+は貸方を減少させる。C-は貸方を増加させる。
[設定値のリスト]
(+)、(-)、(plus：プラス)、(minus：マイナス)"
4,gl-cor:debitCreditCode,gl-gen:debitCreditCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:debitCreditCode,False,0,1,xbrli:tokenItemType,Debit/Credit Identifier,"Optional identifier of whether the amount is a (D)ebit, a (C)redit or Undefined",貸借区分コード,"金額が借方か貸方か不定かを示す識別子。
[設定値のリスト]
(D)、(C)、(debit：借方)、(credit：貸方)、(undefined：不定)"
4,gl-cor:postingDate,gl-cor:postingDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:postingDate,False,0,1,xbrli:dateTimeItemType,Posting Date,"At the detail level, this represents the accounting significance date. No matter what date the document is received, entered, or posted, this signifies the accounting date of the entry. If you want to see the financial results for March 5, 2002 and this entry is given that date, the entry will be part of the results for March 5, 2002. This is different from the postedDate found at the entryHeader level. If you want the accounting significance to be a particular date, it goes here. A single entry could represent multiple dates, but would only be posted on one date.",転記日付,明細レベルで、会計上意義のある日付を示す。ドキュメントの受領、入力、転記の日付に関わらず、仕訳が会計処理された日付を示す。2002.03.05の財務結果を見たいときに、ここにその日付がある場合は、この明細は2002.03.05の結果の一部である。これは、entryHeaderにあるpostedDateとは異なる。特定の日付を会計上意義のある日付にしたいなら、ここに記述する。ひとつの仕訳が複数の日付をあらわせるが、ひとつの日でのみ転記される。
4,gl-bus:amountMemo,gl-bus:amountMemoItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:amountMemo,False,0,1,xbrli:booleanItemType,Memo Line,A boolean like entry that indicates whether an entryDetail line has been provided solely to provide additional details and that tools should not consider the amount in postings.,メモ行フラグ,明細行が単に追加の詳細を与えるものであり、転記金額に含めるべきでないことを示すブール値。
4,gl-bus:allocationCode,gl-bus:allocationCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-bus:allocationCode,False,0,1,xbrli:stringItemType,Allocation Code,A code that is tied to the Enterprise's allocation system.,配分コード,配賦システムに結びつけるコード。
4,gl-muc:multicurrencyDetail,gl-muc:multicurrencyDetailComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail,True,0,unbounded,,Multicurrency Detail,Section to provide additional information related to home currencies that differ from original currencies and related exchange rates - typically this will be used to record exchange rates and amounts in currencies and/or on dates other than those of the original transaction. This structure allows recording of exchange rates using a third currency as a triangulation currency. This is often EUR but is not restricted to being so. This structure may be repeated as many times as necessary to record amounts in foreign currencies on the same or different dates.,【多通貨明細】,"原取引時の通貨と異なる、自国通貨と換算レートに関する追加情報のセクション。－現在および原取引時の、換算レートおよび金額の記録に使用される。
トライアンギュレーション通貨としての第三通貨の換算レートを記録できる。EURの場合が多いがそれに限らない。この構造は、同日または異なる日の外貨での金額を記録する必要がある限り、繰り返し指定可能。"
5,gl-muc:multicurrencyDetailExchangeRateDate,gl-muc:exchangeRateDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:multicurrencyDetailExchangeRateDate,False,0,1,xbrli:dateTimeItemType,Date of Exchange Rate,Date of exchange rate (other than original transaction date) on which amount is expressed as amountRestatedAmount or amountTriangulationAmount,換算レート日付,（原取引の日付ではなく）、amountRestatedAmountまたはamountTriangulationAmountが示された換算レートの日付。
5,gl-muc:amountRestatedAmount,gl-gen:amountItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedAmount,False,0,1,xbrli:monetaryItemType,Restated Amount,The amount in the foreign currency identified by amountRestatedCurrency as of multicurrencyDetailExchangeRateDate.,換算額,amountRestatedCurrencyで指定された外貨での、multicurrencyDetailExchangeRateDate時点の、換算額。
5,gl-muc:amountRestatedCurrency,gl-muc:currencyItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedCurrency,False,0,1,xbrli:QNameItemType,Currency of Restated Amount,The currency in which amountRestatedAmount is expressed. Recommended ISO 4217 coding.,換算通貨,amountRestatedAmountで使用される通貨。ISO4217コードを推奨。
5,gl-muc:amountRestatedExchangeRate,gl-muc:exchangeRateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRate,False,0,1,xbrli:pureItemType,Restated Amount Exchange Rate,Exchange rate used to convert amountRestatedAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by foreign currency),換算レート,amountRestatedAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨を外貨通貨で割った値）
5,gl-muc:amountRestatedExchangeRateSource,gl-muc:exchangeRateSourceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRateSource,False,0,1,xbrli:stringItemType,Restated Amount Exchange Rate Source,"Source of Exchange Rate for restated amount - for example, Reuters, Bloomberg",換算レート情報源,"外貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。"
5,gl-muc:amountRestatedExchangeRateType,gl-muc:exchangeRateTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountRestatedExchangeRateType,False,0,1,xbrli:stringItemType,Restated Amount Exchange Rate Type,"Type of Exchange Rate for restated amount - for example, spot rate, forward contract etc.",換算レート種別,外貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。
5,gl-muc:amountTriangulationAmount,gl-gen:amountItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationAmount,False,0,1,xbrli:monetaryItemType,Amount in Triangulation Currency,The amount in the triangulation currency identified by amountTriangulationCurrency as of multicurrencyDetailExchangeRateDate.,トライアンギュレーション通貨換算額,amountTriangulationCurrencyで指定されたトライアンギュレーション通貨での、multicurrencyDetailExchangeRateDate時点の換算額。
5,gl-muc:amountTriangulationCurrency,gl-muc:currencyItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationCurrency,False,0,1,xbrli:QNameItemType,Triangulation Currency,The currency used for tringulation between amountRestatedCurrency and the home currency. Recommended ISO 4217 coding.,トライアンギュレーション通貨,amountRestatedCurrencyと自国通貨間のトライアンギュレーション取引で使用される通貨。ISO4217コードを推奨。
5,gl-muc:amountTriangulationExchangeRate,gl-muc:exchangeRateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRate,False,0,1,xbrli:pureItemType,Triangulation Exchange Rate,Exchange rate used to convert amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as national currency divided by triangulation currency),トライアンギュレーション通貨換算レート,amountTriangulationAmountの算出に用いられた、multicurrencyDetailExchangeRateDate時点の換算レート。（自国通貨をトライアンギュレーション通貨で割った値）
5,gl-muc:amountTriangulationExchangeRateSource,gl-muc:exchangeRateSourceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRateSource,False,0,1,xbrli:stringItemType,Triangulation Exchange Rate Source,"Source of Exchange Rate for triangulation amount - for example, Reuters, Bloomberg",トライアンギュレーション通貨換算レート情報源,"トライアンギュレーション通貨換算額の換算レートの情報源。たとえば、Reuters, Bloomberg。"
5,gl-muc:amountTriangulationExchangeRateType,gl-muc:exchangeRateTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:amountTriangulationExchangeRateType,False,0,1,xbrli:stringItemType,Triangulation Exchange Rate Type,"Type of Exchange Rate for triangulation amount - for example, spot rate, forward contract etc.",トライアンギュレーション通貨換算レート種別,トライアンギュレーション通貨換算額の換算レートの種別。たとえば、スポット・レート、先物など。
5,gl-muc:restatedTriangulationExchangeRate,gl-muc:exchangeRateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedTriangulationExchangeRate,False,0,1,xbrli:pureItemType,Restated Triangulation Exchange Rate,Exchange rate used to convert from amountRestatedAmount to amountTriangulationAmount as of multicurrencyDetailExchangeRateDate (expressed as foreign currency divided by triangulation currency),換算通貨トライアンギュレーション通貨換算レート,amountRestatedAmountからamountTriangulationAmountへの、multicurrencyDetailExchangeRateDate時点の換算レート。（外貨通貨をトライアンギュレーション通貨で割った値）
5,gl-muc:restatedExchangeRateTriangulationSource,gl-muc:exchangeRateSourceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedExchangeRateTriangulationSource,False,0,1,xbrli:stringItemType,Restated Triangulation Exchange Rate Source,"Source of Exchange Rate for converting between foreign currency and triangulation currency - for example, Reuters, Bloomberg",換算通貨トライアンギュレーション通貨換算レート情報源,"外貨通貨とトライアンギュレーション通貨の間の換算レートの情報源。たとえば、Reuters, Bloomberg。"
5,gl-muc:restatedExchangeRateTriangulationType,gl-muc:exchangeRateTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:restatedExchangeRateTriangulationType,False,0,1,xbrli:stringItemType,Restated Triangulation Exchange Rate Type,"Type of Exchange Rate for converting between foreign currency and triangulation currency - for example, spot rate, forward contract etc.",換算通貨トライアンギュレーション通貨換算レート種別,外貨通貨とトライアンギュレーション通貨の間の換算レートの種別。たとえば、スポット・レート、先物など。
5,gl-muc:multicurrencyDetailComment,gl-muc:commentItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-muc:multicurrencyDetail/gl-muc:multicurrencyDetailComment,False,0,1,xbrli:stringItemType,Multicurrency Detail Comment,Comment describing the enclosing multicurrencyDetail tuple's contents. May include reason for recording additional exchange rates other than that used at the time of the original transaction.,多通貨明細コメント,multicurrencyDetailの内容のコメント。原取引時以外の、追加の換算レートを記録する理由などを記述。
4,gl-cor:identifierReference,gl-cor:identifierReferenceComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference,True,0,unbounded,,Identifier Reference,"Identification for customer, vendor, or employee.",【CVE情報】,顧客、仕入先、従業員のための識別子。
5,gl-cor:identifierCode,gl-cor:identifierCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierCode,False,0,1,xbrli:stringItemType,ID Number (internal),Internal ID Number associated with identifierReference,CVE識別番号（内部）,identifierReferenceに関係付けられた、内部ID番号。
5,gl-cor:identifierExternalReference,gl-cor:identifierExternalReferenceComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference,True,0,unbounded,,External Authority,Structure containing references to an external authority associated with identifier,【外部機関】,識別子と関係付けられる外部機関への参照情報を含む構造体。
6,gl-cor:identifierAuthorityCode,gl-cor:identifierAuthorityCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthorityCode,False,0,1,xbrli:stringItemType,External Authority ID Number,"External Authority (e,g, Tax Authority) ID Number associated with identifierReference",外部機関付与識別番号,identifierReferenceと関係付けられる、外部機関（たとえば、税務署）によるID番号。
6,gl-cor:identifierAuthority,gl-cor:identifierAuthorityItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthority,False,0,1,xbrli:stringItemType,External Authority,Name of External Authority (e.g. Tax Authority),外部機関名,外部機関の名前（たとえば、税務署）
6,gl-cor:identifierAuthorityVerificationDate,gl-cor:identifierAuthorityVerificationDateItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierExternalReference/gl-cor:identifierAuthorityVerificationDate,False,0,1,xbrli:dateTimeItemType,External Authority Verification Date,Date on which the External Authority last performed a verification,外部機関認証日付,外部機関が最後に認証した日付。
5,gl-cor:identifierOrganizationType,gl-gen:identifierOrganizationTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierOrganizationType,False,0,1,xbrli:tokenItemType,Identifier Organization Type,"Identifier Organization Type. Enumerated as: individual, organization, other.",CVE組織種別,"CVE識別子の組織種別。
[設定値のリスト]
(individual：個人)、(organization：組織)、(other：その他)"
5,gl-cor:identifierOrganizationTypeDescription,gl-cor:identifierOrganizationTypeDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierOrganizationTypeDescription,False,0,1,xbrli:stringItemType,Identifier Organization Type Description,Free format description of the identifier organization type,CVE組織種別説明,CVE識別子の組織種別の説明。
5,gl-cor:identifierDescription,gl-cor:identifierDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierDescription,False,0,1,xbrli:stringItemType,Identifier Description,Textual description of identifierReference.,CVE説明,identifierReferenceの説明。
5,gl-cor:identifierType,gl-gen:identifierTypeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierType,False,0,1,xbrli:tokenItemType,Identifier Type,"Entity type (enumerated): C, customer, E, employee, V, vendor, O, other, I, salesperson-internal, X, salesperson-external, N, contractor.",CVE種別,"実体の種別。 [設定値のリスト] (C)、(customer：顧客)、(E)、(employee：従業員)、(V)、(vendor：仕入先)、(O)、(other：その他)、(I)、(salesperson-internal：店舗内販売員)、(X)、(salesperson-external：外交販売員)、(N)、(contractor：請負者)"
5,gl-cor:identifierCategory,gl-cor:identifierCategoryItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierCategory,False,0,1,xbrli:stringItemType,Identifier Category,"For use as Customer, Vendor or Employee Class (such as Residential/Commercial/Institutional/Government or Retail/Wholesale or other classifications used by business).",CVEカテゴリ,顧客、仕入先、従業員の分類に使用する。　（住居/商業/機関/政府や、小売/卸や、ビジネスで使用されるその他の分類）。
5,gl-cor:identifierEMail,gl-cor:identifierEmailAddressStructureComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierEMail,True,0,unbounded,,Email Address,Email address for Identifier.,【Eメールアドレス】,CVE識別子のEメールアドレス。
6,gl-cor:identifierEmailAddressUsage,gl-gen:emailAddressUsageItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierEMail/gl-cor:identifierEmailAddressUsage,False,0,1,xbrli:stringItemType,Identifer Email Address Usage,"Identifer Email Address Usage (e.g. Orders, Head Office, IR)",CVEEメールアドレス用途,CVE識別子のEメールアドレスの用途。(注文、本社、IRなど)
6,gl-cor:identifierEmailAddress,gl-gen:emailAddressItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierEMail/gl-cor:identifierEmailAddress,False,0,1,xbrli:stringItemType,Identifer Email Address,Identifer Email Address,CVEEメールアドレス,CVE識別子のEメールアドレス。
5,gl-cor:identifierPhoneNumber,gl-cor:identifierPhoneNumberComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierPhoneNumber,True,0,unbounded,,Phone Number,Phone number related to Identifier.,【電話番号】,CVE識別子の電話番号。
6,gl-cor:identifierPhoneNumberDescription,gl-gen:phoneNumberDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierPhoneNumber/gl-cor:identifierPhoneNumberDescription,False,0,1,xbrli:tokenItemType,Identifier Phone Number Usage,"Identifier Phone Number Usage (e.g. Main, Investor relations, etc.). Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",CVE電話番号用途,"CVE識別子の電話番号の用途。(代表、IR用など)
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)"
6,gl-cor:identifierPhone,gl-gen:phoneNumberItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierPhoneNumber/gl-cor:identifierPhone,False,0,1,xbrli:stringItemType,Identifier Phone Number,Identifier Phone Number,CVE電話番号,CVE識別子の電話番号。
5,gl-cor:identifierFaxNumber,gl-cor:identifierFaxNumberComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierFaxNumber,True,0,unbounded,,Fax Number Structure,Fax number structure related to identifier.,【FAX番号】,CVE識別子のFAX番号の構造体。
6,gl-cor:identifierFaxNumberUsage,gl-gen:faxNumberUsageItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierFaxNumber/gl-cor:identifierFaxNumberUsage,False,0,1,xbrli:stringItemType,Identifer Fax Number Usage,"Identifer Fax Number Usage (e.g. Orders, Head Office, IR)",CVEFAX番号用途,CVE識別子のFAX番号の用途。(注文、本社、IRなど)
6,gl-cor:identifierFax,gl-gen:faxNumberItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierFaxNumber/gl-cor:identifierFax,False,0,1,xbrli:stringItemType,Identifer Fax Number,Identifer Fax Number,CVEFAX番号,CVE識別子のFAX番号。
5,gl-bus:identifierPurpose,gl-bus:identifierPurposeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierPurpose,False,0,1,xbrli:stringItemType,Identifier Purpose,"Freeform for codes like purchasing, billing, manufacturing at identifier level.",CVE目的,購買、請求、製造などの、CVE識別子のレベルのコードの自由記述。
5,gl-bus:identifierAddress,gl-bus:identifierAddressComplexType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress,True,0,unbounded,,Address,"Address (block) of customer, vendor, employee for integration purposes, VAT.",【CVE住所】,統合目的やVATのための、顧客、仕入先、従業員の住所(ブロック)。
6,gl-bus:identifierAddressDescription,gl-bus:identifierAddressDescriptionItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierAddressDescription,False,0,1,xbrli:stringItemType,Identifier Address Description,For use when the addressee identifier for this address is different than the primary description of the identified party.,CVE住所説明,この住所の宛先が、識別されたCVEの組織の代表記述と異なる場合に使用。
6,gl-bus:identifierAddressPurpose,gl-bus:identifierAddressPurposeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierAddressPurpose,False,0,1,xbrli:stringItemType,Identifier Address Purpose,"Freeform for codes like shipping, billing, mailing at address level.  Allows identification of multiple purpose addresses for each identifier.",CVE住所目的,配送、請求、郵送のような、住所レベルのコードの自由記述。個々のCVE識別子に対して、複数の住所の用途を識別する。
6,gl-bus:identifierBuildingNumber,gl-bus:identifierBuildingNumberItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierBuildingNumber,False,0,1,xbrli:stringItemType,Building Number,Building Number for Identifier Address,CVE住所建物番号,CVE識別子の住所の建物番号。
6,gl-bus:identifierStreet,gl-bus:identifierStreetItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierStreet,False,0,1,xbrli:stringItemType,Street,Street address.,CVE住所通り,住所の通り。
6,gl-bus:identifierAddressStreet2,gl-bus:identifierAddressStreet2ItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierAddressStreet2,False,0,1,xbrli:stringItemType,Address Detail,Address Detail for Identifier Address,CVE住所詳細,CVE識別子の住所の詳細。
6,gl-bus:identifierCity,gl-bus:identifierCityItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierCity,False,0,1,xbrli:stringItemType,City,City,CVE住所都市,都市。
6,gl-bus:identifierStateOrProvince,gl-bus:identifierStateOrProvinceItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierStateOrProvince,False,0,1,xbrli:stringItemType,State or Province,State or province,CVE住所州,州や地方。
6,gl-bus:identifierCountry,gl-bus:identifierCountryItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierCountry,False,0,1,xbrli:stringItemType,Country,Country,CVE住所国,国。
6,gl-bus:identifierZipOrPostalCode,gl-bus:identifierZipOrPostalCodeItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierZipOrPostalCode,False,0,1,xbrli:stringItemType,Zip or Postal Code,Zip or other postal code,CVE住所郵便番号,郵便番号。
6,gl-bus:identifierAddressLocationIdentifier,gl-bus:locationIdentifierItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-bus:identifierAddress/gl-bus:identifierAddressLocationIdentifier,False,0,1,xbrli:stringItemType,Identifier Address Location ID,A code used to identify the identifier location and to associate it with contacts,CVE所在地識別子,CVE識別子の所在地を識別したり、担当者と関係付けるコード。
5,gl-cor:identifierContactInformationStructure,gl-cor:identifierContactInformationStructureTupleType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierContactInformationStructure,True,0,unbounded,,Identifier Contact Information Structure,Identifier Contact Information Structure,【CVE担当者情報】,CVE識別子の担当者情報の構造体。
6,gl-cor:identifierContactPrefix,gl-cor:identifierContactPrefixItemType,/gl-cor:accountingEntries/gl-cor:entryHeader/gl-cor:entryDetail/gl-cor:identifierReference/gl-cor:identifierContactInformationStructure/gl-cor:identifierContactPrefix,False,0,1,xbrli:stringItemType,Identifier Contact Prefix,"Prefix (e.g. Dr., Mr., Mrs.)",CVE担当者敬称,敬称(Dr.、Mr.、Mrs.など)
