name,B,category,seq,account_name,amount,type,level,Ledger_Account_Number,element_name,English_Label
　　　運送費及び保管費,0,販売費及び一般管理費,,運送費及び保管費,,1,3,10E200860,TransportationAndWarehousingExpensesSGA,Transportation and storage costs
　　　運賃,0,販売費及び一般管理費,,運賃,,1,3,10E200870,FreightageExpensesSGA,Freight costs
　　　運賃及び荷造費,0,販売費及び一般管理費,,運賃及び荷造費,,1,3,10E200880,FreightageAndPackingExpensesSGA,Freight and packing costs
　　　運賃諸掛,0,販売費及び一般管理費,,運賃諸掛,,1,3,10E200890,FreightageRelatedExpensesSGA,Freight and incidental costs
　　　荷造運搬費,0,販売費及び一般管理費,,荷造運搬費,,1,3,10E200900,PackingAndTransportationExpensesSGA,Packing and transportation costs
　　　荷造及び発送費,0,販売費及び一般管理費,,荷造及び発送費,,1,3,10E200910,PackingAndDeliveryExpensesSGA,Packing and delivery expenses
　　　販売運賃,0,販売費及び一般管理費,,販売運賃,,1,3,10E200920,SalesFareSGA,Freight-out
　　　発送運賃,0,販売費及び一般管理費,,発送運賃,,1,3,10E200930,FreightOutSGA,Freight-out
　　　配送費,0,販売費及び一般管理費,,配送費,,1,3,10E200940,DistributionExpensesSGA,Distribution expenses
　　　発送費,0,販売費及び一般管理費,,発送費,,1,3,10E200950,ShipmentExpensesSGA,Shipment expenses
　　　試験研究費,0,販売費及び一般管理費,,試験研究費,,1,3,10E200960,ExperimentAndResearchExpensesSGA,Experimentation and research expenses
　　　開発研究費,0,販売費及び一般管理費,,開発研究費,,1,3,10E200970,DevelopmentAndResearchExpensesSGA,Development and research expenses
　　　技術研究費,0,販売費及び一般管理費,,技術研究費,,1,3,10E200980,TechnicalResearchExpensesSGA,Technical research expenses
　　　研究費,0,販売費及び一般管理費,,研究費,,1,3,10E200990,ResearchExpensesSGA,Research expenses
　　　修繕維持費,0,販売費及び一般管理費,,修繕維持費,,1,3,10E201000,RepairAndMaintenanceSGA,Repair and maintenance expenses
　　　寄付金,0,販売費及び一般管理費,,寄付金,,1,3,10E201010,ContributionSGA,Donations
　　　特許権使用料,0,販売費及び一般管理費,,特許権使用料,,1,3,10E201020,LicenseFeeSGA,License fee
　　　長期前払費用償却,0,販売費及び一般管理費,,長期前払費用償却,,1,3,10E201030,AmortizationOfLongTermPrepaidExpensesSGA,Amortization of long-term prepaid expenses
　　　水道光熱費,0,販売費及び一般管理費,,水道光熱費,,1,3,10E201040,UtilitiesExpensesSGA,Utilities expenses
　　　動力用水光熱費,0,販売費及び一般管理費,,動力用水光熱費,,1,3,10E201050,PowerUtilitiesExpensesSGA,Power utilities expenses
　　　衛生費,0,販売費及び一般管理費,,衛生費,,1,3,10E201060,MedicalExpensesSGA,Medical expenses
　　　事業所税,0,販売費及び一般管理費,,事業所税,,1,3,10E201070,OfficeTaxesSGA,Business office tax
　　　事業税,0,販売費及び一般管理費,,事業税,,1,3,10E201080,EnterpriseTaxSGA,Enterprise tax
　　　事務費,0,販売費及び一般管理費,,事務費,,1,3,10E201090,OfficeCostSGA,Office cost
　　　事務用品費,0,販売費及び一般管理費,,事務用品費,,1,3,10E201100,StationeryExpensesSGA,Stationery expenses
　　　事務用消耗品費,0,販売費及び一般管理費,,事務用消耗品費,,1,3,10E201110,OfficeSuppliesExpensesSGA,Office supplies expenses
　　　車両費,0,販売費及び一般管理費,,車両費,,1,3,10E201120,VehicleExpensesSGA,Vehicle expenses
　　　会議費,0,販売費及び一般管理費,,会議費,,1,3,10E201130,ConferenceExpensesSGA,Meeting expenses
　　　諸会費,0,販売費及び一般管理費,,諸会費,,1,3,10E201140,MembershipFeeSGA,Membership fee
　　　諸経費,0,販売費及び一般管理費,,諸経費,,1,3,10E201150,SundryExpensesSGA,Sundry expenses
　　　図書費,0,販売費及び一般管理費,,図書費,,1,3,10E201160,BookExpensesSGA,Book expenses
　　　印刷費,0,販売費及び一般管理費,,印刷費,,1,3,10E201170,PrintExpensesSGA,Print expenses
　　　図書印刷費,0,販売費及び一般管理費,,図書印刷費,,1,3,10E201180,BookAndPrintingExpensesSGA,Book and printing expenses
　　　調査研究費,0,販売費及び一般管理費,,調査研究費,,1,3,10E201190,ResearchStudyExpensesSGA,Research study expenses
　　　調査費,0,販売費及び一般管理費,,調査費,,1,3,10E201200,InvestigationExpensesSGA,Investigation expenses
　　　旅費交通費及び通信費,0,販売費及び一般管理費,,旅費交通費及び通信費,,1,3,10E201210,TransportationAndCommunicationExpensesSGA,"Travel, transportation and communication expenses"
　　　旅費及び通信費,0,販売費及び一般管理費,,旅費及び通信費,,1,3,10E201220,TravelingAndCommunicationExpensesSGA,Travel and communication expenses
　　　旅費及び交通費,0,販売費及び一般管理費,,旅費及び交通費,,1,3,10E201230,TravelingAndTransportationExpensesSGA,Travel and transportation expenses
　　　通信交通費,0,販売費及び一般管理費,,通信交通費,,1,3,10E201240,CorrespondenceAndTransportationExpensesSGA,Communication and transportation expenses
　　　取引関連費,0,販売費及び一般管理費,,取引関連費,,1,3,10E201250,TradingRelatedExpensesSGA,Trading related expenses
　　　不動産関連費,0,販売費及び一般管理費,,不動産関連費,,1,3,10E201260,RealEstateRelatedExpensesSGA,Real estate related expenses
　　　雑費,0,販売費及び一般管理費,,雑費,,1,3,10E201270,MiscellaneousExpensesSGA,Miscellaneous expenses
　　　その他の販売費,0,販売費及び一般管理費,,その他の販売費,,1,3,10E201280,GeneralAndAdministrativeExpensesSGAAbstract,Other selling expenses
　　　その他の一般管理費,0,販売費及び一般管理費,,その他の一般管理費,,1,3,10E201290,GeneralAndAdministrativeExpensesSGAAbstract,Other general and administrative expenses
　　　その他の経費,0,販売費及び一般管理費,,その他の経費,,1,3,10E201300,GeneralAndAdministrativeExpensesSGAAbstract,Other expenses
　　　その他の人件費,0,販売費及び一般管理費,,その他の人件費,,1,3,10E201310,OtherPersonnelCostAdministrativeExpenses,Other personnel expenses
　　　その他,0,販売費及び一般管理費,,その他,,1,3,10E201320,GeneralAndAdministrativeExpensesSGAAbstract,Other
　　　販売費及び一般管理費,0,販売費及び一般管理費,,販売費及び一般管理費,,1,3,10E201330,SellingGeneralAndAdministrativeExpenses,"Selling, general and administrative expenses"
　　営業利益又は営業損失（△）,0,損益,,営業利益又は営業損失（△）,,1,2,10F000110,OperatingIncome,Operating profit (loss)
　　　全事業営業利益又は全事業営業損失（△）,0,損益,,全事業営業利益又は全事業営業損失（△）,,1,3,10F000120,OperatingIncomeTotalBusiness,Operating profit (loss) - all businesses
　　営業外収益,,営業外収益,,営業外収益,,T,2,10D200010,NonOperatingIncomeAbstract,Non-operating income
　　　受取利息,0,営業外収益,,受取利息,,1,3,10D200020,InterestIncomeNOI,Interest income
　　　有価証券利息,0,営業外収益,,有価証券利息,,1,3,10D200030,InterestOnSecuritiesNOI,Interest on securities
　　　受取配当金,0,営業外収益,,受取配当金,,1,3,10D200040,DividendsIncomeNOI,Dividend income
　　　仕入割引,0,営業外収益,,仕入割引,,1,3,10D200050,PurchaseDiscountsNOI,Purchase discounts
　　　投資不動産賃貸料,0,営業外収益,,投資不動産賃貸料,,1,3,10D200060,RentOfRealEstateForInvestmentNOI,Rental income from investment property
　　　還付消費税等,0,営業外収益,,還付消費税等,,1,3,10D200070,RefundedConsumptionTaxesNOI,Refunded consumption taxes
　　　負ののれん償却額,0,営業外収益,,負ののれん償却額,,1,3,10D200080,AmortizationOfNegativeGoodwillNOI,Amortization of negative goodwill
　　　持分法による投資利益,0,営業外収益,,持分法による投資利益,,1,3,10D200090,EquityInEarningsOfAffiliatesNOI,Share of profit of entities accounted for using equity method
　　　為替差益,0,営業外収益,,為替差益,,1,3,10D200100,ForeignExchangeGainsNOI,Foreign exchange gains
　　　有価証券売却益,0,営業外収益,,有価証券売却益,,1,3,10D200110,GainOnSalesOfSecuritiesNOI,Gain on sales of securities
　　　投資有価証券売却益,0,営業外収益,,投資有価証券売却益,,1,3,10D200120,GainOnSalesOfInvestmentSecuritiesNOI,Gain on sales of investment securities
　　　投資有価証券評価益,0,営業外収益,,投資有価証券評価益,,1,3,10D200130,GainOnValuationOfSecuritiesNOI,Gain on valuation of investment securities
　　　未払配当金除斥益,0,営業外収益,,未払配当金除斥益,,1,3,10D200140,GainOnAdjustmentOfAccountPayableNOI,Gain on forfeiture of unclaimed dividends
　　　有価証券償還益,0,営業外収益,,有価証券償還益,,1,3,10D200150,GainOnRedemptionOfSecuritiesNOI,Gain on redemption of securities
　　　有価証券運用益,0,営業外収益,,有価証券運用益,,1,3,10D200160,GainOnInvestmentOfSecuritiesNOI,Gain on investments in securities
　　　有価証券評価益,0,営業外収益,,有価証券評価益,,1,3,10D200170,GainOnValuationOfSecuritiesNOI,Gain on valuation of securities
　　　投資有価証券評価損戻入益,0,営業外収益,,投資有価証券評価損戻入益,,1,3,10D200180,GainOnReversalOfLossOnValuationOfInvestmentSecuritiesNOI,Gain on reversal of loss on valuation of investment securities
　　　出資金運用益,0,営業外収益,,出資金運用益,,1,3,10D200190,GainOnInvestmentsInCapitalNOI,Gain on investments in capital
　　　投資事業組合運用益,0,営業外収益,,投資事業組合運用益,,1,3,10D200200,GainOnInvestmentsInPartnershipNOI,Gain on investments in investment partnerships
　　　匿名組合投資利益,0,営業外収益,,匿名組合投資利益,,1,3,10D200210,GainOnInvestmentsInSilentPartnershipNOI,Gain on investments in silent partnerships
　　　金銭の信託運用益,0,営業外収益,,金銭の信託運用益,,1,3,10D200220,GainOnInvestmentsInMoneyHeldInTrustNOI,Gain on investments in money held in trust
　　　デリバティブ評価益,0,営業外収益,,デリバティブ評価益,,1,3,10D200230,GainOnValuationOfDerivativesNOI,Gain on valuation of derivatives
　　　金利スワップ評価益,0,営業外収益,,金利スワップ評価益,,1,3,10D200240,GainOnValuationOfInterestRateSwapsNOI,Gain on valuation of interest rate swaps
　　　複合金融商品評価益,0,営業外収益,,複合金融商品評価益,,1,3,10D200250,GainOnValuationOfCompoundFinancialInstrumentsNOI,Gain on valuation of compound financial instruments
　　　経営指導料,0,営業外収益,,経営指導料,,1,3,10D200260,BusinessAdvisoryFeeNOI,Consulting fee income
　　　技術指導料,0,営業外収益,,技術指導料,,1,3,10D200270,TechnicalAdvisoryFeeNOI,Technical advisory fee income
　　　業務受託料,0,営業外収益,,業務受託料,,1,3,10D200280,FiduciaryObligationFeeNOI,Outsourcing service income
　　　業務受託手数料,0,営業外収益,,業務受託手数料,,1,3,10D200290,OperationsConsignmentFeeNOI,Outsourcing service income
　　　受取技術料,0,営業外収益,,受取技術料,,1,3,10D200300,TechnicalSupportFeeNOI,Technical support fee income
　　　受取ロイヤリティー,0,営業外収益,,受取ロイヤリティー,,1,3,10D200310,RoyaltyIncomeNOI,Royalty income
　　　貸付金利息,0,営業外収益,,貸付金利息,,1,3,10D200320,InterestOnLoansNOI,Interest on loans
　　　受取手数料,0,営業外収益,,受取手数料,,1,3,10D200330,CommissionFeeNOI,Commission income
　　　受取事務手数料,0,営業外収益,,受取事務手数料,,1,3,10D200340,OfficeWorkFeeNOI,Administrative service fee income
　　　受取賃貸料,0,営業外収益,,受取賃貸料,,1,3,10D200350,RentIncomeNOI,Rental income
　　　不動産賃貸料,0,営業外収益,,不動産賃貸料,,1,3,10D200360,RealEstateRentNOI,Rental income from real estate
　　　固定資産賃貸料,0,営業外収益,,固定資産賃貸料,,1,3,10D200370,RentIncomeOnNoncurrentAssetsNOI,Rental income from non-current assets
　　　設備賃貸料,0,営業外収益,,設備賃貸料,,1,3,10D200380,RentIncomeOnFacilitiesNOI,Rental income from facilities
　　　受取家賃,0,営業外収益,,受取家賃,,1,3,10D200390,HouseRentIncomeNOI,Rental income from buildings
　　　受取地代家賃,0,営業外収益,,受取地代家賃,,1,3,10D200400,LandAndHouseRentReceivedNOI,Rental income from land and buildings
　　　受取保険金,0,営業外収益,,受取保険金,,1,3,10D200410,InsuranceIncomeNOI,Insurance claim income
　　　受取保険金及び配当金,0,営業外収益,,受取保険金及び配当金,,1,3,10D200420,InsuranceAndDividendsIncomeNOI,Insurance claim and dividend income
　　　受取保険料,0,営業外収益,,受取保険料,,1,3,10D200430,InsuranceFeeNOI,Insurance fee income
　　　受取保証料,0,営業外収益,,受取保証料,,1,3,10D200440,GuaranteeCommissionReceivedNOI,Guarantee commission received
　　　受取補償金,0,営業外収益,,受取補償金,,1,3,10D200450,CompensationIncomeNOI,Compensation income
　　　受取利息及び配当金,0,営業外収益,,受取利息及び配当金,,1,3,10D200460,InterestAndDividendsIncomeNOI,Interest and dividend income
　　　助成金収入,0,営業外収益,,助成金収入,,1,3,10D200470,SubsidyIncomeNOIBounty,Subsidy income
　　　補助金収入,0,営業外収益,,補助金収入,,1,3,10D200480,SubsidyIncomeNOI,Subsidy income
　　　協賛金収入,0,営業外収益,,協賛金収入,,1,3,10D200490,CoSponsorFeeNOI,Sponsorship money income
　　　違約金収入,0,営業外収益,,違約金収入,,1,3,10D200500,PenaltyIncomeNOI,Penalty income
　　　売電収入,0,営業外収益,,売電収入,,1,3,10D200510,MiscellaneousIncomeNOI,Electricity sale income
　　　保険解約返戻金,0,営業外収益,,保険解約返戻金,,1,3,10D200520,InsurancePremiumsRefundedCancellationNOI,Surrender value of insurance policies
　　　保険返戻金,0,営業外収益,,保険返戻金,,1,3,10D200530,InsuranceReturnNOI,Insurance return
　　　生命保険配当金,0,営業外収益,,生命保険配当金,,1,3,10D200540,DividendsIncomeOfLifeInsuranceNOI,Dividend income of life insurance
　　　保険配当金,0,営業外収益,,保険配当金,,1,3,10D200550,DividendsIncomeOfInsuranceNOI,Dividend income of insurance
　　　保険事務手数料,0,営業外収益,,保険事務手数料,,1,3,10D200560,CommissionForInsuranceOfficeWorkNOI,Commission for insurance office work
　　　固定資産売却益,0,営業外収益,,固定資産売却益,,1,3,10D200570,GainOnSalesOfNoncurrentAssetsNOI,Gain on sales of non-current assets
　　　固定資産受贈益,0,営業外収益,,固定資産受贈益,,1,3,10D200580,GainOnDonationOfNoncurrentAssetsNOI,Gain on donation of non-current assets
　　　固定資産処分益,0,営業外収益,,固定資産処分益,,1,3,10D200590,GainOnDisposalOfNoncurrentAssetsNOI,Gain on disposal of non-current assets
　　　投資損失引当金戻入額,0,営業外収益,,投資損失引当金戻入額,,1,3,10D200600,ReversalOfAllowanceForInvestmentLossNOI,Reversal of allowance for investment loss
　　　退職給付会計基準変更時差異の処理額,0,営業外収益,,退職給付会計基準変更時差異の処理額,,1,3,10D200610,AmortizationOfNetRetirementBenefitObligationAtTransitionNOI,Amortization of net retirement benefit obligation at transition
　　　役員退職慰労引当金戻入額,0,営業外収益,,役員退職慰労引当金戻入額,,1,3,10D200620,ReversalOfProvisionForDirectorsRetirementBenefitsNOI,Reversal of provision for retirement benefits for directors (and other officers)
　　　貸倒引当金戻入額,0,営業外収益,,貸倒引当金戻入額,,1,3,10D200630,ReversalOfAllowanceForDoubtfulAccountsNOI,Reversal of allowance for doubtful accounts
　　　償却債権取立益,0,営業外収益,,償却債権取立益,,1,3,10D200640,GainOnBadDebtsRecoveredNOI,Gain on bad debts recovered
　　　物品売却益,0,営業外収益,,物品売却益,,1,3,10D200650,GainOnSalesOfGoodsNOI,Gain on sales of goods
　　　作業くず売却益,0,営業外収益,,作業くず売却益,,1,3,10D200660,GainOnSalesOfScraps1NOI,Gain on sales of scraps
　　　スクラップ売却益,0,営業外収益,,スクラップ売却益,,1,3,10D200670,GainOnSalesOfScraps2NOI,Gain on sales of scraps
　　　債務勘定整理益,0,営業外収益,,債務勘定整理益,,1,3,10D200680,GainOnAdjustmentOfAccountPayableNOI,Gain on adjustment of account payable
　　　法人税等還付加算金,0,営業外収益,,法人税等還付加算金,,1,3,10D200690,InterestOnRefundOfIncomeTaxesAndOtherNOI,Interest on refund of income taxes
　　　還付加算金,0,営業外収益,,還付加算金,,1,3,10D200700,InterestOnRefundNOI,Interest on tax refund
　　　雇用調整助成金,0,営業外収益,,雇用調整助成金,,1,3,10D200710,SubsidiesForEmploymentAdjustmentNOI,Subsidies for employment adjustment
　　　雑収入,0,営業外収益,,雑収入,,1,3,10D200720,MiscellaneousIncomeNOI,Miscellaneous income
　　　その他,0,営業外収益,,その他,,1,3,10D200730,OtherNOI,Other
　　　営業外収益,0,営業外収益,,営業外収益,,1,3,10D200740,NonOperatingIncome,Non-operating income
　　営業外費用,,営業外費用,,営業外費用,,T,2,10E300010,NonOperatingExpensesAbstract,Non-operating expenses
　　　支払利息,0,営業外費用,,支払利息,,1,3,10E300020,InterestExpensesNOE,Interest expenses
　　　社債利息,0,営業外費用,,社債利息,,1,3,10E300030,InterestOnBondsNOE,Interest on bonds
　　　売上割引,0,営業外費用,,売上割引,,1,3,10E300040,SalesDiscountsNOE,Sales discounts
　　　有価証券売却損,0,営業外費用,,有価証券売却損,,1,3,10E300050,LossOnSalesOfSecuritiesNOE,Loss on sales of securities
　　　有価証券評価損,0,営業外費用,,有価証券評価損,,1,3,10E300060,LossOnValuationOfSecuritiesNOE,Loss on valuation of securities
　　　有価証券償還損,0,営業外費用,,有価証券償還損,,1,3,10E300070,LossOnRedemptionOfSecuritiesNOE,Loss on redemption of securities
　　　有価証券運用損,0,営業外費用,,有価証券運用損,,1,3,10E300080,LossOnInvestmentOfSecuritiesNOE,Loss on investments in securities
　　　投資有価証券売却損,0,営業外費用,,投資有価証券売却損,,1,3,10E300090,LossOnSalesOfInvestmentSecuritiesNOE,Loss on sales of investment securities
　　　投資有価証券評価損,0,営業外費用,,投資有価証券評価損,,1,3,10E300100,LossOnValuationOfInvestmentSecuritiesNOE,Loss on valuation of investment securities
　　　持分法による投資損失,0,営業外費用,,持分法による投資損失,,1,3,10E300110,EquityInLossesOfAffiliatesNOE,Share of loss of entities accounted for using equity method
　　　出資金運用損,0,営業外費用,,出資金運用損,,1,3,10E300120,LossOnInvestmentsInCapitalNOE,Loss on investments in capital
　　　投資事業組合運用損,0,営業外費用,,投資事業組合運用損,,1,3,10E300130,LossOnInvestmentsInPartnershipNOE,Loss on investments in investment partnerships
　　　匿名組合投資損失,0,営業外費用,,匿名組合投資損失,,1,3,10E300140,LossOnInvestmentsInSilentPartnershipNOE,Loss on investments in silent partnerships
　　　出資金評価損,0,営業外費用,,出資金評価損,,1,3,10E300150,LossOnValuationOfInvestmentsInCapitalNOE,Loss on valuation of investments in capital
　　　金銭の信託運用損,0,営業外費用,,金銭の信託運用損,,1,3,10E300160,LossOnInvestmentsInMoneyHeldInTrustNOE,Loss on investments in money held in trust
　　　デリバティブ評価損,0,営業外費用,,デリバティブ評価損,,1,3,10E300170,LossOnValuationOfDerivativesNOE,Loss on valuation of derivatives
　　　ゴルフ会員権評価損,0,営業外費用,,ゴルフ会員権評価損,,1,3,10E300180,LossOnValuationOfGolfClubMembershipNOE,Loss on valuation of golf club membership
　　　会員権評価損,0,営業外費用,,会員権評価損,,1,3,10E300190,LossOnValuationOfMembershipNOE,Loss on valuation of membership
　　　会員権売却損,0,営業外費用,,会員権売却損,,1,3,10E300200,LossOnSaleOfMembershipNOE,Loss on sales of membership
　　　保険解約損,0,営業外費用,,保険解約損,,1,3,10E300210,LossOnInsuranceCancellationNOE,Loss on cancellation of insurance policies
　　　社債発行費償却,0,営業外費用,,社債発行費償却,,1,3,10E300220,AmortizationOfBondIssuanceCostNOE,Amortization of bond issuance cost
　　　株式交付費,0,営業外費用,,株式交付費,,1,3,10E300230,StockIssuanceCostNOE,Share issuance cost
　　　株式交付費償却,0,営業外費用,,株式交付費償却,,1,3,10E300240,AmortizationOfStockIssuanceCostNOE,Amortization of share issuance cost
　　　新株発行費,0,営業外費用,,新株発行費,,1,3,10E300250,StockIssuanceCostPriorNOE,Share issuance cost
　　　新株発行費償却,0,営業外費用,,新株発行費償却,,1,3,10E300260,AmortizationOfStockIssuanceCostPriorNOE,Amortization of share issuance cost
　　　社債償還損,0,営業外費用,,社債償還損,,1,3,10E300270,LossOnBondRetirementNOE,Loss on redemption of bonds
　　　社債発行費,0,営業外費用,,社債発行費,,1,3,10E300280,BondIssuanceCostNOE,Bond issuance cost
　　　自己株式取得費用,0,営業外費用,,自己株式取得費用,,1,3,10E300290,CommissionForPurchaseOfTreasuryStockNOE,Commission for purchase of treasury shares
　　　株式公開費用,0,営業外費用,,株式公開費用,,1,3,10E300300,GoingPublicExpensesNOE,Going public expenses
　　　資金調達費用,0,営業外費用,,資金調達費用,,1,3,10E300310,FinancingExpensesNOE,Financing expenses
　　　短期社債利息,0,営業外費用,,短期社債利息,,1,3,10E300320,InterestOnShortTermBondsNOE,Interest on short-term bonds
　　　コマーシャル・ペーパー利息,0,営業外費用,,コマーシャル・ペーパー利息,,1,3,10E300330,InterestOnCommercialPapersNOE,Interest on commercial papers
　　　為替差損,0,営業外費用,,為替差損,,1,3,10E300340,ForeignExchangeLossesNOE,Foreign exchange losses
　　　金利スワップ評価損,0,営業外費用,,金利スワップ評価損,,1,3,10E300350,LossOnValuationOfInterestSwapNOE,Loss on valuation of interest rate swaps
　　　複合金融商品評価損,0,営業外費用,,複合金融商品評価損,,1,3,10E300360,LossOnValuationOfCompoundFinancialInstrumentsNOE,Loss on valuation of compound financial instruments
　　　手形売却損,0,営業外費用,,手形売却損,,1,3,10E300370,LossOnSalesOfNotesPayableNOE,Loss on sales of notes receivable - trade
　　　電子記録債権売却損,0,営業外費用,,電子記録債権売却損,,1,3,10E300380,LossOnSalesOfElectronicallyRecordedMonetaryClaimsNOE,Loss on sales of electronically recorded monetary claims
　　　貸与資産減価償却費,0,営業外費用,,貸与資産減価償却費,,1,3,10E300390,DepreciationOfAssetsForRentNOE,Depreciation of assets for rent
　　　休止固定資産減価償却費,0,営業外費用,,休止固定資産減価償却費,,1,3,10E300400,DepreciationOfInactiveNoncurrentAssetsNOE,Depreciation of inactive non-current assets
　　　減価償却費,0,営業外費用,,減価償却費,,1,3,10E300410,DepreciationNOE,Depreciation
　　　賃貸収入原価,0,営業外費用,,賃貸収入原価,,1,3,10E300420,CostOfLeaseRevenueNOE,Rental cost
　　　賃貸費用,0,営業外費用,,賃貸費用,,1,3,10E300430,RentExpensesNOE,Rental expenses
　　　不動産賃貸費用,0,営業外費用,,不動産賃貸費用,,1,3,10E300440,RentExpensesOnRealEstatesNOE,Rental expenses on real estate
　　　不動産賃貸原価,0,営業外費用,,不動産賃貸原価,,1,3,10E300450,RentCostOfRealEstateNOE,Rental cost on real estate
　　　固定資産賃貸費用,0,営業外費用,,固定資産賃貸費用,,1,3,10E300460,RentExpensesOnNoncurrentAssetsNOE,Rental expenses on non-current assets
　　　設備賃貸費用,0,営業外費用,,設備賃貸費用,,1,3,10E300470,RentExpensesOnFacilitiesNOE,Rental expenses on facilities
　　　リース解約損,0,営業外費用,,リース解約損,,1,3,10E300480,LossOnCancelOfLeaseContractsNOE,Loss on cancellation of leases
　　　固定資産売却損,0,営業外費用,,固定資産売却損,,1,3,10E300490,LossOnSalesOfNoncurrentAssetsNOE,Loss on sales of non-current assets
　　　固定資産除却損,0,営業外費用,,固定資産除却損,,1,3,10E300500,LossOnRetirementOfNoncurrentAssetsNOE,Loss on retirement of non-current assets
　　　固定資産除売却損,0,営業外費用,,固定資産除売却損,,1,3,10E300510,LossOnSalesAndRetirementOfNoncurrentAssetsNOE,Loss on sales and retirement of non-current assets
　　　固定資産廃棄損,0,営業外費用,,固定資産廃棄損,,1,3,10E300520,LossOnAbandonmentOfNoncurrentAssetsNOE,Loss on abandonment of non-current assets
　　　固定資産処分損,0,営業外費用,,固定資産処分損,,1,3,10E300530,LossOnDisposalOfNoncurrentAssetsNOE,Loss on disposal of non-current assets
　　　固定資産圧縮損,0,営業外費用,,固定資産圧縮損,,1,3,10E300540,LossOnReductionOfNoncurrentAssetsNOE,Loss on tax purpose reduction entry of non-current assets
　　　固定資産評価損,0,営業外費用,,固定資産評価損,,1,3,10E300550,LossOnValuationOfNoncurrentAssetsNOE,Loss on valuation of non-current assets
　　　たな卸資産評価損,0,営業外費用,,たな卸資産評価損,,1,3,10E300560,LossOnValuationOfInventoriesNOE,Loss on valuation of inventories
　　　たな卸資産廃棄損,0,営業外費用,,たな卸資産廃棄損,,1,3,10E300570,LossOnAbandonmentOfInventoriesNOE,Loss on abandonment of inventories
　　　たな卸資産除却損,0,営業外費用,,たな卸資産除却損,,1,3,10E300580,LossOnRetirementOfInventoriesNOE,Loss on retirement of inventories
　　　たな卸資産処分損,0,営業外費用,,たな卸資産処分損,,1,3,10E300590,LossOnDisposalOfInventoriesNOE,Loss on disposal of inventories
　　　商品評価損,0,営業外費用,,商品評価損,,1,3,10E300600,LossOnValuationOfGoodsNOE,Loss on valuation of goods
　　　商品廃棄損,0,営業外費用,,商品廃棄損,,1,3,10E300610,LossOnAbandonmentOfGoodsNOE,Loss on abandonment of goods
　　　原材料評価損,0,営業外費用,,原材料評価損,,1,3,10E300620,LossOnValuationOfRawMaterialsNOE,Loss on valuation of raw materials
　　　貸倒引当金繰入額,0,営業外費用,,貸倒引当金繰入額,,1,3,10E300630,ProvisionOfAllowanceForDoubtfulAccountsNOE,Provision of allowance for doubtful accounts
　　　貸倒損失,0,営業外費用,,貸倒損失,,1,3,10E300640,BadDebtsExpensesNOE,Bad debts expenses
　　　退職給付費用,0,営業外費用,,退職給付費用,,1,3,10E300650,RetirementBenefitExpensesNOE,Retirement benefit expenses
　　　過年度退職給付費用,0,営業外費用,,過年度退職給付費用,,1,3,10E300660,RetirementBenefitExpensesForPriorPeriodsNOE,Retirement benefit expenses for prior periods
　　　退職給付積立不足償却額,0,営業外費用,,退職給付積立不足償却額,,1,3,10E300670,AmortizationOfShortageReserveForRetirementBenefitsNOE,Amortization of shortage reserve for retirement benefits
　　　退職給付会計基準変更時差異の処理額,0,営業外費用,,退職給付会計基準変更時差異の処理額,,1,3,10E300680,AmortizationOfNetRetirementBenefitObligationAtTransitionNOE,Amortization of net retirement benefit obligation at transition
　　　割増退職金,0,営業外費用,,割増退職金,,1,3,10E300690,ExtraRetirementPaymentsNOE,Extra retirement payments
　　　創立費償却,0,営業外費用,,創立費償却,,1,3,10E300700,AmortizationOfDeferredOrganizationExpensesNOE,Amortization of organization expenses
　　　開業費償却,0,営業外費用,,開業費償却,,1,3,10E300710,AmortizationOfBusinessCommencementExpensesNOE,Amortization of business commencement expenses
　　　長期前払費用償却,0,営業外費用,,長期前払費用償却,,1,3,10E300720,AmortizationOfLongTermPrepaidExpensesNOE,Amortization of long-term prepaid expenses
　　　開発費償却,0,営業外費用,,開発費償却,,1,3,10E300730,AmortizationOfDevelopmentExpensesNOE,Amortization of development expenses
　　　支払手数料,0,営業外費用,,支払手数料,,1,3,10E300740,CommissionFeeNOE,Commission expenses
　　　支払保証料,0,営業外費用,,支払保証料,,1,3,10E300750,GuaranteeCommissionNOE,Guarantee commission
　　　支払補償費,0,営業外費用,,支払補償費,,1,3,10E300760,CompensationExpensesNOE,Compensation expenses
　　　租税公課,0,営業外費用,,租税公課,,1,3,10E300770,TaxesAndDuesNOE,Taxes and dues
　　　寄付金,0,営業外費用,,寄付金,,1,3,10E300780,ContributionNOE,Donations
　　　売上債権売却損,0,営業外費用,,売上債権売却損,,1,3,10E300790,LossOnSalesOfAccountsReceivableNOE,Loss on sales of trade receivables
　　　債権売却損,0,営業外費用,,債権売却損,,1,3,10E300800,LossOnTransferOfReceivablesNOE,Loss on transfer of receivables
　　　コミットメントフィー,0,営業外費用,,コミットメントフィー,,1,3,10E300810,CommitmentFeeNOE,Commitment fee
　　　シンジケートローン手数料,0,営業外費用,,シンジケートローン手数料,,1,3,10E300820,CommissionForSyndicateLoanNOE,Commission for syndicated loans
　　　事務所移転費用,0,営業外費用,,事務所移転費用,,1,3,10E300830,OfficeTransferExpensesNOE,Office relocation expenses
　　　和解金,0,営業外費用,,和解金,,1,3,10E300840,SettlementPackageNOE,Settlement package
