Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,3484984,10E100130,当期商品仕入高,,,,,266697422
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,405060,10E100130,当期商品仕入高,,,,,267102482
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,24696,10E100130,当期商品仕入高,,,,,267127178
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,3730512,0,10B100040,買掛金,5,小藤丸㈱,,,215270012
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,944145,0,10B100040,買掛金,5,小藤丸㈱,,,216214157
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,3051222,0,10B100040,買掛金,5,小藤丸㈱,,,219265379
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,3484984,0,10B100040,買掛金,5,小藤丸㈱,,,222750363
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,405060,0,10B100040,買掛金,5,小藤丸㈱,,,223155423
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,24696,0,10B100040,買掛金,5,小藤丸㈱,,,223180119
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,2,㈱Pole,,,0,94801,10E100130,当期商品仕入高,,,,,267221979
2021-09-30,9月1日～9月30日分仕入,10E100130,当期商品仕入高,,,,,94801,0,10B100040,買掛金,2,㈱Pole,,,223274920
2021-09-30,9月30日伝票No231株式会社 Pole,10A100020,現金及び預金,20,みずほ 本店,,,0,1318601,10B100040,買掛金,2,㈱Pole,,,82821593
2021-09-30,9月30日伝票No231株式会社 Pole,10B100040,買掛金,2,㈱Pole,,,1318601,0,10A100020,現金及び預金,20,みずほ 本店,,,265903378
2021-09-30,9月30日伝票No232小藤丸株式会社,10B100030,支払手形,,,,,0,3841014,10B100040,買掛金,5,小藤丸㈱,,,33947440
2021-09-30,9月30日伝票No232小藤丸株式会社,10B100040,買掛金,5,小藤丸㈱,,,3841014,0,10B100030,支払手形,,,,,262062364
2021-09-30,9月30日伝票No234株式会社 サンセット,10A100020,現金及び預金,20,みずほ 本店,,,0,3639444,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,79182149
2021-09-30,9月30日伝票No234株式会社 サンセット,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,3639444,0,10A100020,現金及び預金,20,みずほ 本店,,,258422920
2021-09-30,9月30日伝票No236斉藤産業株式会社,10B100030,支払手形,,,,,0,1819272,10B100040,買掛金,9,斉藤産業㈱,,,35766712
2021-09-30,9月30日伝票No236斉藤産業株式会社,10B100040,買掛金,9,斉藤産業㈱,,,1819272,0,10B100030,支払手形,,,,,256603648
2021-09-30,9月30日伝票No242鈴木販売株式会社,10B100030,支払手形,,,,,0,3148603,10B100040,買掛金,10,鈴木販売㈱,,,38915315
2021-09-30,9月30日伝票No242鈴木販売株式会社,10B100040,買掛金,10,鈴木販売㈱,,,3148603,0,10B100030,支払手形,,,,,253455045
2021-09-30,9月30日伝票No243株式会社 有江,10A100020,現金及び預金,20,みずほ 本店,,,0,336571,10B100040,買掛金,12,㈱有江,,,78845578
2021-09-30,9月30日伝票No243株式会社 有江,10B100040,買掛金,12,㈱有江,,,336571,0,10A100020,現金及び預金,20,みずほ 本店,,,253118474
2021-09-30,9月30日伝票No245ナカムラ産業株式会社,10A100020,現金及び預金,20,みずほ 本店,,,0,1317476,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,77528102
2021-09-30,9月30日伝票No245ナカムラ産業株式会社,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,1317476,0,10A100020,現金及び預金,20,みずほ 本店,,,251800998
2021-09-30,9月30日伝票No247合同会社 ウェスト,10A100020,現金及び預金,20,みずほ 本店,,,0,2953512,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,74574590
2021-09-30,9月30日伝票No247合同会社 ウェスト,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,2953512,0,10A100020,現金及び預金,20,みずほ 本店,,,248847486
2021-09-30,9月30日伝票No248株式会社 はなまる商事,10A100020,現金及び預金,20,みずほ 本店,,,0,1178376,10B100040,買掛金,15,㈱はなまる商事,,,73396214
2021-09-30,9月30日伝票No248株式会社 はなまる商事,10B100040,買掛金,15,㈱はなまる商事,,,1178376,0,10A100020,現金及び預金,20,みずほ 本店,,,247669110
2021-09-30,手形満期 かめだデパート,10A100020,現金及び預金,1,みずほ銀行,,,6024279,0,10A100060,受取手形,,,,,79420493
2021-09-30,手形満期 かめだデパート,10A100060,受取手形,,,,,0,6024279,10A100020,現金及び預金,1,みずほ銀行,,,139908745
2021-09-30,手形期日落日 小藤丸,10A100020,現金及び預金,1,みずほ銀行,,,0,3766486,10B100030,支払手形,,,,,75654007
2021-09-30,手形期日落日 斉藤産業,10A100020,現金及び預金,1,みずほ銀行,,,0,1784949,10B100030,支払手形,,,,,73869058
2021-09-30,手形期日落日 鈴木販売,10A100020,現金及び預金,1,みずほ銀行,,,0,3086761,10B100030,支払手形,,,,,70782297
2021-09-30,手形期日落日 小藤丸,10B100030,支払手形,,,,,3766486,0,10A100020,現金及び預金,1,みずほ銀行,,,35148829
2021-09-30,手形期日落日 斉藤産業,10B100030,支払手形,,,,,1784949,0,10A100020,現金及び預金,1,みずほ銀行,,,33363880
2021-09-30,手形期日落日 鈴木販売,10B100030,支払手形,,,,,3086761,0,10A100020,現金及び預金,1,みずほ銀行,,,30277119
2021-09-30,運賃,10B100630,未払金,,,,,0,139140,10E200870,運賃,,,,,96269425
2021-09-30,運賃,10E200870,運賃,,,,,139140,0,10B100630,未払金,,,,,18416317
2021-09-30,貸付金返済,10A100020,現金及び預金,20,みずほ 本店,,,40000,0,10A100610,短期貸付金,,,,,70822297
2021-09-30,貸付金返済,10A100610,短期貸付金,,,,,0,40000,10A100020,現金及び預金,20,みずほ 本店,,,240000
2021-09-30,定期積立金,10A100020,現金及び預金,,,,,500000,0,10A100020,現金及び預金,20,みずほ 本店,,,71322297
2021-09-30,定期積立金,10A100020,現金及び預金,20,みずほ 本店,,,0,500000,10A100020,現金及び預金,,,,,70822297
2021-09-30,保険積立金,10A100020,現金及び預金,20,みずほ 本店,,,0,125000,10A230570,保険積立金,,,,,70697297
2021-09-30,保険積立金,10A230570,保険積立金,,,,,125000,0,10A100020,現金及び預金,20,みずほ 本店,,,2278000
2021-09-30,借入金返済,10A100020,現金及び預金,1,みずほ銀行,,,0,653500,10B100790,短期借入金,,,,,70043797
2021-09-30,利息,10A100020,現金及び預金,1,みずほ銀行,,,0,32675,10E300020,支払利息,,,,,70011122
2021-09-30,借入金返済,10B100790,短期借入金,,,,,653500,0,10A100020,現金及び預金,1,みずほ銀行,,,3921000
2021-09-30,利息,10E300020,支払利息,,,,,32675,0,10A100020,現金及び預金,1,みずほ銀行,,,723109
2021-09-30,出張旅費,10A100020,現金及び預金,,,,,0,13500,10E201230,旅費及び交通費,,,,,69997622
2021-09-30,出張旅費,10E201230,旅費及び交通費,,,,,13500,0,10A100020,現金及び預金,,,,,5972154
2021-09-30,出張旅費,10A100020,現金及び預金,,,,,0,6900,10E201230,旅費及び交通費,,,,,69990722
2021-09-30,出張旅費,10E201230,旅費及び交通費,,,,,6900,0,10A100020,現金及び預金,,,,,5979054
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,28362,10E201230,旅費及び交通費,,,,,69962360
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,27739,10E201230,旅費及び交通費,,,,,69934621
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,37972,10E201230,旅費及び交通費,,,,,69896649
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,28362,0,10A100020,現金及び預金,,,,,6007416
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,27739,0,10A100020,現金及び預金,,,,,6035155
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,37972,0,10A100020,現金及び預金,,,,,6073127
2021-09-30,運賃 ヤマト運輸,10B100630,未払金,,,,,0,1650467,10E200870,運賃,,,,,97919892
2021-09-30,運賃 佐川急便,10B100630,未払金,,,,,0,810324,10E200870,運賃,,,,,98730216
2021-09-30,運賃 ヤマト運輸,10E200870,運賃,,,,,1650467,0,10B100630,未払金,,,,,20066784
2021-09-30,運賃 佐川急便,10E200870,運賃,,,,,810324,0,10B100630,未払金,,,,,20877108
2021-09-30,広告掲載,10B100630,未払金,,,,,0,50000,10E200050,広告宣伝費,,,,,98780216
2021-09-30,広告掲載,10E200050,広告宣伝費,,,,,50000,0,10B100630,未払金,,,,,977200
2021-09-30,ガソリン代,10A100020,現金及び預金,,,,,0,127620,10E201120,車両費,,,,,69769029
2021-09-30,高速代,10A100020,現金及び預金,,,,,0,5729,10E201120,車両費,,,,,69763300
2021-09-30,ガソリン代,10E201120,車両費,,,,,127620,0,10A100020,現金及び預金,,,,,3545046
2021-09-30,高速代,10E201120,車両費,,,,,5729,0,10A100020,現金及び預金,,,,,3550775
2021-09-30,広告費,10A100020,現金及び預金,10,北海道 駅前,,,0,52500,10E200050,広告宣伝費,,,,,69710800
2021-09-30,広告費,10E200050,広告宣伝費,,,,,52500,0,10A100020,現金及び預金,10,北海道 駅前,,,1029700
2021-09-30,保険料,10A100020,現金及び預金,20,みずほ 本店,,,0,81000,10E200240,保険料,,,,,69629800
2021-09-30,保険料,10E200240,保険料,,,,,81000,0,10A100020,現金及び預金,20,みずほ 本店,,,1793920
2021-09-30,会費支払い,10A100020,現金及び預金,,,,,0,30000,10E201140,諸会費,,,,,69599800
2021-09-30,会費支払い,10E201140,諸会費,,,,,30000,0,10A100020,現金及び預金,,,,,696000
2021-09-30,有線,10B100630,未払金,,,,,0,6000,10E201270,雑費,,,,,98786216
2021-09-30,警備料,10B100630,未払金,,,,,0,52381,10E201270,雑費,,,,,98838597
2021-09-30,高速代,10B100630,未払金,,,,,0,73315,10E201120,車両費,,,,,98911912
2021-09-30,清掃料,10B100630,未払金,,,,,0,73500,10E201270,雑費,,,,,98985412
2021-09-30,高速代,10E201120,車両費,,,,,73315,0,10B100630,未払金,,,,,3624090
2021-09-30,有線,10E201270,雑費,,,,,6000,0,10B100630,未払金,,,,,2732280
2021-09-30,警備料,10E201270,雑費,,,,,52381,0,10B100630,未払金,,,,,2784661
2021-09-30,清掃料,10E201270,雑費,,,,,73500,0,10B100630,未払金,,,,,2858161
2021-09-30,保険料預かり分,10A100020,現金及び預金,20,みずほ 本店,,,0,706839,10B100690,預り金,1,保険料,,,68892961
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,111192,10E200540,法定福利費,,,,,68781769
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,216077,10E200540,法定福利費,,,,,68565692
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,100704,10E200540,法定福利費,,,,,68464988
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,92652,10E200540,法定福利費,,,,,68372336
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,119974,10E200540,法定福利費,,,,,68252362
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,66245,10E200540,法定福利費,,,,,68186117
2021-09-30,児童拠出金 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,9672,10E200540,法定福利費,,,,,68176445
2021-09-30,保険料預かり分,10B100690,預り金,1,保険料,,,706839,0,10A100020,現金及び預金,20,みずほ 本店,,,3360073
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,111192,0,10A100020,現金及び預金,20,みずほ 本店,,,4264390
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,216077,0,10A100020,現金及び預金,20,みずほ 本店,,,4480467
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,100704,0,10A100020,現金及び預金,20,みずほ 本店,,,4581171
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,92652,0,10A100020,現金及び預金,20,みずほ 本店,,,4673823
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,119974,0,10A100020,現金及び預金,20,みずほ 本店,,,4793797
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,66245,0,10A100020,現金及び預金,20,みずほ 本店,,,4860042
2021-09-30,児童拠出金 事業主負担分,10E200540,法定福利費,,,,,9672,0,10A100020,現金及び預金,20,みずほ 本店,,,4869714
2021-09-30,保険料,10A100020,現金及び預金,30,三井 名古屋,,,0,62000,10E200240,保険料,,,,,68114445
2021-09-30,保険料,10E200240,保険料,,,,,62000,0,10A100020,現金及び預金,30,三井 名古屋,,,1855920
2021-09-30,保険料支払い,10A100020,現金及び預金,50,福岡 北九州,,,0,57000,10E200240,保険料,,,,,68057445
2021-09-30,運賃,10A100020,現金及び預金,50,福岡 北九州,,,0,165420,10E200870,運賃,,,,,67892025
2021-09-30,保険料支払い,10E200240,保険料,,,,,57000,0,10A100020,現金及び預金,50,福岡 北九州,,,1912920
2021-09-30,運賃,10E200870,運賃,,,,,165420,0,10A100020,現金及び預金,50,福岡 北九州,,,21042528
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,33107,0,10E200200,消耗品費,,,,,1612012
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,144472,0,10E200200,消耗品費,,,,,1756484
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,30097,0,10E200200,消耗品費,,,,,1786581
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,72234,0,10E200200,消耗品費,,,,,1858815
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,21068,0,10E200200,消耗品費,,,,,1879883
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,33107,10E200200,消耗品費,,,,,1846776
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,144472,10E200200,消耗品費,,,,,1702304
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,30097,10E200200,消耗品費,,,,,1672207
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,72234,10E200200,消耗品費,,,,,1599973
2021-09-30,消耗品費 部門配賦,10E200200,消耗品費,,,,,0,21068,10E200200,消耗品費,,,,,1578905
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,30000,10E201230,旅費及び交通費,,,,,67862025
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,30000,0,10A100020,現金及び預金,,,,,6103127
2021-09-30,8月分支払,10A100020,現金及び預金,20,みずほ 本店,,,0,7333580,10B100630,未払金,,,,,60528445
2021-09-30,8月分支払,10B100630,未払金,,,,,7333580,0,10A100020,現金及び預金,20,みずほ 本店,,,91651832
2021-09-30,警備料,10A100020,現金及び預金,30,三井 名古屋,,,0,22470,10E201270,雑費,,,,,60505975
2021-09-30,警備料,10E201270,雑費,,,,,22470,0,10A100020,現金及び預金,30,三井 名古屋,,,2880631
2021-09-30,運賃,10B100630,未払金,,,,,0,632040,10E200870,運賃,,,,,92283872
2021-09-30,運賃,10E200870,運賃,,,,,632040,0,10B100630,未払金,,,,,21674568
2021-10-01,* 月初残高,10A100020,現金及び預金,,,,,0,0,,,,,,,60505975
2021-10-01,* 月初残高,10E201230,旅費及び交通費,,,,,0,0,,,,,,,6103127
2021-10-01,* 月初残高,10E200180,通信費,,,,,0,0,,,,,,,6790346
2021-10-01,* 月初残高,10E201120,車両費,,,,,0,0,,,,,,,3624090
2021-10-01,* 月初残高,10E201270,雑費,,,,,0,0,,,,,,,2880631
2021-10-01,* 月初残高,10E201110,事務用消耗品費,,,,,0,0,,,,,,,791804
2021-10-01,* 月初残高,10E200150,交際費,,,,,0,0,,,,,,,1948033
2021-10-01,* 月初残高,10E200600,支払報酬,,,,,0,0,,,,,,,838260
2021-10-01,* 月初残高,10B100630,未払金,,,,,0,0,,,,,,,92283872
2021-10-01,* 月初残高,10E200140,福利厚生費,,,,,0,0,,,,,,,2520871
2021-10-01,* 月初残高,10A100090,売掛金,,,,,0,0,,,,,,,8066681732
2021-10-01,* 月初残高,10E200690,支払手数料,,,,,0,0,,,,,,,71762
2021-10-01,* 月初残高,10E200210,租税公課,,,,,0,0,,,,,,,177000
2021-10-01,* 月初残高,10E200720,地代家賃,,,,,0,0,,,,,,,20664000
2021-10-01,* 月初残高,10E201130,会議費,,,,,0,0,,,,,,,180449
2021-10-01,* 月初残高,10B100690,預り金,,,,,0,0,,,,,,,3360073
2021-10-01,* 月初残高,10A100060,受取手形,,,,,0,0,,,,,,,139908745
2021-10-01,* 月初残高,10B100040,買掛金,,,,,0,0,,,,,,,247669110
2021-10-01,* 月初残高,10B100030,支払手形,,,,,0,0,,,,,,,30277119
2021-10-01,* 月初残高,10E201140,諸会費,,,,,0,0,,,,,,,696000
2021-10-01,* 月初残高,10E200520,雑給,,,,,0,0,,,,,,,2157927
2021-10-01,* 月初残高,10E200050,広告宣伝費,,,,,0,0,,,,,,,1029700
2021-10-01,* 月初残高,10E201040,水道光熱費,,,,,0,0,,,,,,,3495166
2021-10-01,* 月初残高,10E300020,支払利息,,,,,0,0,,,,,,,723109
2021-10-01,* 月初残高,10E200200,消耗品費,,,,,0,0,,,,,,,1578905
2021-10-01,* 月初残高,10E201160,図書費,,,,,0,0,,,,,,,149892
2021-10-01,* 月初残高,10E200020,販売手数料,,,,,0,0,,,,,,,12776067
2021-10-01,* 月初残高,10E200090,役員報酬,,,,,0,0,,,,,,,36627901
2021-10-01,* 月初残高,10E201000,修繕維持費,,,,,0,0,,,,,,,247950
2021-10-01,* 月初残高,10E200870,運賃,,,,,0,0,,,,,,,21674568
2021-10-01,* 月初残高,10E200240,保険料,,,,,0,0,,,,,,,1912920
2021-10-01,* 月初残高,10E200730,借地借家料,,,,,0,0,,,,,,,1469250
2021-10-01,* 月初残高,10E200540,法定福利費,,,,,0,0,,,,,,,4869714
2021-10-01,* 月初残高,10D100102,電子取引以外売上高,,,,,0,0,,,,,,,268092776
2021-10-01,* 月初残高,10D100110,売上値引及び戻り高,,,,,0,0,,,,,,,1267444
2021-10-01,* 月初残高,10E100130,当期商品仕入高,,,,,0,0,,,,,,,223274920
2021-10-01,* 月初残高,10A100610,短期貸付金,,,,,0,0,,,,,,,240000
2021-10-01,* 月初残高,10A230570,保険積立金,,,,,0,0,,,,,,,2278000
2021-10-01,* 月初残高,10B100790,短期借入金,,,,,0,0,,,,,,,3921000
2021-10-01,* 月初残高,10E200370,給料及び手当,,,,,0,0,,,,,,,5515630
2021-10-01,* 月初残高,10D100101,電子取引売上高,,,,,0,0,,,,,,,103750463
2021-10-01,* 月初残高,10B100640,未払法人税等,,,,,0,0,,,,,,,0
2021-10-01,* 月初残高,10B100650,未払事業所税,,,,,0,0,,,,,,,0
2021-10-01,* 月初残高,10B100660,未払消費税等,,,,,0,0,,,,,,,0
2021-10-01,* 月初残高,10E200130,賞与,,,,,0,0,,,,,,,4042000
2021-10-01,* 月初残高,10A100200,電子記録債権,,,,,0,0,,,,,,,40000
2021-10-01,* 月初残高,10A100280,商品,,,,,0,0,,,,,,,63013226
2021-10-01,* 月初残高,10E100140,商品期末たな卸高,,,,,0,0,,,,,,,0
2021-10-01,* 月初残高,10A210130,構築物,,,,,0,0,,,,,,,2001693400
2021-10-01,* 月初残高,10E200220,減価償却費,,,,,0,0,,,,,,,0
2021-10-01,* 月初残高,10B200080,長期借入金,,,,,0,0,,,,,,,14000000
2021-10-01,* 月初残高,10E100100,商品期首たな卸高,,,,,0,0,,,,,,,0
2021-10-01,リース料,10A100020,現金及び預金,40,三菱東京 梅田,,,0,84000,10E200730,借地借家料,,,,,60421975
2021-10-01,リース料,10E200730,借地借家料,,,,,84000,0,10A100020,現金及び預金,40,三菱東京 梅田,,,1553250
2021-10-01,JR代,10A100020,現金及び預金,,,,,0,7800,10E201230,旅費及び交通費,,,,,60414175
2021-10-01,JR代,10E201230,旅費及び交通費,,,,,7800,0,10A100020,現金及び預金,,,,,6110927
2021-10-01,旅費,10A100020,現金及び預金,,,,,0,26870,10E201230,旅費及び交通費,,,,,60387305
2021-10-01,旅費,10E201230,旅費及び交通費,,,,,26870,0,10A100020,現金及び預金,,,,,6137797
2021-10-01,リース料,10A100020,現金及び預金,20,みずほ 本店,,,0,209850,10E200730,借地借家料,,,,,60177455
2021-10-01,リース料,10E200730,借地借家料,,,,,209850,0,10A100020,現金及び預金,20,みずほ 本店,,,1763100
2021-10-02,ガソリン代,10A100020,現金及び預金,,,,,0,6229,10E201120,車両費,,,,,60171226
2021-10-02,高速代,10A100020,現金及び預金,,,,,0,4289,10E201120,車両費,,,,,60166937
2021-10-02,点検作業料,10A100020,現金及び預金,,,,,0,43433,10E201120,車両費,,,,,60123504
2021-10-02,ガソリン代,10E201120,車両費,,,,,6229,0,10A100020,現金及び預金,,,,,3630319
2021-10-02,高速代,10E201120,車両費,,,,,4289,0,10A100020,現金及び預金,,,,,3634608
2021-10-02,点検作業料,10E201120,車両費,,,,,43433,0,10A100020,現金及び預金,,,,,3678041
2021-10-02,航空券代,10A100020,現金及び預金,50,福岡 北九州,,,0,55300,10E201230,旅費及び交通費,,,,,60068204
2021-10-02,航空券代,10E201230,旅費及び交通費,,,,,55300,0,10A100020,現金及び預金,50,福岡 北九州,,,6193097
2021-10-02,事務用品費,10B100630,未払金,,,,,0,6823,10E201110,事務用消耗品費,,,,,92290695
2021-10-02,事務用品費,10E201110,事務用消耗品費,,,,,6823,0,10B100630,未払金,,,,,798627
2021-10-02,駐車代,10A100020,現金及び預金,,,,,0,1200,10E201120,車両費,,,,,60067004
2021-10-02,駐車代,10E201120,車両費,,,,,1200,0,10A100020,現金及び預金,,,,,3679241
2021-10-02,飲食代 居酒屋太助2名,10A100020,現金及び預金,,,,,0,12380,10E200150,交際費,,,,,60054624
2021-10-02,飲食代 居酒屋太助2名,10E200150,交際費,,,,,12380,0,10A100020,現金及び預金,,,,,1960413
2021-10-02,コーヒー代2名,10A100020,現金及び預金,,,,,0,1260,10E200150,交際費,,,,,60053364
2021-10-02,コーヒー代2名,10E200150,交際費,,,,,1260,0,10A100020,現金及び預金,,,,,1961673
2021-10-03,手土産代 阿部商店,10A100020,現金及び預金,,,,,0,1050,10E200150,交際費,,,,,60052314
2021-10-03,手土産代 阿部商店,10E200150,交際費,,,,,1050,0,10A100020,現金及び預金,,,,,1962723
2021-10-03,出張旅費,10A100020,現金及び預金,,,,,0,13500,10E201230,旅費及び交通費,,,,,60038814
2021-10-03,出張旅費,10E201230,旅費及び交通費,,,,,13500,0,10A100020,現金及び預金,,,,,6206597
2021-10-03,旅費,10A100020,現金及び預金,,,,,0,36400,10E201230,旅費及び交通費,,,,,60002414
2021-10-03,旅費,10E201230,旅費及び交通費,,,,,36400,0,10A100020,現金及び預金,,,,,6242997
2021-10-03,旅費,10A100020,現金及び預金,,,,,0,12000,10E201230,旅費及び交通費,,,,,59990414
2021-10-03,旅費,10E201230,旅費及び交通費,,,,,12000,0,10A100020,現金及び預金,,,,,6254997
2021-10-05,ガソリン代,10B100630,未払金,,,,,0,3962,10E201120,車両費,,,,,92294657
2021-10-05,ガソリン代,10E201120,車両費,,,,,3962,0,10B100630,未払金,,,,,3683203
2021-10-05,旅費,10A100020,現金及び預金,,,,,0,6350,10E201230,旅費及び交通費,,,,,59984064
2021-10-05,旅費,10E201230,旅費及び交通費,,,,,6350,0,10A100020,現金及び預金,,,,,6261347
2021-10-05,事務用品,10A100020,現金及び預金,,,,,0,2819,10E201110,事務用消耗品費,,,,,59981245
2021-10-05,事務用品,10E201110,事務用消耗品費,,,,,2819,0,10A100020,現金及び預金,,,,,801446
2021-10-05,旅費,10A100020,現金及び預金,,,,,0,18970,10E201230,旅費及び交通費,,,,,59962275
2021-10-05,旅費,10E201230,旅費及び交通費,,,,,18970,0,10A100020,現金及び預金,,,,,6280317
2021-10-05,制服代,10B100630,未払金,,,,,0,56000,10E200140,福利厚生費,,,,,92350657
2021-10-05,制服代,10E200140,福利厚生費,,,,,56000,0,10B100630,未払金,,,,,2576871
2021-10-05,10月5日伝票No322株式会社 渡辺産業,10A100020,現金及び預金,50,福岡 北九州,,,598851,0,10A100090,売掛金,22,㈱渡辺産業,,,60561126
2021-10-05,10月5日伝票No322株式会社 渡辺産業,10A100090,売掛金,22,㈱渡辺産業,,,0,598851,10A100020,現金及び預金,50,福岡 北九州,,,8066082881
2021-10-05,10月5日伝票No322株式会社 渡辺産業,10A100090,売掛金,22,㈱渡辺産業,,,0,472,10E200690,支払手数料,,,,,8066082409
2021-10-05,10月5日伝票No322株式会社 渡辺産業,10E200690,支払手数料,,,,,472,0,10A100090,売掛金,22,㈱渡辺産業,,,72234
2021-10-05,10月5日伝票No323佐々木販売株式会社,10A100020,現金及び預金,20,みずほ 本店,,,952827,0,10A100090,売掛金,26,佐々木販売㈱,,,61513953
2021-10-05,10月5日伝票No323佐々木販売株式会社,10A100090,売掛金,26,佐々木販売㈱,,,0,952827,10A100020,現金及び預金,20,みずほ 本店,,,8065129582
2021-10-05,10月5日伝票No323佐々木販売株式会社,10A100090,売掛金,26,佐々木販売㈱,,,0,472,10E200690,支払手数料,,,,,8065129110
2021-10-05,10月5日伝票No323佐々木販売株式会社,10E200690,支払手数料,,,,,472,0,10A100090,売掛金,26,佐々木販売㈱,,,72706
2021-10-05,10月5日伝票No324岩下物産株式会社,10A100020,現金及び預金,30,三井 名古屋,,,970265,0,10A100090,売掛金,27,岩下物産㈱,,,62484218
2021-10-05,10月5日伝票No324岩下物産株式会社,10A100090,売掛金,27,岩下物産㈱,,,0,970265,10A100020,現金及び預金,30,三井 名古屋,,,8064158845
2021-10-06,タクシー代,10A100020,現金及び預金,,,,,0,2290,10E201230,旅費及び交通費,,,,,62481928
2021-10-06,タクシー代,10E201230,旅費及び交通費,,,,,2290,0,10A100020,現金及び預金,,,,,6282607
2021-10-06,食事代 レストランラルー3名,10A100020,現金及び預金,,,,,0,9350,10E200150,交際費,,,,,62472578
2021-10-06,食事代 レストランラルー3名,10E200150,交際費,,,,,9350,0,10A100020,現金及び預金,,,,,1972073
2021-10-06,ゴルフプレー代3名,10A100020,現金及び預金,,,,,0,35450,10E200150,交際費,,,,,62437128
2021-10-06,ゴルフプレー代3名,10E200150,交際費,,,,,35450,0,10A100020,現金及び預金,,,,,2007523
2021-10-06,飲食代 スナックいちい,10A100020,現金及び預金,,,,,0,24650,10E200150,交際費,,,,,62412478
2021-10-06,飲食代 スナックいちい,10E200150,交際費,,,,,24650,0,10A100020,現金及び預金,,,,,2032173
2021-10-06,食事代 レストランライラック3名,10A100020,現金及び預金,,,,,0,6320,10E200150,交際費,,,,,62406158
2021-10-06,食事代 レストランライラック3名,10E200150,交際費,,,,,6320,0,10A100020,現金及び預金,,,,,2038493
2021-10-07,税理士報酬,10A100020,現金及び預金,20,みずほ 本店,,,0,139710,10E200600,支払報酬,,,,,62266448
2021-10-07,税理士報酬,10E200600,支払報酬,,,,,139710,0,10A100020,現金及び預金,20,みずほ 本店,,,977970
2021-10-07,JR代,10A100020,現金及び預金,,,,,0,69500,10E201230,旅費及び交通費,,,,,62196948
2021-10-07,JR代,10E201230,旅費及び交通費,,,,,69500,0,10A100020,現金及び預金,,,,,6352107
