No.,Level,Property type,Identifier,Class,Property term,Representation term,Associated class,Mult.,Definition,ISO 21378 Module,ISO 21378 Table,Value Domain,action,label_local,definition_Local
466,2,Attribute,,Inventory Product,Out Of Service Indicator,Indicator,,0..1,The indicator that denotes whether an inventory item is out of service.,Inventory,125,Indicator
467,2,Attribute,,Inventory Product,Lot Number,Char,,0..1,The number for a batch of products for tracking and inventory management purposes.,Inventory,125,Char Medium
468,2,Attribute,,Inventory Product,Serial Number,Char,,0..1,"The number for an individual item within a group of products, used for tracking and inventory management.",Inventory,125,Char Medium
469,2,Reference Association,,Inventory Product,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Inventory,125,
470,2,Reference Association,,Inventory Product,,,Inventory Product Type,0..1,The inventory product type classification.,Inventory,125,
471,2,Reference Association,,Inventory Product,Asset,,Ledger Account,0..1,The ledger account that tracks the value of inventory products classified as assets.,Inventory,125,
472,2,Reference Association,,Inventory Product,Cost,,Ledger Account,0..1,The ledger account that records the costs associated with inventory products.,Inventory,125,
473,2,Reference Association,,Inventory Product,Basic,,Measurement Unit,0..1,The class represents a n unit of measure for the quantity of an inventory product utilized in stock management.,Inventory,125,
474,2,Reference Association,,Inventory Product,Default Stocking,,Measurement Unit,0..1,The class represents a unit of measure typically used for stocking this inventory product.,Inventory,125,
475,2,Reference Association,,Inventory Product,Preferred,,Supplier,0..1,The class containing essential information about prefered supplier.,Inventory,125,
476,1,Class,,Inventory Product Type,,,,,A class that categorizes inventory items into types and organizes these types within a hierarchical structure.,Inventory,123,
477,2,Attribute,PK,Inventory Product Type,ID,Identifier,,1..1,"The unique identifier for the type of inventory product, reflecting hierarchy.",Inventory,123,Identifier Medium
478,2,Attribute,,Inventory Product Type,Code,Code,,0..1,The code that categorizes inventory items into distinct types based on their stage in the production cycle or function.,Inventory,123,INVENTORY PRODUCT TYPE CODE
479,2,Attribute,,Inventory Product Type,Name,Name,,0..1,The label that identifies the classification of inventory items based on their stage in the production cycle or their function.,Inventory,123,Name Medium
480,2,Attribute,,Inventory Product Type,Description,Text,,0..1,The text that details the attributes and categorization criteria of an inventory product type.,Inventory,123,Text Medium
481,2,Reference Association,,Inventory Product Type,,,Business Segment,0..*,The business segment associated with the specific inventory product type.,Inventory,123,
482,1,Class,,Inventory Product Type Hierarchy,,,,,A class outlines the structure and relationships of different product types.,Inventory,123,
483,2,Reference Association,PK,Inventory Product Type Hierarchy,Child,,Inventory Product Type,1..1,The specific category of product type that is classified at a subordinate level within a product type hierarchy.,Inventory,123,
484,2,Reference Association,PK,Inventory Product Type Hierarchy,Parent,,Inventory Product Type,1..1,The specific category of product type that is classified at a superior level within a product type hierarchy.,Inventory,123,
485,1,Class,,Inventory Transaction,,,,,"A class that logs the details of inventory movements and adjustments within a specified period, where each entry reflects a change in inventory levels or value.",Inventory,129,
486,2,Attribute,PK,Inventory Transaction,Document ID,Identifier,,1..1,The primary unique identifier for the document detailing an inventory transaction.,Inventory,129,Identifier Long
487,2,Attribute,PK,Inventory Transaction,Document Line ID,Identifier,,1..1,"The secondary unique identifier that works in conjunction with the Transaction Document ID to specify individual lines of an inventory transaction document, providing granularity and detail for each item within a transaction.",Inventory,129,Identifier Long
488,2,Attribute,,Inventory Transaction,Date,Date,,0..1,The date the inventory transaction was conducted as recorded in the related document.,Inventory,129,DATE
489,2,Attribute,,Inventory Transaction,Time,Time,,0..1,The exact time when the inventory transaction occurred as indicated in the related document.,Inventory,129,TIME
490,2,Attribute,,Inventory Transaction,Type,Char,,0..1,"The classification of the inventory transaction, detailing the nature of the movement or adjustment.",Inventory,129,Char Long
491,2,Attribute,,Inventory Transaction,Type System,Char,,0..1,The internal code used by the accounting software to identify the transaction type.,Inventory,129,Char Medium
492,2,Attribute,,Inventory Transaction,Description,Text,,0..1,The summary of the inventory transaction's details.,Inventory,129,Text Medium
493,2,Attribute,,Inventory Transaction,Inventory Document ID,Char,,0..1,The identifier for the document that serves as the source or reason for the inventory transaction.,Inventory,129,Char Medium
494,2,Attribute,,Inventory Transaction,Inventory Document Number,Char,,0..1,The reference number of the document that is the basis for the inventory transaction.,Inventory,129,Char Long
495,2,Attribute,,Inventory Transaction,Inventory Document Line ID,Char,,0..1,The identifier for the specific line in the document that details the inventory transaction.,Inventory,129,Char Medium
496,2,Attribute,,Inventory Transaction,Inventory Document Line Number,Char,,0..1,The line sequence in the document that relates to the inventory transaction.,Inventory,129,Char Short
497,2,Attribute,,Inventory Transaction,Status,Code,,0..1,The current processing state of the inventory transaction.,Inventory,129,STATUS CODE
498,2,Attribute,,Inventory Transaction,Lot Number,Char,,0..1,The number for a batch of products for tracking and inventory management purposes.,Inventory,129,Char Medium
499,2,Attribute,,Inventory Transaction,Serial Number,Char,,0..1,The unique identifier assigned to each product item for tracking and inventory management purposes.,Inventory,129,Char Medium
500,2,Attribute,,Inventory Transaction,Required By,Name,,0..1,The individual or entity that requests the transfer of inventory.,Inventory,129,Name Medium
501,2,Attribute,,Inventory Transaction,Inventory System Or External Source,Code,,0..1,"The code signifying the origin of the inventory transaction, with 'I' for internal and 'E' for external transactions.",Inventory,129,SOURCE CODE
502,2,Attribute,,Inventory Transaction,Received And Dispatched Indicator,Indicator,,0..1,The indicator signifying whether the inventory transaction is a result of dispatching or receiving.,Inventory,129,Indicator
503,2,Composition,,Inventory Transaction,,,Activities,0..1,"The class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Inventory,129,
504,2,Composition,,Inventory Transaction,Adjustment Cost,,Amount,0..1,"The change in cost per unit, whether an increase or decrease, as specified by the inventory cost method.",Inventory,129,
505,2,Composition,,Inventory Transaction,Inventory Cost,,Amount,0..1,The cost per unit calculated using the designated inventory cost method.,Inventory,129,
506,2,Composition,,Inventory Transaction,,,Quantity,0..1,"The number of units affected in a transaction, recorded in the Basic Unit of Measure Code, positive for received inventory and negative for dispatched inventory.",Inventory,129,
507,2,Reference Association,,Inventory Transaction,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Inventory,129,
508,2,Reference Association,,Inventory Transaction,Cost Organization,,Business Segment,0..1,The class concerning the organization that handles the inventory cost management.,Inventory,129,
509,2,Reference Association,,Inventory Transaction,Inventory Organization,,Business Segment,0..1,The class concerning the organization that handles the inventory management.,Inventory,129,
510,2,Reference Association,,Inventory Transaction,Functional,,Currency,0..1,The code of currency in which inventory values are expressed.,Inventory,129,
511,2,Reference Association,,Inventory Transaction,,,Customer,0..1,A class that records basic customer information in the context of inventory transactions.,Inventory,129,
512,2,Reference Association,,Inventory Transaction,From,,Inventory Location,0..1,The initial physical location from which the inventory item's transactional movement is recorded.,Inventory,129,
513,2,Reference Association,,Inventory Transaction,To,,Inventory Location,0..1,The destination physical location which the inventory item's transactional movement is recorded.,Inventory,129,
514,2,Reference Association,,Inventory Transaction,,,Inventory Product,0..1,The distinct product item whose quantity is determined and recorded during an inventory transfer transaction.,Inventory,129,
515,2,Reference Association,,Inventory Transaction,Credit,,Ledger Account,0..1,The account credited in response to an increase in inventory.,Inventory,129,
516,2,Reference Association,,Inventory Transaction,Debit,,Ledger Account,0..1,The account debited when inventory is reduced or dispatched.,Inventory,129,
517,2,Reference Association,,Inventory Transaction,Costing,,Measurement Unit,0..1,The unit of measure used for quantifying an inventory product used in cost management.,Inventory,129,
518,2,Reference Association,,Inventory Transaction,Stocking,,Measurement Unit,0..1,The unit of measure for the quantity of an inventory product utilized in stock management.,Inventory,129,
519,2,Reference Association,,Inventory Transaction,,,Project,0..1,"A class that provides a comprehensive record of a project's various dimensions, pertinent to inventory transactions.",Inventory,129,
520,2,Reference Association,,Inventory Transaction,,,Purchase Order Line,0..1,"The class that represents a single item within a purchase order, distinguishing among various items and their respective quantities within that order.",Inventory,129,
521,2,Reference Association,,Inventory Transaction,,,Sales Order Line,0..1,"The class that represents a single item within a sales order, distinguishing among various items and their respective quantities within that order.",Inventory,129,
522,2,Reference Association,,Inventory Transaction,,,Supplier,0..1,The class containing essential information about supplier.,Inventory,129,
523,1,Abstract Class,,Invoice,,,,,An abstract class that summarizes the billing information for transactions.,General,,
524,2,Attribute,PK,Invoice,ID,Identifier,,1..1,The unique identifier for an invoice.,General,,Identifier Medium
525,2,Attribute,,Invoice,Number,Char,,0..1,The number for an invoice.,General,,Char Long
526,2,Attribute,,Invoice,Official Invoice Code,Char,,0..1,The identifier for an invoice that is assigned by tax authorities.,General,,Char Short
527,2,Attribute,,Invoice,Type Name,Name,,0..1,The descriptor that categorizes the nature of an invoice.,General,,Name Short
528,2,Attribute,,Invoice,Date,Date,,0..1,The official date recorded on an invoice which initiates the calculation period for payment due.,General,,DATE
529,2,Attribute,,Invoice,Due Date,Date,,0..1,The date by which payment for an invoice is required.,General,,DATE
530,2,Attribute,,Invoice,Terms Discount Percentage,Decimal,,0..1,The percentage of discount offered by a supplier when payment is made within the specified discount days.,General,,Percent
531,2,Attribute,,Invoice,Terms Discount Days,Integer,,0..1,The number of days from the invoice date that the customer is eligible for the discount if payment is made.,General,,INTEGER
532,2,Attribute,,Invoice,Terms Due Days,Integer,,0..1,The standard time period in days before a customer's payment is considered overdue.,General,,INTEGER
533,2,Attribute,,Invoice,Grouping Code,Char,,0..1,The code that aggregates related invoices for consolidated processing or organizational purposes within an ERP system.,General,,Char Long
534,2,Attribute,,Invoice,Status,Code,,0..1,The current state of the invoice's lifecycle.,General,,STATUS CODE
535,2,Attribute,,Invoice,Remark,Text,,0..1,Annotations or supplemental information for an invoice.,General,,Text Medium
536,2,Composition,,Invoice,,,Activities,0..1,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",General,,
537,2,Composition,,Invoice,Transaction,,Amount,0..1,"The total monetary amount of all items on an invoice, summing the transaction amounts of individual lines.",General,,
538,2,Composition,,Invoice,,,Tax,0..*,"The class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",General,,
539,2,Reference Association,,Invoice,,,Accounting Period,0..1,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General,,
540,2,Reference Association,,Invoice,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
541,2,Reference Association,,Invoice,,,Payment Term,0..1,"A class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",General,,
542,2,Reference Association,,Invoice,,,Settlement Method,0..1,"A class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",General,,
543,1,Abstract Class,,Invoice Line,,,,,An abstract class that details individual charges or items on an invoice.,General,,
544,2,Attribute,PK,Invoice Line,ID,Identifier,,1..1,The unique identifier for a line within an invoice.,General,,Identifier Medium
545,2,Attribute,,Invoice Line,Number,Char,,0..1,The number for a particular line of an invoice.,General,,Char Short
546,2,Attribute,,Invoice Line,Grouping Code,Char,,0..1,The code that consolidates related line items within an invoice for batch processing or organizational purposes within an ERP system.,General,,Char Long
547,2,Composition,,Invoice Line,Tax Exclude,,Amount,0..1,"The monetary amount of an invoice line item before tax inclusion, recorded in the transaction currency.",General,,
548,2,Composition,,Invoice Line,Tax Exclude Unit Price,,Amount,0..1,"The unit price of an invoice line item before tax, recorded in the transaction currency.",General,,
549,2,Composition,,Invoice Line,Tax Include,,Amount,0..1,"The monetary amount of an invoice line item with tax included, recorded in the transaction currency.",General,,
550,2,Composition,,Invoice Line,Tax Include Unit Price,,Amount,0..1,"The unit price for an invoice line item with tax, recorded in the transaction currency.",General,,
551,2,Composition,,Invoice Line,Transaction,,Amount,0..1,"The monetary amount of a single item within an invoice, representing the transaction amount for that specific line.",General,,
552,2,Composition,,Invoice Line,Basic UOM,,Quantity,0..1,The quantity of items on an invoice line as measured by the basic unit of measure.,General,,
553,2,Composition,,Invoice Line,Invoice,,Quantity,0..1,The quantity of items listed on an invoice line.,General,,
554,2,Composition,,Invoice Line,,,Tax,0..*,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",General,,
555,2,Reference Association,,Invoice Line,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
556,2,Reference Association,,Invoice Line,,,Inventory Product,0..1,The inventory product detailed in an invoice line item.,General,,
557,2,Reference Association,,Invoice Line,Credit,,Ledger Account,0..1,The ledger account associated with credit transactions on invoice lines.,General,,
558,2,Reference Association,,Invoice Line,Debit,,Ledger Account,0..1,The ledger account associated with debit transactions on inThe ledger account that is part of a subsidiary grouping within an account hierarchy.voice lines.,General,,
559,1,Class,,Journal Entry Type,,,,,A class details the types of journal entries in the General Ledger such as cash receipts and cash disbursements.,Base,24,
560,2,Attribute,PK,Journal Entry Type,Code,Identifier,,1..1,The unique code specifying the type of journal entry.,Base,24,Identifier Medium
561,2,Attribute,,Journal Entry Type,Name,Name,,0..1,The label that identifies the category of a journal entry within the accounting system.,Base,24,Name Short
562,2,Attribute,,Journal Entry Type,Abbreviation,Char,,0..1,The shortened for the label that identifies the category of a journal entry within the accounting system.m representing the type of a journal entry.,Base,24,Char Short
563,2,Attribute,,Journal Entry Type,Active Indicator,Indicator,,0..1,The flag indicating if a journal entry type is currently valid for recording transactions.,Base,24,Indicator
564,1,Class,,Ledger Account,,,,,A class stores information about General Ledger accounts.,Base,20,
565,2,Attribute,PK,Ledger Account,Account Number,Identifier,,1..1,"The unique identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Base,20,LEDGER ACCOUNT NUMBER
566,2,Attribute,,Ledger Account,Account Name,Name,,0..1,The official title assigned to a general ledger account that uniquely identifies it within an accounting framework.,Base,20,Name Medium
567,2,Attribute,,Ledger Account,Description,Text,,0..1,The descriptive label or text providing additional details about a general ledger account that corresponds to the General Ledger Account Number.,Base,20,Text Medium
568,2,Attribute,,Ledger Account,Financial Statement Caption,Char,,0..1,"The label utilized within financial statements to aggregate and present related financial account details, facilitating the organization and understanding of a company's financial data as reported in its financial statements.",Base,20,Char Long
569,2,Attribute,,Ledger Account,Account Type,Char,,0..1,The classification of an account reflecting its nature and purpose.,Base,20,ACCOUNT TYPE
570,2,Attribute,,Ledger Account,Account Subtype,Char,,0..1,The classification detailing a more specific categorization within an account type.,Base,20,ACCOUNT TYPE
571,2,Attribute,,Ledger Account,Account Hierarchy,Code,,0..1,The class representing the structured levels of account classification within an organization's accounting system.,Base,20,ACCOUNT HIERARCHY
572,2,Attribute,,Ledger Account,Balance Debit Or Credit Code,Code,,0..1,"The classification identifying the natural balance of an account, denoted by 'D' for a debit balance, or 'C' for a credit balance.",Base,20,DEBIT CREDIT CODE
573,2,Attribute,,Ledger Account,Active Indicator,Indicator,,0..1,The flag indicating if a general ledger account is currently open and being used for accounting.,Base,20,Indicator
574,2,Reference Association,,Ledger Account,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Base,20,
575,1,Class,,Ledger Account Hierarchy,,,,,A class records the structural relationships between individual ledger accounts.,Base,20,
576,2,Reference Association,PK,Ledger Account Hierarchy,Child,,Ledger Account,1..1,The ledger account that is part of a subsidiary grouping within an account hierarchy.,Base,20,
577,2,Reference Association,PK,Ledger Account Hierarchy,Parent,,Ledger Account,1..1,The primary ledger account that heads a grouping within an account hierarchy.,Base,20,
578,1,Class,,Measurement Unit,,,,,A class documents the units of measure utilized across various business documents and accounting ledgers.,Base,32,
579,2,Attribute,PK,Measurement Unit,UOM Code,Identifier,,1..1,The unique code for the unit of measure used in transactions.,Base,32,MEASUREMENT UNIT CODE
580,2,Attribute,,Measurement Unit,UOM Name,Name,,0..1,The designation of the measurement unit used for quantifying materials or other entities.,Base,32,Name Medium
581,2,Attribute,,Measurement Unit,UOM Abbreviation,Char,,0..1,An abbreviation representing the name of a measurement unit.,Base,32,Char Short
582,2,Attribute,,Measurement Unit,Active Indicator,Indicator,,0..1,The flag indicating if a unit of measure is currently employed for tracking and transactions.,Base,32,Indicator
583,1,Abstract Class,,Order,,,,,An abstract class that summarizes requests for goods or services.,General,,
584,2,Attribute,PK,Order,ID,Identifier,,1..1,The unique identifier for an order.,General,,Identifier Long
585,2,Attribute,,Order,Number,Char,,0..1,"The number for an order, generated manually or by the system.",General,,Char Long
586,2,Attribute,,Order,Type Name,Name,,0..1,The label that specifies the type of order within sales or purchasing activities.,General,,Name Medium
587,2,Attribute,,Order,Date,Date,,0..1,"The date on which a purchase order is made effective, distinct from the date of system entry.",General,,DATE
588,2,Attribute,,Order,Status,Code,,0..1,The current state of the order's lifecycle.,General,,STATUS CODE
589,2,Attribute,,Order,Remark,Text,,0..1,Annotations or supplemental information for an order.,General,,Text Medium
590,2,Composition,,Order,,,Activities,0..1,"A class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",General,,
591,2,Composition,,Order,Transaction,,Amount,0..1,"The total monetary amount for all lines within an order, recorded in the transaction currency specified for the entire order.",General,,
592,2,Reference Association,,Order,,,Accounting Period,0..1,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",General,,
593,2,Reference Association,,Order,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
594,2,Reference Association,,Order,,,Payment Term,0..1,"A class details conditions related to sales or purchase agreements, including payment instruments, credit periods, and discount terms.",General,,
595,2,Reference Association,,Order,,,Settlement Method,0..1,"A class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",General,,
596,1,Abstract Class,,Order Line,,,,,An abstract class that details individual requests or items within an order.,General,,
597,2,Attribute,PK,Order Line,ID,Identifier,,1..1,The unique identifier for a line item within an order.,General,,Identifier Medium
598,2,Attribute,,Order Line,Number,Char,,0..1,"The number for a specific line within an order, generated manually or by the system.",General,,Char Short
599,2,Attribute,,Order Line,Payer ID,Char,,0..1,The unique identifier for the entity responsible for making payment on an order line.,General,,Char Medium
600,2,Attribute,,Order Line,Due Date,Date,,0..1,The ultimate date by which the order is requested.,General,,DATE
601,2,Attribute,,Order Line,Status,Code,,0..1,The current state of the order line item's lifecycle.,General,,STATUS CODE
602,2,Composition,,Order Line,Tax Exclude,,Amount,0..1,"The monetary amount of an order line item excluding tax, recorded in the transaction currency.",General,,
603,2,Composition,,Order Line,Tax Exclude Unit Price,,Amount,0..1,"The unit price of an order line item excluding tax, recorded in the transaction currency.",General,,
604,2,Composition,,Order Line,Tax Include,,Amount,0..1,"The monetary amount of an order line item including tax, recorded in the transaction currency.",General,,
605,2,Composition,,Order Line,Tax Include Unit Price,,Amount,0..1,"The unit price of an order line item including tax, recorded in the transaction currency.",General,,
606,2,Composition,,Order Line,Transaction,,Amount,0..1,"The monetary amount of a single line within an order, recorded in the transaction currency specified for that order line.",General,,
607,2,Composition,,Order Line,,,Quantity,0..1,The quantity of items listed on an order line.,General,,
608,2,Composition,,Order Line,Basic UOM,,Quantity,0..1,The quantity of items on an order line as measured by the basic unit of measure.,General,,
609,2,Composition,,Order Line,,,Tax,0..*,"A class maintaining records of tax implications and obligations, essential for legal compliance and financial planning.",General,,
610,2,Reference Association,,Order Line,,,Business Segment,0..*,A class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,General,,
611,2,Reference Association,,Order Line,Settlement Organization,,Business Segment,0..1,The business segment of the organization responsible for the settlement of an order line.,General,,
612,2,Reference Association,,Order Line,,,Inventory Product,0..1,The inventory product listed on an order line item.,General,,
613,1,Class,,PPE Addition,,,,,"A class of newly acquired property, plant, and equipment assets, detailing the identification, classification, and properies for each addition.",Property Plant Equipment,140,
614,2,Attribute,PK,PPE Addition,ID,Identifier,,1..1,"The unique identifier assigned to each entry recording a new addition of the property, plant, and equipment (PPE) item.",Property Plant Equipment,140,Identifier Medium
615,2,Attribute,,PPE Addition,Tag Number,Char,,0..1,"The identification tag associated with PPE, which may coincide with PPE ID when a single piece of equipment is involved.",Property Plant Equipment,140,Char Medium
616,2,Attribute,,PPE Addition,Type Name,Name,,0..1,The classification of the PPE addition.,Property Plant Equipment,140,Name Short
617,2,Attribute,,PPE Addition,Date,Date,,0..1,"The specific date when the property, plant, and equipment (PPE) item was recorded and added to the PPE Master.",Property Plant Equipment,140,DATE
618,2,Attribute,,PPE Addition,Reason,Text,,0..1,"The rationale for including new property, plant, and equipment in the PPE Master.",Property Plant Equipment,140,Text Medium
619,2,Composition,,PPE Addition,,,Activities,0..1,"The class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Property Plant Equipment,140,
620,2,Composition,,PPE Addition,Original Cost,,Amount,0..1,"The initial estimated cost incurred at the acquisition of the property, plant, and equipment (PPE)",Property Plant Equipment,140,
621,2,Composition,,PPE Addition,,,Quantity,0..1,"The quantity of property, plant, and equipment (PPE) to be added.",Property Plant Equipment,140,
622,2,Reference Association,,PPE Addition,,,Accounting Period,0..1,The class represents the specific period within a fiscal year delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.,Property Plant Equipment,140,
623,2,Reference Association,,PPE Addition,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Property Plant Equipment,140,
624,2,Reference Association,,PPE Addition,Functional,,Currency,0..1,The code of currency in which PPE values are expressed.,Property Plant Equipment,140,
625,2,Reference Association,,PPE Addition,,,PPE Master,0..1,"The class represents property, plant, and equipment (PPE) in relation to recorded transfer movements.",Property Plant Equipment,140,
626,1,Class,,PPE Change,,,,,"A class captures adjustments to property, plant, and equipment (PPE) details, excluding additions or disposals. It includes changes like revaluations, historical cost adjustments, alterations in depreciation methods, transfers, and status updates.",Property Plant Equipment,144,
627,2,Attribute,PK,PPE Change,ID,Identifier,,1..1,"The unique identifier for each entry recording the change of the property, plant, and equipment (PPE) item.",Property Plant Equipment,144,Identifier Medium
628,2,Attribute,,PPE Change,Tag Number,Char,,0..1,"The identification tag associated with PPE, which may coincide with PPE ID when a single piece of equipment is involved.",Property Plant Equipment,144,Char Medium
629,2,Attribute,,PPE Change,Type Name,Name,,0..1,"The type of change transaction, excluding additions or removals.",Property Plant Equipment,144,Name Short
630,2,Attribute,,PPE Change,Date,Date,,0..1,"The specific date when a property, plant, and equipment (PPE) item was altered or updated in the PPE Master.",Property Plant Equipment,144,DATE
631,2,Attribute,,PPE Change,Reason,Text,,0..1,"The rationale for altering or updating the data of a property, plant, and equipment (PPE) item in the PPE Master.",Property Plant Equipment,144,Text Medium
632,2,Attribute,,PPE Change,Content Before Change,Text,,0..1,"The pervious content includes information prior to the transaction, detailing various elements.",Property Plant Equipment,144,Text Short
633,2,Attribute,,PPE Change,Content After Change,Text,,0..1,"The content after the change transaction, including details.",Property Plant Equipment,144,Text Short
634,2,Composition,,PPE Change,,,Activities,0..1,"The class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Property Plant Equipment,144,
635,2,Reference Association,,PPE Change,,,Accounting Period,0..1,The class represents the specific period within a fiscal year delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.,Property Plant Equipment,144,
636,2,Reference Association,,PPE Change,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Property Plant Equipment,144,
637,2,Reference Association,,PPE Change,,,PPE Master,0..1,"The class represents property, plant, and equipment (PPE) in relation to recorded transfer movements.",Property Plant Equipment,144,
638,1,Class,,PPE Department Allocation,,,,,"A class holds details regarding the allocation of expenses among departments benefiting from using the property, plant, and equipment (PPE), particularly depreciation expenses.",Property Plant Equipment,146,
639,2,Attribute,,PPE Department Allocation,Depreciation Allocation Proportion,Decimal,,0..1,The percentage representing the proportion of depreciation allocated to each department.,Property Plant Equipment,146,Percent
640,2,Reference Association,,PPE Department Allocation,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Property Plant Equipment,146,
641,2,Reference Association,,PPE Department Allocation,Department,,Business Segment,0..1,The class of the organization that is associated with a particular PPE.,Property Plant Equipment,146,
642,2,Reference Association,PK,PPE Department Allocation,,,PPE Master,1..1,"The class represents property, plant, and equipment (PPE) in relation to recorded depreciation.",Property Plant Equipment,146,
643,1,Class,,PPE Depreciation,,,,,"A class contains information about the depreciation of property, plant and equipment (PPE) during a specified period.",Property Plant Equipment,150,
644,2,Attribute,,PPE Depreciation,Useful Life,Integer,,0..1,"The total useful life of the property, plant, and equipment (PPE) item in months.",Property Plant Equipment,150,INTEGER
645,2,Attribute,,PPE Depreciation,Useful Life Remaining,Integer,,0..1,"The remaining useful life of the property, plant, and equipment (PPE) item in months as of the report date.",Property Plant Equipment,150,INTEGER
646,2,Composition,,PPE Depreciation,,,Activities,0..1,"The class capturing a record of system user actions within an auditee's system, which includes instances of entry, approval, last modification, and posting of data or transactions.",Property Plant Equipment,150,
647,2,Composition,,PPE Depreciation,Accumulated Depreciation,,Amount,0..1,"The total depreciation accumulated on the property, plant, and equipment (PPE) up to the reporting date.",Property Plant Equipment,150,
648,2,Composition,,PPE Depreciation,Carrying,,Amount,0..1,"The net carrying value of the property, plant, and equipment (PPE) as of the reporting date, calculated as the original cost minus the accumulated depreciation.",Property Plant Equipment,150,
649,2,Composition,,PPE Depreciation,Depreciable Basis,,Amount,0..1,"The depreciable value of the property, plant, and equipment (PPE), representing the original cost minus the residual value.",Property Plant Equipment,150,
650,2,Composition,,PPE Depreciation,Depreciation,,Amount,0..1,"The depreciable value of the property, plant, and equipment (PPE), representing the original cost minus the residual value.",Property Plant Equipment,150,
651,2,Composition,,PPE Depreciation,Original Cost,,Amount,0..1,"The initial estimated cost incurred at the acquisition of the property, plant, and equipment (PPE)",Property Plant Equipment,150,
652,2,Composition,,PPE Depreciation,Residual Value,,Amount,0..1,"The estimated residual value of the property, plant, and equipment (PPE) as of the reporting date.",Property Plant Equipment,150,
653,2,Reference Association,,PPE Depreciation,,,Accounting Period,0..1,The class represents the specific period within a fiscal year delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.,Property Plant Equipment,150,
654,2,Reference Association,,PPE Depreciation,,,Business Segment,0..*,The class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.,Property Plant Equipment,150,
655,2,Reference Association,,PPE Depreciation,Accumulated Depreciation Account,,Ledger Account,0..1,"The ledger account recording the total depreciation accumulated on the property, plant, and equipment (PPE) up to the reported date.",Property Plant Equipment,150,
656,2,Reference Association,,PPE Depreciation,Depreciation Account,,Ledger Account,0..1,"The ledger account capturing the depreciation expenses incurred during the specified period for the property, plant, and equipment (PPE).",Property Plant Equipment,150,
657,2,Reference Association,,PPE Depreciation,,,PPE Depreciation Method,0..1,"The method employed for calculating depreciation of the  property, plant, and equipment (PPE).",Property Plant Equipment,150,
658,2,Reference Association,PK,PPE Depreciation,,,PPE Master,1..1,"The class represents property, plant, and equipment (PPE) in relation to recorded depreciation.",Property Plant Equipment,150,
659,1,Class,,PPE Depreciation Method,,,,,"A class that records the different methods used to depreciate property, plant, and equipment (PPE).",Property Plant Equipment,148,
660,2,Attribute,PK,PPE Depreciation Method,ID,Identifier,,1..1,The unique identifier assigned to different depreciation methods.,Property Plant Equipment,148,Identifier Medium
661,2,Attribute,,PPE Depreciation Method,Name,Name,,0..1,The name or title of the depreciation method.,Property Plant Equipment,148,Name Short
