JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
1564,1.0,,1.0,,,,,,,,,,,10,北海道 駅前,sub-account,,,,,,,,,,,,,,,,,,,
1564,1.0,,,,1.0,,,,,,,,,,,,,,,,,,25,㈱小林ﾏｰｹｯﾄ,sub-account,,,,,,,,,,
1564,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1564,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1564,2.0,,,,,,,,,,10月25日伝票No339株式会社 小林マーケット,10E200690,支払手数料,,,,840.0,76.0,S10,標準10%,10A100090,売掛金,,,,840.0,0.0,O,対象外,,,,,,
1564,2.0,,,,1.0,,,,,,,,,,,,,,,,,,25,㈱小林ﾏｰｹｯﾄ,sub-account,,,,,,,,,,
1564,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1564,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1565,,,,,,111,2021-10-25,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1565,1.0,,,,,,,,,,タクシー代,10E201230,旅費及び交通費,,,,13500.0,1227.0,S10,標準10%,10B100630,未払金,,,,13500.0,0.0,O,対象外,,,,,,
1565,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1565,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1566,,,,,,170,2021-10-25,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1566,1.0,,,,,,,,,,新聞代,10E201160,図書費,,,,3007.0,273.0,S10,標準10%,10A100020,現金及び預金,,,,3007.0,0.0,O,対象外,,,,,,
1566,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1566,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1567,,,,,,171,2021-10-25,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1567,1.0,,,,,,,,,,携帯代,10E200180,通信費,,,,42103.0,3827.0,S10,標準10%,10A100020,現金及び預金,,,,42103.0,0.0,O,対象外,,,,,,
1567,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
1567,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1567,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1568,,,,,,173,2021-10-25,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1568,1.0,,,,,,,,,,収入印紙代,10E200210,租税公課,,,,10000.0,0.0,O,対象外,10A100020,現金及び預金,,,,10000.0,0.0,O,対象外,,,,,,
1568,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1568,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1569,,,,,,27,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1569,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,26172.0,2379.0,S10,標準10%,10A100020,現金及び預金,,,,84636.0,0.0,O,対象外,,,,,,
1569,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1569,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1569,2.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,34000.0,3090.0,S10,標準10%,,,,,,,,,,,,,,,
1569,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1569,3.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,24464.0,2224.0,S10,標準10%,,,,,,,,,,,,,,,
1569,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1570,,,,,,38,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1570,1.0,,,,,,,,,,宿泊費,10E200140,福利厚生費,,,,42640.0,3876.0,S10,標準10%,10B100630,未払金,,,,42640.0,0.0,O,対象外,,,,,,
1570,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1570,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1571,,,,,,62,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1571,1.0,,,,,,,,,,携帯代,10E200180,通信費,,,,73914.0,6719.0,S10,標準10%,10A100020,現金及び預金,,,,73914.0,0.0,O,対象外,,,,,,
1571,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1571,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1571,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1572,,,,,,78,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1572,1.0,,,,,,,,,,業務委託費支払い,10E200020,販売手数料,,,,189000.0,17181.0,S10,標準10%,10B100630,未払金,,,,189000.0,0.0,O,対象外,,,,,,
1572,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1572,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1573,,,,,,120,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1573,1.0,,,,,,,,,,業務委託費,10E200020,販売手数料,,,,630000.0,57272.0,S10,標準10%,10B100630,未払金,,,,630000.0,0.0,O,対象外,,,,,,
1573,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1573,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1574,,,,,,131,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1574,1.0,,,,,,,,,,会費,10E201140,諸会費,,,,24000.0,0.0,O,対象外,10A100020,現金及び預金,,,,24000.0,0.0,O,対象外,,,,,,
1574,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
1574,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1574,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1575,,,,,,172,2021-10-26,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1575,1.0,,,,,,,,,,業務委託費支払い,10E200020,販売手数料,,,,118000.0,10727.0,S10,標準10%,10B100630,未払金,,,,118000.0,0.0,O,対象外,,,,,,
1575,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1575,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1576,,,,,,14,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1576,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,3000.0,272.0,S10,標準10%,10A100020,現金及び預金,,,,3000.0,0.0,O,対象外,,,,,,
1576,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1576,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1577,,,,,,30,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1577,1.0,,,,,,,,,,保険料支払,10E200240,保険料,,,,54320.0,0.0,X,非仕入,10A100020,現金及び預金,,,,54320.0,0.0,O,対象外,,,,,,
1577,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,北海道 駅前,sub-account,,,,,,,,,,
1577,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1577,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1578,,,,,,39,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1578,1.0,,,,,,,,,,会費,10E200140,福利厚生費,,,,9000.0,818.0,S10,標準10%,10A100020,現金及び預金,,,,9000.0,0.0,O,対象外,,,,,,
1578,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1578,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1579,,,,,,83,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1579,1.0,,,,,,,,,,車両管理費,10E201120,車両費,,,,51200.0,4654.0,S10,標準10%,10A100020,現金及び預金,,,,51200.0,0.0,O,対象外,,,,,,
1579,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1579,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1580,,,,,,87,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1580,1.0,,,,,,,,,,携帯代,10E200180,通信費,,,,29633.0,2693.0,S10,標準10%,10A100020,現金及び預金,,,,29633.0,0.0,O,対象外,,,,,,
1580,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
1580,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1580,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1581,,,,,,88,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1581,1.0,,,,,,,,,,新聞代,10E201160,図書費,,,,3568.0,324.0,S10,標準10%,10A100020,現金及び預金,,,,3568.0,0.0,O,対象外,,,,,,
1581,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1581,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1582,,,,,,113,2021-10-27,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1582,1.0,,,,,,,,,,携帯代,10E200180,通信費,,,,88157.0,8014.0,S10,標準10%,10A100020,現金及び預金,,,,88157.0,0.0,O,対象外,,,,,,
1582,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
1582,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1582,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1583,,,,,,15,2021-10-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1583,1.0,,,,,,,,,,駐車代,10E201120,車両費,,,,800.0,72.0,S10,標準10%,10A100020,現金及び預金,,,,800.0,0.0,O,対象外,,,,,,
1583,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1583,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1584,,,,,,59,2021-10-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1584,1.0,,,,,,,,,,旅費,10E201230,旅費及び交通費,,,,48900.0,4445.0,S10,標準10%,10A100020,現金及び預金,,,,48900.0,0.0,O,対象外,,,,,,
1584,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1584,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1585,,,,,,93,2021-10-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1585,1.0,,,,,,,,,,修繕費,10E201000,修繕維持費,,,,17850.0,1622.0,S10,標準10%,10B100630,未払金,,,,17850.0,0.0,O,対象外,,,,,,
1585,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1585,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1586,,,,,,114,2021-10-28,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1586,1.0,,,,,,,,,,新聞代,10E201160,図書費,,,,2540.0,230.0,S10,標準10%,10A100020,現金及び預金,,,,5404.0,0.0,O,対象外,,,,,,
1586,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1586,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1586,2.0,,,,,,,,,,新聞代,10E201160,図書費,,,,2864.0,260.0,S10,標準10%,,,,,,,,,,,,,,,
1586,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1587,,,,,,72,2021-10-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1587,1.0,,,,,,,,,,新聞代,10E201160,図書費,,,,2864.0,260.0,S10,標準10%,10A100020,現金及び預金,,,,9078.0,0.0,O,対象外,,,,,,
1587,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1587,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1587,2.0,,,,,,,,,,新聞代,10E201160,図書費,,,,2815.0,255.0,S10,標準10%,,,,,,,,,,,,,,,
1587,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1587,3.0,,,,,,,,,,新聞代,10E201160,図書費,,,,3399.0,309.0,S10,標準10%,,,,,,,,,,,,,,,
1587,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1588,,,,,,109,2021-10-29,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1588,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,61694.0,5608.0,S10,標準10%,10B100630,未払金,,,,61694.0,0.0,O,対象外,,,,,,
1588,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1588,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1589,,,,,,13,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1589,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,13000.0,1181.0,S10,標準10%,10A100020,現金及び預金,,,,13000.0,0.0,O,対象外,,,,,,
1589,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1589,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1590,,,,,,55,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1590,1.0,,,,,,,,,,車両管理費,10E201120,車両費,,,,23810.0,2164.0,S10,標準10%,10A100020,現金及び預金,,,,31477.0,0.0,O,対象外,,,,,,
1590,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1590,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1590,2.0,,,,,,,,,,高速代,10E201120,車両費,,,,7667.0,697.0,S10,標準10%,,,,,,,,,,,,,,,
1590,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1591,,,,,,70,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1591,1.0,,,,,,,,,,有線,10E201270,雑費,,,,6000.0,545.0,S10,標準10%,10B100630,未払金,,,,58381.0,0.0,O,対象外,,,,,,
1591,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1591,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1591,2.0,,,,,,,,,,警備料,10E201270,雑費,,,,52381.0,4761.0,S10,標準10%,,,,,,,,,,,,,,,
1591,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1591,3.0,,,,,,,,,,高速代,10E201120,車両費,,,,75000.0,6818.0,S10,標準10%,10A100020,現金及び預金,,,,75000.0,0.0,O,対象外,,,,,,
1591,3.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1591,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1591,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1591,4.0,,,,,,,,,,清掃料,10E201270,雑費,,,,73500.0,6681.0,S10,標準10%,10B100630,未払金,,,,73500.0,0.0,O,対象外,,,,,,
1591,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1591,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1592,,,,,,73,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1592,1.0,,,,,,,,,,コーヒー代2名,10E200150,交際費,,,,1260.0,114.0,S10,標準10%,10A100020,現金及び預金,,,,1260.0,0.0,O,対象外,,,,,,
1592,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1592,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1593,,,,,,96,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1593,1.0,,,,,,,,,,警備料,10E201270,雑費,,,,22470.0,2042.0,S10,標準10%,10A100020,現金及び預金,,,,22470.0,0.0,O,対象外,,,,,,
1593,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
1593,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1593,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1594,,,,,,100,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1594,1.0,,,,,,,,,,会費,10E200140,福利厚生費,,,,6000.0,545.0,S10,標準10%,10A100020,現金及び預金,,,,6000.0,0.0,O,対象外,,,,,,
1594,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1594,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1595,,,,,,115,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1595,1.0,,,,,,,,,,保険料,10E200240,保険料,,,,64500.0,0.0,X,非仕入,10A100020,現金及び預金,,,,64500.0,0.0,O,対象外,,,,,,
1595,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
1595,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1595,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1596,,,,,,139,2021-10-30,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1596,1.0,,,,,,,,,,資金移動,10A100020,現金及び預金,,,,13000000.0,0.0,O,対象外,10A100020,現金及び預金,,,,5000000.0,0.0,O,対象外,,,,,,
1596,1.0,,1.0,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
1596,1.0,,,,1.0,,,,,,,,,,,,,,,,,,10,北海道 駅前,sub-account,,,,,,,,,,
1596,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1596,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1596,2.0,,,,,,,,,,資金移動,,,,,,,,,,10A100020,現金及び預金,,,,3000000.0,0.0,O,対象外,,,,,,
1596,2.0,,,,1.0,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
1596,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1596,3.0,,,,,,,,,,資金移動,,,,,,,,,,10A100020,現金及び預金,,,,3500000.0,0.0,O,対象外,,,,,,
1596,3.0,,,,1.0,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
1596,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1596,4.0,,,,,,,,,,資金移動,,,,,,,,,,10A100020,現金及び預金,,,,1500000.0,0.0,O,対象外,,,,,,
1596,4.0,,,,1.0,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
1596,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1597,,,,,,1,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1597,1.0,,,,,,,,,,運賃 佐川急便,10E200870,運賃,,,,214990.0,19544.0,S10,標準10%,10B100630,未払金,,,,214990.0,0.0,O,対象外,,,,,,
1597,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1597,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1598,,,,,,36,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1598,1.0,,,,,,,,,,運賃 ヤマト運輸,10E200870,運賃,,,,1633000.0,148454.0,S10,標準10%,10B100630,未払金,,,,2555305.0,0.0,O,対象外,,,,,,
1598,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1598,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1598,2.0,,,,,,,,,,運賃 佐川急便,10E200870,運賃,,,,922305.0,83845.0,S10,標準10%,,,,,,,,,,,,,,,
1598,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1599,,,,,,40,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1599,1.0,,,,,,,,,,広告掲載,10E200050,広告宣伝費,,,,50000.0,4545.0,S10,標準10%,10B100630,未払金,,,,50000.0,0.0,O,対象外,,,,,,
1599,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1599,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1600,,,,,,49,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1600,1.0,,,,,,,,,,ガソリン代,10E201120,車両費,,,,163470.0,14860.0,S10,標準10%,10A100020,現金及び預金,,,,163470.0,0.0,O,対象外,,,,,,
1600,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1600,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1601,,,,,,63,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1601,1.0,,,,,,,,,,保険料,10E200240,保険料,,,,81000.0,0.0,X,非仕入,10A100020,現金及び預金,,,,81000.0,0.0,O,対象外,,,,,,
1601,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1601,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1601,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1602,,,,,,66,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1602,1.0,,,,,,,,,,リース料,10E200730,借地借家料,,,,209850.0,19077.0,S10,標準10%,10A100020,現金及び預金,,,,209850.0,0.0,O,対象外,,,,,,
1602,1.0,,,,1.0,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1602,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1602,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1603,,,,,,67,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1603,1.0,,,,,,,,,,会費支払い,10E201140,諸会費,,,,30000.0,0.0,O,対象外,10A100020,現金及び預金,,,,30000.0,0.0,O,対象外,,,,,,
1603,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1603,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1604,,,,,,70,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1604,1.0,,,,,,,,,,保険料,10E200240,保険料,,,,62000.0,0.0,X,非仕入,10A100020,現金及び預金,,,,62000.0,0.0,O,対象外,,,,,,
1604,1.0,,,,1.0,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
1604,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1604,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1605,,,,,,71,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1605,1.0,,,,,,,,,,保険料支払い,10E200240,保険料,,,,57000.0,0.0,X,非仕入,10A100020,現金及び預金,,,,57000.0,0.0,O,対象外,,,,,,
1605,1.0,,,,1.0,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
1605,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1605,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1606,,,,,,77,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1606,1.0,,,,,,,,,,運賃,10E200870,運賃,,,,172850.0,15713.0,S10,標準10%,10B100630,未払金,,,,172850.0,0.0,O,対象外,,,,,,
1606,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1606,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1607,,,,,,80,2021-10-31,2021-02-01,8,21,,,,,,,,,,,,,,,,,,,,,,,,,
1607,1.0,,,,,,,,,,消耗品費 部門配賦,,,,,,,,,,10E200200,消耗品費,,,,245462.0,0.0,O,対象外,,,,,,
1607,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1607,2.0,,,,,,,,,,,10E200200,消耗品費,,,,27000.0,0.0,O,対象外,,,,,,,,,,,,,,,
1607,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1607,3.0,,,,,,,,,,,10E200200,消耗品費,,,,117824.0,0.0,O,対象外,,,,,,,,,,,,,,,
1607,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
