JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
1611,3,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1444608,0,00,Out of Scope,511,Sales,,,,1444608,131328,B5,Sales 10%,,,,,,
1611,3,,1,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1611,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1611,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department
1612,,,,,,110,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1612,1,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,14382264,0,00,Out of Scope,511,Sales,,,,14382264,1307478,B5,Sales 10%,,,,,,
1612,1,,1,,,,,,,,,,,2,Imai Department Store,sub-account,,,,,,,,,,,,,,,,,,,
1612,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,2,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1018824,0,00,Out of Scope,511,Sales,,,,1018824,92620,B5,Sales 10%,,,,,,
1612,2,,1,,,,,,,,,,,26,"Sasaki Sales Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,3,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,10808171,0,00,Out of Scope,511,Sales,,,,10808171,982561,B5,Sales 10%,,,,,,
1612,3,,1,,,,,,,,,,,12,Momiji Department Store,sub-account,,,,,,,,,,,,,,,,,,,
1612,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,4,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,543350,0,00,Out of Scope,511,Sales,,,,543350,49395,B5,Sales 10%,,,,,,
1612,4,,1,,,,,,,,,,,11,"Saito Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,5,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,730040,0,00,Out of Scope,511,Sales,,,,730040,66367,B5,Sales 10%,,,,,,
1612,5,,1,,,,,,,,,,,13,"Abe Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,6,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1675244,0,00,Out of Scope,511,Sales,,,,1675244,152294,B5,Sales 10%,,,,,,
1612,6,,1,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,7,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,203996,0,00,Out of Scope,511,Sales,,,,203996,18545,B5,Sales 10%,,,,,,
1612,7,,1,,,,,,,,,,,10,Aim Trading LLC,sub-account,,,,,,,,,,,,,,,,,,,
1612,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,8,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1390498,0,00,Out of Scope,511,Sales,,,,1390498,126408,B5,Sales 10%,,,,,,
1612,8,,1,,,,,,,,,,,30,"YAG Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1612,9,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,497872,0,00,Out of Scope,511,Sales,,,,497872,45261,B5,Sales 10%,,,,,,
1612,9,,1,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1612,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1612,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department
1613,,,,,,111,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1613,1,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,814613,0,00,Out of Scope,511,Sales,,,,814613,74055,B5,Sales 10%,,,,,,
1613,1,,1,,,,,,,,,,,27,"Iwashita Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1613,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1613,2,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1269677,0,00,Out of Scope,511,Sales,,,,1269677,115425,B5,Sales 10%,,,,,,
1613,2,,1,,,,,,,,,,,6,"Entry Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1613,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1613,3,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1134104,0,00,Out of Scope,511,Sales,,,,1134104,103100,B5,Sales 10%,,,,,,
1613,3,,1,,,,,,,,,,,7,"Comprehensive Management Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1613,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1613,4,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1680864,0,00,Out of Scope,511,Sales,,,,1680864,152805,B5,Sales 10%,,,,,,
1613,4,,1,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1613,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1613,5,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,475740,0,00,Out of Scope,511,Sales,,,,475740,43249,B5,Sales 10%,,,,,,
1613,5,,1,,,,,,,,,,,21,Takada LLC,sub-account,,,,,,,,,,,,,,,,,,,
1613,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1613,6,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,590832,0,00,Out of Scope,511,Sales,,,,590832,53712,B5,Sales 10%,,,,,,
1613,6,,1,,,,,,,,,,,19,"Minami Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1613,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1613,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department
1614,,,,,,112,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1614,1,,,,,,,,,,Insurance Premium Advance,326,Deposits Received,,,,710925,0,00,Out of Scope,131,Regular Savings Account,,,,1432906,0,00,Out of Scope,,,,,,
1614,1,,1,,,,,,,,,,,1,Insurance Premium,sub-account,,,,,,,,,,,,,,,,,,,
1614,1,,,,1,,,,,,,,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,
1614,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1614,2,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,112236,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1614,3,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,219315,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1614,4,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,96280,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1614,5,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,94031,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,Nagoya Branch,department,,,
1614,6,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,121795,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1614,7,,,,,,,,,,Employer's Share of Insurance Premiums,723,Statutory Welfare Expenses,,,,67268,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1614,8,,,,,,,,,,Employer's Share of Child Contribution,723,Statutory Welfare Expenses,,,,11056,0,P0,Non-purchase,,,,,,,,,,,,,,,
1614,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1614,9,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,6921367,0,00,Out of Scope,511,Sales,,,,6921367,629215,B5,Sales 10%,,,,,,
1614,9,,1,,,,,,,,,,,28,Kameda Department Store,sub-account,,,,,,,,,,,,,,,,,,,
1614,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,10,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,482504,0,00,Out of Scope,511,Sales,,,,482504,43864,B5,Sales 10%,,,,,,
1614,10,,1,,,,,,,,,,,23,"Kamata Shoten Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,11,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,2247210,0,00,Out of Scope,511,Sales,,,,2247210,204291,B5,Sales 10%,,,,,,
1614,11,,1,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,11,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,12,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1254356,0,00,Out of Scope,511,Sales,,,,1254356,114032,B5,Sales 10%,,,,,,
1614,12,,1,,,,,,,,,,,20,"Kujou Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,13,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1087224,0,00,Out of Scope,511,Sales,,,,1087224,98838,B5,Sales 10%,,,,,,
1614,13,,1,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,,,,,,,,,,
1614,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,13,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,14,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,398115,0,00,Out of Scope,511,Sales,,,,398115,36192,B5,Sales 10%,,,,,,
1614,14,,1,,,,,,,,,,,8,"Tower Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,14,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,15,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,798840,0,00,Out of Scope,511,Sales,,,,798840,72621,B5,Sales 10%,,,,,,
1614,15,,1,,,,,,,,,,,9,"Takahashi Trading Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,15,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1614,16,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,509535,0,00,Out of Scope,511,Sales,,,,509535,46321,B5,Sales 10%,,,,,,
1614,16,,1,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1614,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1614,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department
1615,,,,,,113,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1615,1,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,708660,0,00,Out of Scope,511,Sales,,,,708660,64423,B5,Sales 10%,,,,,,
1615,1,,1,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1615,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1615,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1615,2,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,923680,0,00,Out of Scope,511,Sales,,,,923680,83970,B5,Sales 10%,,,,,,
1615,2,,1,,,,,,,,,,,22,"Watanabe Industries Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1615,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1615,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1615,3,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,1023604,0,00,Out of Scope,511,Sales,,,,1023604,93054,B5,Sales 10%,,,,,,
1615,3,,1,,,,,,,,,,,1,"Goketsu Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1615,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1615,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1615,4,,,,,,,,,,Sales for the period from October 1th to October 31th,152,Accounts Receivable,,,,777184,0,00,Out of Scope,511,Sales,,,,777184,70653,B5,Sales 10%,,,,,,
1615,4,,1,,,,,,,,,,,14,"Fujita Co., Ltd.",sub-account,,,,,,,,,,,,,,,,,,,
1615,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1615,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department
1616,,,,,,114,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1616,1,,,,,,,,,,October 31th Slip No. 340 Mark Market,131,Regular Savings Account,,,,738326,0,00,Out of Scope,152,Accounts Receivable,,,,738326,0,00,Out of Scope,,,,,,
1616,1,,1,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,,,,,,,,,,
1616,1,,,,1,,,,,,,,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,
1616,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1616,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1616,2,,,,,,,,,,October 31th Slip No. 340 Mark Market,741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
1616,2,,,,1,,,,,,,,,,,,,,,,,,4,Mark Market,sub-account,,,,,,,,,,
1616,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1616,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1617,,,,,,115,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1617,1,,,,,,,,,,"October 31th Slip No. 341 ABC Co., Ltd.",131,Regular Savings Account,,,,1185240,0,00,Out of Scope,152,Accounts Receivable,,,,1185240,0,00,Out of Scope,,,,,,
1617,1,,1,,,,,,,,,,,10,Hokkaido Station Front,sub-account,,,,,,,,,,,,,,,,,,,
1617,1,,,,1,,,,,,,,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,
1617,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1617,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1617,2,,,,,,,,,,"October 31th Slip No. 341 ABC Co., Ltd.",741,Payment Fees,,,,840,76,Q5,Purchase 10%,152,Accounts Receivable,,,,840,0,00,Out of Scope,,,,,,
1617,2,,,,1,,,,,,,,,,,,,,,,,,5,"ABC Co., Ltd.",sub-account,,,,,,,,,,
1617,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1617,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1618,,,,,,116,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1618,1,,,,,,,,,,October 31th Slip No. 342 Momiji Department Store,150,Bills Receivable,,,,10087452,0,00,Out of Scope,152,Accounts Receivable,,,,10087452,0,00,Out of Scope,,,,,,
1618,1,,,,1,,,,,,,,,,,,,,,,,,12,Momiji Department Store,sub-account,,,,,,,,,,
1618,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1618,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1618,2,,,,,,,,,,Lease Payments,744,Lease Payments,,,,84000,7636,Q5,Purchase 10%,131,Regular Savings Account,,,,84000,0,00,Out of Scope,,,,,,
1618,2,,,,1,,,,,,,,,,,,,,,,,,40,Mitsubishi Tokyo Umeda,sub-account,,,,,,,,,,
1618,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,Osaka Branch,department,,,
1618,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1619,,,,,,117,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1619,1,,,,,,,,,,"October 31th Slip No. 343 Hatakeyama Trading Co., Ltd.",131,Regular Savings Account,,,,703250,0,00,Out of Scope,152,Accounts Receivable,,,,703250,0,00,Out of Scope,,,,,,
1619,1,,1,,,,,,,,,,,20,Mizuho Main Branch,sub-account,,,,,,,,,,,,,,,,,,,
1619,1,,,,1,,,,,,,,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,
1619,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1619,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1619,2,,,,,,,,,,"October 31th Slip No. 343 Hatakeyama Trading Co., Ltd.",741,Payment Fees,,,,630,57,Q5,Purchase 10%,152,Accounts Receivable,,,,630,0,00,Out of Scope,,,,,,
1619,2,,,,1,,,,,,,,,,,,,,,,,,24,"Hatakeyama Trading Co., Ltd.",sub-account,,,,,,,,,,
1619,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1619,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1620,,,,,,118,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1620,1,,,,,,,,,,"October 31th Slip No. 344 Chiyo Service Co., Ltd.",131,Regular Savings Account,,,,521619,0,00,Out of Scope,152,Accounts Receivable,,,,521619,0,00,Out of Scope,,,,,,
1620,1,,1,,,,,,,,,,,50,Fukuoka Kitakyushu,sub-account,,,,,,,,,,,,,,,,,,,
1620,1,,,,1,,,,,,,,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,
1620,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1620,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1620,2,,,,,,,,,,"October 31th Slip No. 344 Chiyo Service Co., Ltd.",741,Payment Fees,,,,210,19,Q5,Purchase 10%,152,Accounts Receivable,,,,210,0,00,Out of Scope,,,,,,
1620,2,,,,1,,,,,,,,,,,,,,,,,,29,"Chiyo Service Co., Ltd.",sub-account,,,,,,,,,,
1620,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,Kyushu Sales Office,department,,,
1620,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1621,,,,,,119,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1621,1,,,,,,,,,,October 31th Slip No. 456 Aim Trading LLC,111,Cash,,,,323785,0,00,Out of Scope,152,Accounts Receivable,,,,323785,0,00,Out of Scope,,,,,,
1621,1,,,,1,,,,,,,,,,,,,,,,,,10,Aim Trading LLC,sub-account,,,,,,,,,,
1621,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department,,,
1621,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1622,,,,,,120,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1622,1,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,50400,4581,Q5,Purchase 10%,312,Accounts Payable,,,,50400,0,00,Out of Scope,,,,,,
1622,1,,,,1,,,,,,,,,,,,,,,,,,8,"Yamashita Co., Ltd.",sub-account,,,,,,,,,,
1622,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1622,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1622,2,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,119070,10824,Q5,Purchase 10%,312,Accounts Payable,,,,119070,0,00,Out of Scope,,,,,,
1622,2,,,,1,,,,,,,,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,
1622,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,Sapporo Sales Office,department,,,
1622,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,,,,,,121,2021-10-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1623,1,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,343980,31270,Q5,Purchase 10%,312,Accounts Payable,,,,343980,0,00,Out of Scope,,,,,,
1623,1,,,,1,,,,,,,,,,,,,,,,,,12,"Arie Co., Ltd.",sub-account,,,,,,,,,,
1623,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,2,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,6139437,558130,Q5,Purchase 10%,312,Accounts Payable,,,,6139437,0,00,Out of Scope,,,,,,
1623,2,,,,1,,,,,,,,,,,,,,,,,,1,"Y2 Co., Ltd.",sub-account,,,,,,,,,,
1623,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,3,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,4492889,408444,Q5,Purchase 10%,312,Accounts Payable,,,,4492889,0,00,Out of Scope,,,,,,
1623,3,,,,1,,,,,,,,,,,,,,,,,,11,"Matsumura Co., Ltd.",sub-account,,,,,,,,,,
1623,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,4,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,3016650,274240,Q5,Purchase 10%,312,Accounts Payable,,,,3016650,0,00,Out of Scope,,,,,,
1623,4,,,,1,,,,,,,,,,,,,,,,,,14,West LLC,sub-account,,,,,,,,,,
1623,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,5,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,3323313,302119,Q5,Purchase 10%,312,Accounts Payable,,,,3323313,0,00,Out of Scope,,,,,,
1623,5,,,,1,,,,,,,,,,,,,,,,,,3,"Check Co., Ltd.",sub-account,,,,,,,,,,
1623,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
1623,6,,,,,,,,,,Purchases for the period from October 1th to October 31th,541,Merchandise Purchases,,,,912870,82988,Q5,Purchase 10%,312,Accounts Payable,,,,912870,0,00,Out of Scope,,,,,,
1623,6,,,,1,,,,,,,,,,,,,,,,,,2,"Pole Co., Ltd.",sub-account,,,,,,,,,,
1623,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,Tokyo Branch,department,,,
1623,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,Common Department,department
