Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81
20211125,109,21,0,1,040,Osaka Branch,741,Payment Fees,,,Q5,Purchase 10%,630,57,1,000,Common Department,152,Accounts Receivable,23,"Kamata Shoten Co., Ltd.",00,Out of Scope,630,0,"November 25th Slip No. 372 Kamata Shoten Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,110,21,0,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,4713374,0,1,000,Common Department,152,Accounts Receivable,25,"Kobayashi Market Co., Ltd.",00,Out of Scope,4713374,0,"November 25th Slip No. 373 Kobayashi Market Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,110,21,0,1,010,Sapporo Sales Office,741,Payment Fees,,,Q5,Purchase 10%,840,76,1,000,Common Department,152,Accounts Receivable,25,"Kobayashi Market Co., Ltd.",00,Out of Scope,840,0,"November 25th Slip No. 373 Kobayashi Market Co., Ltd.",,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:55,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,111,21,0,1,040,Osaka Branch,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,14800,1345,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,14800,0,Taxi Fare,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,145,21,0,1,000,Common Department,183,Short-Term Loans Receivable,,,00,Out of Scope,600000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,600000,0,Loan,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,146,21,0,1,050,Kyushu Sales Office,728,Sales Commissions,,,Q5,Purchase 10%,168000,15272,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,168000,0,Subcontracting Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,170,21,0,1,050,Kyushu Sales Office,739,Books and Subscriptions,,,Q5,Purchase 10%,3007,273,1,000,Common Department,111,Cash,,,00,Out of Scope,3007,0,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211125,172,21,0,1,010,Sapporo Sales Office,728,Sales Commissions,,,Q5,Purchase 10%,126000,11454,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,126000,0,Subcontracting Fee Payment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,54,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,2500,227,1,000,Common Department,111,Cash,,,00,Out of Scope,2500,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,72,21,0,1,020,Tokyo Branch,739,Books and Subscriptions,,,Q5,Purchase 10%,2864,260,1,000,Common Department,111,Cash,,,00,Out of Scope,9078,0,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,72,21,0,1,020,Tokyo Branch,739,Books and Subscriptions,,,Q5,Purchase 10%,2815,255,0,,,,,,,,,,,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,72,21,0,1,020,Tokyo Branch,739,Books and Subscriptions,,,Q5,Purchase 10%,3399,309,0,,,,,,,,,,,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,113,21,0,1,040,Osaka Branch,727,Communication Expenses,,,Q5,Purchase 10%,93665,8515,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,93665,0,Mobile Phone Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211126,121,21,0,1,040,Osaka Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,8500,772,1,000,Common Department,111,Cash,,,00,Out of Scope,8500,0,Tea Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,14,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,3000,272,1,000,Common Department,111,Cash,,,00,Out of Scope,3000,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,15,21,0,1,010,Sapporo Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,90000,8181,1,000,Common Department,111,Cash,,,00,Out of Scope,90000,0,Vehicle Management Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,30,21,0,1,010,Sapporo Sales Office,752,Insurance Premium,,,P0,Non-purchase,54320,0,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,54320,0,Insurance Premium Payment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,39,21,0,1,020,Tokyo Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,9000,818,1,000,Common Department,111,Cash,,,00,Out of Scope,9000,0,Membership Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,87,21,0,1,030,Nagoya Branch,727,Communication Expenses,,,Q5,Purchase 10%,34690,3153,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,34690,0,Mobile Phone Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,114,21,0,1,040,Osaka Branch,739,Books and Subscriptions,,,Q5,Purchase 10%,2540,230,1,000,Common Department,111,Cash,,,00,Out of Scope,5404,0,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,114,21,0,1,040,Osaka Branch,739,Books and Subscriptions,,,Q5,Purchase 10%,2864,260,0,,,,,,,,,,,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,131,21,0,1,040,Osaka Branch,742,Membership Fees,,,00,Out of Scope,24000,0,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,24000,0,Membership Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211127,171,21,0,1,050,Kyushu Sales Office,727,Communication Expenses,,,Q5,Purchase 10%,87104,7918,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,87104,0,Mobile Phone Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,27,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,26667,2424,1,000,Common Department,111,Cash,,,00,Out of Scope,77620,0,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,27,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,29524,2684,0,,,,,,,,,,,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,27,21,0,1,010,Sapporo Sales Office,726,Travel and Transportation Expenses,,,Q5,Purchase 10%,21429,1948,0,,,,,,,,,,,Travel Expenses,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,35,21,0,1,010,Sapporo Sales Office,739,Books and Subscriptions,,,Q5,Purchase 10%,3925,356,1,000,Common Department,111,Cash,,,00,Out of Scope,3925,0,Newspaper Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,38,21,0,1,020,Tokyo Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,48164,4378,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,48164,0,Accommodation Expense,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,93,21,0,1,010,Sapporo Sales Office,753,Repairs and Maintenance,,,Q5,Purchase 10%,17850,1622,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,17850,0,Maintenance Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,154,21,0,1,050,Kyushu Sales Office,733,Entertainment Expenses,,,Q5,Purchase 10%,3372,306,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,18096,0,Meal Cost Hotel Oita 2 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211128,154,21,0,1,050,Kyushu Sales Office,733,Entertainment Expenses,,,Q5,Purchase 10%,14724,1338,0,,,,,,,,,,,Food and Beverage Cost Hotel Oita 2 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,67,21,0,1,020,Tokyo Branch,742,Membership Fees,,,00,Out of Scope,30000,0,1,000,Common Department,111,Cash,,,00,Out of Scope,30000,0,Membership Fee Payment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,75,21,0,1,020,Tokyo Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,32590,2962,1,000,Common Department,111,Cash,,,00,Out of Scope,32590,0,Food and Beverage Cost Snack Watanabe 5 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,81,21,0,1,030,Nagoya Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,19600,1781,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,19600,0,Tea Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,137,21,0,1,040,Osaka Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,6000,545,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,48858,0,Wired (Cable),,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,137,21,0,1,040,Osaka Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,42858,3896,0,,,,,,,,,,,Security Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,137,21,0,1,040,Osaka Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,65403,5945,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,65403,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,137,21,0,1,040,Osaka Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,73500,6681,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,73500,0,Cleaning Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,143,21,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,14000000,0,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,6000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,4000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,40,Mitsubishi Tokyo Umeda,00,Out of Scope,2000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,143,21,0,0,,,,,,,,,,,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,2000000,0,Fund Transfer,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211129,148,21,0,1,050,Kyushu Sales Office,740,Vehicle Expenses,,,Q5,Purchase 10%,5000,454,1,000,Common Department,111,Cash,,,00,Out of Scope,5000,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,1,21,0,1,010,Sapporo Sales Office,731,Freight,,,Q5,Purchase 10%,381870,34715,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,381870,0,Fare Sagawa Express,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,5,21,0,1,010,Sapporo Sales Office,732,Advertising Expenses,,,Q5,Purchase 10%,52500,4772,1,000,Common Department,131,Regular Savings Account,10,Hokkaido Station Front,00,Out of Scope,52500,0,Advertising Expense,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,36,21,0,1,020,Tokyo Branch,731,Freight,,,Q5,Purchase 10%,1723867,156715,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,3005448,0,Fare Yamato Transport,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,36,21,0,1,020,Tokyo Branch,731,Freight,,,Q5,Purchase 10%,1281581,116507,0,,,,,,,,,,,Fare Sagawa Express,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,40,21,0,1,020,Tokyo Branch,732,Advertising Expenses,,,Q5,Purchase 10%,50000,4545,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,50000,0,Advertisement,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,49,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,145000,13181,1,000,Common Department,111,Cash,,,00,Out of Scope,145000,0,Gasoline Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,55,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,11905,1082,1,000,Common Department,111,Cash,,,00,Out of Scope,19572,0,Vehicle Management Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,55,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,7667,697,0,,,,,,,,,,,Parking Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,63,21,0,1,020,Tokyo Branch,752,Insurance Premium,,,P0,Non-purchase,81000,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,81000,0,Insurance Premium,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,66,21,0,1,020,Tokyo Branch,744,Lease Payments,,,Q5,Purchase 10%,209850,19077,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,209850,0,Lease Payments,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,69,21,0,1,040,Osaka Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,735,66,1,000,Common Department,111,Cash,,,00,Out of Scope,735,0,Detergent Cost,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,70,21,0,1,020,Tokyo Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,6000,545,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,58381,0,Wired (Cable),,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,70,21,0,1,020,Tokyo Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,52381,4761,0,,,,,,,,,,,Security Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,70,21,0,1,020,Tokyo Branch,740,Vehicle Expenses,,,Q5,Purchase 10%,73315,6665,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,73315,0,Highway Toll,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,70,21,0,1,020,Tokyo Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,73500,6681,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,73500,0,Cleaning Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,71,21,0,1,030,Nagoya Branch,752,Insurance Premium,,,P0,Non-purchase,62000,0,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,62000,0,Insurance Premium,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,72,21,0,1,050,Kyushu Sales Office,752,Insurance Premium,,,P0,Non-purchase,57000,0,1,000,Common Department,131,Regular Savings Account,50,Fukuoka Kitakyushu,00,Out of Scope,57000,0,Insurance Premium Payment,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,74,21,0,0,,,,,,,,,,,0,000,Common Department,737,Supplies Expenses,,,00,Out of Scope,233982,0,,,,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,74,21,0,0,010,Sapporo Sales Office,737,Supplies Expenses,,,00,Out of Scope,25738,0,0,,,,,,,,,,,,,11,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,74,21,0,0,020,Tokyo Branch,737,Supplies Expenses,,,00,Out of Scope,112313,0,0,,,,,,,,,,,,,48,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,74,21,0,0,030,Nagoya Branch,737,Supplies Expenses,,,00,Out of Scope,23398,0,0,,,,,,,,,,,,,10,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,74,21,0,0,040,Osaka Branch,737,Supplies Expenses,,,00,Out of Scope,56155,0,0,,,,,,,,,,,,,24,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,74,21,0,0,050,Kyushu Sales Office,737,Supplies Expenses,,,00,Out of Scope,16378,0,0,,,,,,,,,,,,,7,8,0,0,20211101,20211130,0,000,共通部門,737,消耗品費,,,233982,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,4,,,,,,,,
20211130,77,21,0,1,030,Nagoya Branch,731,Freight,,,Q5,Purchase 10%,196590,17871,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,196590,0,Freight,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,83,21,0,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,7833169,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,7833169,0,Payment for October,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,96,21,0,1,030,Nagoya Branch,791,Miscellaneous Expenses,,,Q5,Purchase 10%,22470,2042,1,000,Common Department,131,Regular Savings Account,30,Mitsui Nagoya,00,Out of Scope,22470,0,Security Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,99,21,0,1,040,Osaka Branch,731,Freight,,,Q5,Purchase 10%,846100,76918,1,000,Common Department,322,Accrued Expenses,,,00,Out of Scope,846100,0,Freight,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,100,21,0,1,040,Osaka Branch,724,Employee Welfare Expenses,,,Q5,Purchase 10%,6000,545,1,000,Common Department,111,Cash,,,00,Out of Scope,6000,0,Membership Fee,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,108,21,0,1,040,Osaka Branch,733,Entertainment Expenses,,,Q5,Purchase 10%,2400,218,1,000,Common Department,111,Cash,,,00,Out of Scope,2400,0,Coffee Cost Hotel Raffone 3 People,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,000,Common Department,326,Deposits Received,1,Insurance Premium,00,Out of Scope,1515566,0,1,000,Common Department,131,Regular Savings Account,20,Mizuho Main Branch,00,Out of Scope,2169522,0,Insurance Premium Advance,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,020,Tokyo Branch,723,Statutory Welfare Expenses,,,P0,Non-purchase,236045,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,020,Tokyo Branch,723,Statutory Welfare Expenses,,,P0,Non-purchase,103424,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,010,Sapporo Sales Office,723,Statutory Welfare Expenses,,,P0,Non-purchase,96352,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,030,Nagoya Branch,723,Statutory Welfare Expenses,,,P0,Non-purchase,128755,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,040,Osaka Branch,723,Statutory Welfare Expenses,,,P0,Non-purchase,67268,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,050,Kyushu Sales Office,723,Statutory Welfare Expenses,,,P0,Non-purchase,11056,0,0,,,,,,,,,,,Employer's Share of Insurance Premiums,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,110,21,0,1,020,Tokyo Branch,723,Statutory Welfare Expenses,,,P0,Non-purchase,11056,0,0,,,,,,,,,,,Employer's Share of Child Contribution,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
20211130,111,21,0,1,000,Common Department,152,Accounts Receivable,14,"Fujita Co., Ltd.",00,Out of Scope,1398520,0,1,010,Sapporo Sales Office,511,Sales,,,B5,Sales 10%,1398520,127138,Sales for the period from November 1th to November 30th,,,1,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,2/1/2021 13:56,,,,,,,,,,,,,,,,,,,,,,,,,
