JP07a,JP08a,BS04c5,JP05a,BS04c6,JP05b,JP07a_GL02_01,JP07a_GL02_03,GE03dl_01,GL05c_01,BS15c_01,JP08a_GL03_03,JP06b_BS16_01,JP06b_BS16_02,JP05a_01,JP05a_02,JP05a_03,GE05gP_01,GE05gS_01,JP02c_BS28_01,JP02c_BS28_02,JP06d_BS16_01,JP06d_BS16_02,JP05b_01,JP05b_02,JP05b_03,GE05hX_01,GE05h0_01,JP02d_BS28_01,JP02d_BS28_02,BS04c5_01,BS04c5_02,BS04c5_03,BS04c6_01,BS04c6_02,BS04c6_03
1134,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1134,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1135,,,,,,1,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1135,1,,,,,,,,,,運賃 佐川急便,731,運賃,,,,88330,8030,Q5,仕入10%,322,未払金,,,,88330,0,00,対象外,,,,,,
1135,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1135,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1136,,,,,,36,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1136,1,,,,,,,,,,運賃 ヤマト運輸,731,運賃,,,,1618610,147146,Q5,仕入10%,322,未払金,,,,2535325,0,00,対象外,,,,,,
1136,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1136,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1136,2,,,,,,,,,,運賃 佐川急便,731,運賃,,,,916715,83337,Q5,仕入10%,,,,,,,,,,,,,,,
1136,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1137,,,,,,40,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1137,1,,,,,,,,,,広告掲載,732,広告宣伝費,,,,50000,4545,Q5,仕入10%,322,未払金,,,,50000,0,00,対象外,,,,,,
1137,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1137,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1138,,,,,,63,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1138,1,,,,,,,,,,保険料預かり分,326,預り金,,,,700982,0,00,対象外,131,普通預金,,,,1411641,0,00,対象外,,,,,,
1138,1,,1,,,,,,,,,,,1,保険料,sub-account,,,,,,,,,,,,,,,,,,,
1138,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1138,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1138,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1138,2,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,111192,0,P0,非仕入,,,,,,,,,,,,,,,
1138,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1138,3,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,216077,0,P0,非仕入,,,,,,,,,,,,,,,
1138,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1138,4,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,94847,0,P0,非仕入,,,,,,,,,,,,,,,
1138,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1138,5,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,92652,0,P0,非仕入,,,,,,,,,,,,,,,
1138,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1138,6,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,119974,0,P0,非仕入,,,,,,,,,,,,,,,
1138,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1138,7,,,,,,,,,,保険料 事業主負担分,723,法定福利費,,,,66245,0,P0,非仕入,,,,,,,,,,,,,,,
1138,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1138,8,,,,,,,,,,児童拠出金 事業主負担分,723,法定福利費,,,,9672,0,P0,非仕入,,,,,,,,,,,,,,,
1138,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1138,9,,,,,,,,,,保険料,752,保険料,,,,81000,0,P0,非仕入,131,普通預金,,,,81000,0,00,対象外,,,,,,
1138,9,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1138,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1138,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1139,,,,,,66,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1139,1,,,,,,,,,,リース料,744,リース料,,,,209850,19077,Q5,仕入10%,131,普通預金,,,,209850,0,00,対象外,,,,,,
1139,1,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1139,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1139,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1140,,,,,,72,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1140,1,,,,,,,,,,保険料,752,保険料,,,,62000,0,P0,非仕入,131,普通預金,,,,62000,0,00,対象外,,,,,,
1140,1,,,,1,,,,,,,,,,,,,,,,,,30,三井 名古屋,sub-account,,,,,,,,,,
1140,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1140,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1141,,,,,,73,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1141,1,,,,,,,,,,保険料支払い,752,保険料,,,,57000,0,P0,非仕入,131,普通預金,,,,57000,0,00,対象外,,,,,,
1141,1,,,,1,,,,,,,,,,,,,,,,,,50,福岡 北九州,sub-account,,,,,,,,,,
1141,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1141,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1142,,,,,,75,2021-08-31,2021-02-01,8,21,,,,,,,,,,,,,,,,,,,,,,,,,
1142,1,,,,,,,,,,消耗品費 部門配賦,,,,,,,,,,737,消耗品費,,,,281109,0,00,対象外,,,,,,
1142,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1142,2,,,,,,,,,,,737,消耗品費,,,,30921,0,00,対象外,,,,,,,,,,,,,,,
1142,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1142,3,,,,,,,,,,,737,消耗品費,,,,134935,0,00,対象外,,,,,,,,,,,,,,,
1142,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department,,,
1142,4,,,,,,,,,,,737,消耗品費,,,,28110,0,00,対象外,,,,,,,,,,,,,,,
1142,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1142,5,,,,,,,,,,,737,消耗品費,,,,67466,0,00,対象外,,,,,,,,,,,,,,,
1142,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1142,6,,,,,,,,,,,737,消耗品費,,,,19677,0,00,対象外,,,,,,,,,,,,,,,
1142,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department,,,
1143,,,,,,77,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1143,1,,,,,,,,,,運賃,731,運賃,,,,145670,13242,Q5,仕入10%,322,未払金,,,,145670,0,00,対象外,,,,,,
1143,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1143,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1144,,,,,,83,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1144,1,,,,,,,,,,車両管理費,740,車両費,,,,42500,3863,Q5,仕入10%,111,現金,,,,42500,0,00,対象外,,,,,,
1144,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1144,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1144,2,,,,,,,,,,7月分支払,322,未払金,,,,7936710,0,00,対象外,131,普通預金,,,,7936710,0,00,対象外,,,,,,
1144,2,,,,1,,,,,,,,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,
1144,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1144,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1145,,,,,,94,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1145,1,,,,,,,,,,お茶代他,791,雑費,,,,5150,468,Q5,仕入10%,111,現金,,,,5150,0,00,対象外,,,,,,
1145,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department,,,
1145,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1146,,,,,,108,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1,,,,,,,,,,コーヒー代2名,733,交際接待費,,,,1360,123,Q5,仕入10%,111,現金,,,,1360,0,00,対象外,,,,,,
1146,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1146,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1147,,,,,,110,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1147,1,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1577184,0,00,対象外,511,売上高,,,,1577184,143380,B5,売上10%,,,,,,
1147,1,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
1147,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1147,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
1147,2,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,3658726,0,00,対象外,511,売上高,,,,3658726,332611,B5,売上10%,,,,,,
1147,2,,1,,,,,,,,,,,25,㈱小林ﾏｰｹｯﾄ,sub-account,,,,,,,,,,,,,,,,,,,
1147,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1147,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
1147,3,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,971864,0,00,対象外,511,売上高,,,,971864,88351,B5,売上10%,,,,,,
1147,3,,1,,,,,,,,,,,5,㈱ABC,sub-account,,,,,,,,,,,,,,,,,,,
1147,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1147,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department
1148,,,,,,111,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1148,1,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,13866393,0,00,対象外,511,売上高,,,,13866393,1260581,B5,売上10%,,,,,,
1148,1,,1,,,,,,,,,,,2,今井百貨店,sub-account,,,,,,,,,,,,,,,,,,,
1148,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,2,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,692628,0,00,対象外,511,売上高,,,,692628,62966,B5,売上10%,,,,,,
1148,2,,1,,,,,,,,,,,11,㈱斉藤,sub-account,,,,,,,,,,,,,,,,,,,
1148,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,3,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,10599606,0,00,対象外,511,売上高,,,,10599606,963600,B5,売上10%,,,,,,
1148,3,,1,,,,,,,,,,,12,もみじﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,,,,,,,,,,
1148,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,4,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1088296,0,00,対象外,511,売上高,,,,1088296,98936,B5,売上10%,,,,,,
1148,4,,1,,,,,,,,,,,13,阿部商事㈱,sub-account,,,,,,,,,,,,,,,,,,,
1148,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,5,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,2070096,0,00,対象外,511,売上高,,,,2070096,188190,B5,売上10%,,,,,,
1148,5,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
1148,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,6,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,666376,0,00,対象外,511,売上高,,,,666376,60579,B5,売上10%,,,,,,
1148,6,,1,,,,,,,,,,,10,(同)ｴｲﾑ商事,sub-account,,,,,,,,,,,,,,,,,,,
1148,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,7,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,919640,0,00,対象外,511,売上高,,,,919640,83603,B5,売上10%,,,,,,
1148,7,,1,,,,,,,,,,,26,佐々木販売㈱,sub-account,,,,,,,,,,,,,,,,,,,
1148,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,8,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,914454,0,00,対象外,511,売上高,,,,914454,83132,B5,売上10%,,,,,,
1148,8,,1,,,,,,,,,,,30,㈱YAG,sub-account,,,,,,,,,,,,,,,,,,,
1148,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1148,9,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,544580,0,00,対象外,511,売上高,,,,544580,49507,B5,売上10%,,,,,,
1148,9,,1,,,,,,,,,,,24,㈱畠山商事,sub-account,,,,,,,,,,,,,,,,,,,
1148,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1148,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,020,東京支店,department
1149,,,,,,112,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1149,1,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1018045,0,00,対象外,511,売上高,,,,1018045,92549,B5,売上10%,,,,,,
1149,1,,1,,,,,,,,,,,6,㈱ｴﾝﾄﾘｰ,sub-account,,,,,,,,,,,,,,,,,,,
1149,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1149,2,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1120992,0,00,対象外,511,売上高,,,,1120992,101908,B5,売上10%,,,,,,
1149,2,,1,,,,,,,,,,,7,㈱総合経営,sub-account,,,,,,,,,,,,,,,,,,,
1149,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1149,3,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,5817092,0,00,対象外,511,売上高,,,,5817092,528826,B5,売上10%,,,,,,
1149,3,,1,,,,,,,,,,,19,㈱ﾐﾅﾐ,sub-account,,,,,,,,,,,,,,,,,,,
1149,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1149,4,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1108960,0,00,対象外,511,売上高,,,,1108960,100814,B5,売上10%,,,,,,
1149,4,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
1149,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1149,5,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,2661680,0,00,対象外,511,売上高,,,,2661680,241970,B5,売上10%,,,,,,
1149,5,,1,,,,,,,,,,,21,(同)たかだ,sub-account,,,,,,,,,,,,,,,,,,,
1149,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1149,6,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1695610,0,00,対象外,511,売上高,,,,1695610,154146,B5,売上10%,,,,,,
1149,6,,1,,,,,,,,,,,27,岩下物産㈱,sub-account,,,,,,,,,,,,,,,,,,,
1149,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1149,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,名古屋支店,department
1150,,,,,,113,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1150,1,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,673120,0,00,対象外,511,売上高,,,,673120,61192,B5,売上10%,,,,,,
1150,1,,1,,,,,,,,,,,9,高橋物産㈱,sub-account,,,,,,,,,,,,,,,,,,,
1150,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,2,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1128590,0,00,対象外,511,売上高,,,,1128590,102599,B5,売上10%,,,,,,
1150,2,,1,,,,,,,,,,,20,㈱久城商事,sub-account,,,,,,,,,,,,,,,,,,,
1150,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,3,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,710064,0,00,対象外,511,売上高,,,,710064,64551,B5,売上10%,,,,,,
1150,3,,1,,,,,,,,,,,8,ﾀﾜｰ㈱,sub-account,,,,,,,,,,,,,,,,,,,
1150,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,4,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,2583057,0,00,対象外,511,売上高,,,,2583057,234823,B5,売上10%,,,,,,
1150,4,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
1150,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,5,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,6477499,0,00,対象外,511,売上高,,,,6477499,588863,B5,売上10%,,,,,,
1150,5,,1,,,,,,,,,,,28,かめだﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,,,,,,,,,,
1150,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,6,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,698808,0,00,対象外,511,売上高,,,,698808,63528,B5,売上10%,,,,,,
1150,6,,1,,,,,,,,,,,4,ﾏｰｸﾏｰｹｯﾄ,sub-account,,,,,,,,,,,,,,,,,,,
1150,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,7,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,558315,0,00,対象外,511,売上高,,,,558315,50755,B5,売上10%,,,,,,
1150,7,,1,,,,,,,,,,,3,㈱ﾁｪｯｸ,sub-account,,,,,,,,,,,,,,,,,,,
1150,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1150,8,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,659000,0,00,対象外,511,売上高,,,,659000,59909,B5,売上10%,,,,,,
1150,8,,1,,,,,,,,,,,23,㈱鎌田商店,sub-account,,,,,,,,,,,,,,,,,,,
1150,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1150,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department
1151,,,,,,114,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1151,1,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,1096420,0,00,対象外,511,売上高,,,,1096420,99674,B5,売上10%,,,,,,
1151,1,,1,,,,,,,,,,,1,五越㈱,sub-account,,,,,,,,,,,,,,,,,,,
1151,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1151,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department
1151,2,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,747840,0,00,対象外,511,売上高,,,,747840,67985,B5,売上10%,,,,,,
1151,2,,1,,,,,,,,,,,14,㈱藤田,sub-account,,,,,,,,,,,,,,,,,,,
1151,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1151,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department
1151,3,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,554400,0,00,対象外,511,売上高,,,,554400,50400,B5,売上10%,,,,,,
1151,3,,1,,,,,,,,,,,29,㈱千代ｻｰﾋﾞｽ,sub-account,,,,,,,,,,,,,,,,,,,
1151,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1151,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department
1151,4,,,,,,,,,,8月1日～8月31日分売上,152,売掛金,,,,746944,0,00,対象外,511,売上高,,,,746944,67904,B5,売上10%,,,,,,
1151,4,,1,,,,,,,,,,,22,㈱渡辺産業,sub-account,,,,,,,,,,,,,,,,,,,
1151,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1151,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050,九州営業所,department
1152,,,,,,115,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1152,1,,,,,,,,,,8月31日伝票No294マークマーケット,131,普通預金,,,,1314558,0,00,対象外,152,売掛金,,,,1314558,0,00,対象外,,,,,,
1152,1,,1,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,,,,,,,,,,
1152,1,,,,1,,,,,,,,,,,,,,,,,,4,ﾏｰｸﾏｰｹｯﾄ,sub-account,,,,,,,,,,
1152,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1152,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1152,2,,,,,,,,,,8月31日伝票No294マークマーケット,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
1152,2,,,,1,,,,,,,,,,,,,,,,,,4,ﾏｰｸﾏｰｹｯﾄ,sub-account,,,,,,,,,,
1152,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1152,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1153,,,,,,116,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1153,1,,,,,,,,,,8月31日伝票No295株式会社 ＡＢＣ,131,普通預金,,,,1398037,0,00,対象外,152,売掛金,,,,1398037,0,00,対象外,,,,,,
1153,1,,1,,,,,,,,,,,10,北海道 駅前,sub-account,,,,,,,,,,,,,,,,,,,
1153,1,,,,1,,,,,,,,,,,,,,,,,,5,㈱ABC,sub-account,,,,,,,,,,
1153,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1153,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1153,2,,,,,,,,,,8月31日伝票No295株式会社 ＡＢＣ,741,支払手数料,,,,840,76,Q5,仕入10%,152,売掛金,,,,840,0,00,対象外,,,,,,
1153,2,,,,1,,,,,,,,,,,,,,,,,,5,㈱ABC,sub-account,,,,,,,,,,
1153,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,札幌営業所,department,,,
1153,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1153,3,,,,,,,,,,リース料,744,リース料,,,,84000,7636,Q5,仕入10%,131,普通預金,,,,84000,0,00,対象外,,,,,,
1153,3,,,,1,,,,,,,,,,,,,,,,,,40,三菱東京 梅田,sub-account,,,,,,,,,,
1153,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,040,大阪支店,department,,,
1153,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1154,,,,,,117,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1154,1,,,,,,,,,,8月31日伝票No296もみじデパート,150,受取手形,,,,10229420,0,00,対象外,152,売掛金,,,,10229420,0,00,対象外,,,,,,
1154,1,,,,1,,,,,,,,,,,,,,,,,,12,もみじﾃﾞﾊﾟｰﾄ,sub-account,,,,,,,,,,
1154,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department,,,
1154,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,共通部門,department
1155,,,,,,118,2021-08-31,2021-02-01,1,21,,,,,,,,,,,,,,,,,,,,,,,,,
1155,1,,,,,,,,,,8月31日伝票No297株式会社 畠山商事,131,普通預金,,,,394697,0,00,対象外,152,売掛金,,,,394697,0,00,対象外,,,,,,
1155,1,,1,,,,,,,,,,,20,みずほ 本店,sub-account,,,,,,,,,,,,,,,,,,,
1155,1,,,,1,,,,,,,,,,,,,,,,,,24,㈱畠山商事,sub-account,,,,,,,,,,
