sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,xpath
2696,3,A,,Type Name,Name,0..1,Name Medium,The designation of an account segment category.,General Ledger,0,Account Segment,GE01b_02,/GL04a/GE01b/GE01b_02,$.General Ledger Period Balance.Account Segment.Type Name,GenrLedgrPerBal.AcntSg.TypNam,,,
2697,3,A,,Value Code,Char,0..1,Char Medium,The identifier assigned to a specific account segment.,General Ledger,0,Account Segment,GE01b_03,/GL04a/GE01b/GE01b_03,$.General Ledger Period Balance.Account Segment.Value Code,GenrLedgrPerBal.AcntSg.ValCd,,,
2698,3,A,,Value Code Name,Name,0..1,Name Medium,The title assigned to an account segment's identifier.,General Ledger,0,Account Segment,GE01b_04,/GL04a/GE01b/GE01b_04,$.General Ledger Period Balance.Account Segment.Value Code Name,GenrLedgrPerBal.AcntSg.ValCdNam,,,
2699,1,C,,Business Segment Hierarchy,,,,"A class organizes and links the structure and relationships of business units, allowing transaction integration from lower to higher levels.",Base,6,Business Segment Hierarchy,BS06a,/BS06a,$.Business Segment Hierarchy,BusSgHrchy,,,
2700,2,R,,(Child) Business Segment,,1..1,,"The reference association to the Child Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,(Child) Business Segment,BS05bt,/BS06a/BS05bt,$.Business Segment Hierarchy.(Child) Business Segment,BusSgHrchy.ChldBusSg,,,
2701,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,(Child) Business Segment,BS05bt_01,/BS06a/BS05bt_01,$.Business Segment Hierarchy.(Child) Business Segment.Code,BusSgHrchy.ChldBusSg.Cd,,,
2702,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,(Child) Business Segment,BS05bt_03,/BS06a/BS05bt_03,$.Business Segment Hierarchy.(Child) Business Segment.Segment Reference Level,BusSgHrchy.ChldBusSg.SgRefLevl,,,
2703,2,R,,(Parent) Business Segment,,1..1,,"The reference association to the Parent Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Base,4,(Parent) Business Segment,BS05bu,/BS06a/BS05bu,$.Business Segment Hierarchy.(Parent) Business Segment,BusSgHrchy.ParntBusSg,,,
2704,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Base,4,(Parent) Business Segment,BS05bu_01,/BS06a/BS05bu_01,$.Business Segment Hierarchy.(Parent) Business Segment.Code,BusSgHrchy.ParntBusSg.Cd,,,
2705,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Base,4,(Parent) Business Segment,BS05bu_03,/BS06a/BS05bu_03,$.Business Segment Hierarchy.(Parent) Business Segment.Segment Reference Level,BusSgHrchy.ParntBusSg.SgRefLevl,,,
2706,1,C,,Account Receivable Open Account,,,,"A class represents the aggregate amount of outstanding customer transactions expected to be received as of a specific date, consolidated at the invoice level.",Accounts Receivable,61,Account Receivable Open Account,AR05a,/AR05a,$.Account Receivable Open Account,AcntRcvblOpnAcnt,,,
2707,2,A,PK,Transaction ID,Identifier,1..1,Identifier Medium,The unique identifier for a financial transaction.,Accounts Receivable,61,Account Receivable Open Account,AR05a_01,/AR05a/AR05a_01,$.Account Receivable Open Account.Transaction ID,AcntRcvblOpnAcnt.TrId,,,
2708,2,A,,Transaction Date,Date,0..1,DATE,"The recorded date of a transaction in an open accounts receivable account, which is used to determine when payment is due.",Accounts Receivable,61,Account Receivable Open Account,AR05a_02,/AR05a/AR05a_02,$.Account Receivable Open Account.Transaction Date,AcntRcvblOpnAcnt.TrDt,,,
2709,2,A,,Transaction Due Date,Date,0..1,DATE,The date by which payment for a transaction in an open accounts receivable account is due.,Accounts Receivable,61,Account Receivable Open Account,AR05a_03,/AR05a/AR05a_03,$.Account Receivable Open Account.Transaction Due Date,AcntRcvblOpnAcnt.TrDDt,,,
2710,2,A,,Reference Number,Char,0..1,Char Long,The number for a transaction for an open accounts receivable account.,Accounts Receivable,61,Account Receivable Open Account,AR05a_04,/AR05a/AR05a_04,$.Account Receivable Open Account.Reference Number,AcntRcvblOpnAcnt.RefNr,,,
2711,2,A,,Reference Date,Date,0..1,DATE,The date associated with a transaction for an open accounts receivable account.,Accounts Receivable,61,Account Receivable Open Account,AR05a_05,/AR05a/AR05a_05,$.Account Receivable Open Account.Reference Date,AcntRcvblOpnAcnt.RefDt,,,
2712,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for the open accounts receivable.,Accounts Receivable,61,Account Receivable Open Account,AR05a_06,/AR05a/AR05a_06,$.Account Receivable Open Account.Remark,AcntRcvblOpnAcnt.Remrk,,,
2713,2,A,,Grouping Code,Char,0..1,Char Long,The code that groups related accounts receivable items for organizational or processing activities.,Accounts Receivable,61,Account Receivable Open Account,AR05a_07,/AR05a/AR05a_07,$.Account Receivable Open Account.Grouping Code,AcntRcvblOpnAcnt.GrpCd,,,
2714,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Receivable,22,Accounting Period,BS01m,/AR05a/BS01m,$.Account Receivable Open Account.Accounting Period,AcntRcvblOpnAcnt.AccntPer,,,
2715,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Receivable,22,Accounting Period,BS01m_01,/AR05a/BS01m_01,$.Account Receivable Open Account.Accounting Period.Fiscal Year,AcntRcvblOpnAcnt.AccntPer.FiscYr,,,
2716,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Receivable,22,Accounting Period,BS01m_02,/AR05a/BS01m_02,$.Account Receivable Open Account.Accounting Period.ID,AcntRcvblOpnAcnt.AccntPer.Id,,,
2717,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Accounts Receivable,14,Customer,BS07f,/AR05a/BS07f,$.Account Receivable Open Account.Customer,AcntRcvblOpnAcnt.Cust,,,
2718,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Accounts Receivable,14,Customer,BS07f_01,/AR05a/BS07f_01,$.Account Receivable Open Account.Customer.Account ID,AcntRcvblOpnAcnt.Cust.AcntId,,,
2719,2,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Receivable,52,General Ledger Journal Entry Line,GL03b,/AR05a/GL03b,$.Account Receivable Open Account.General Ledger Journal Entry Line,AcntRcvblOpnAcnt.GenrLedgrJrnEntryLn,,,
2720,3,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Receivable,52,General Ledger Journal Entry Line,GL03b_01,/AR05a/GL03b_01,$.Account Receivable Open Account.General Ledger Journal Entry Line.Journal ID,AcntRcvblOpnAcnt.GenrLedgrJrnEntryLn.JrnId,,,
2721,2,R,,Project,,0..1,,"The reference association to the Project class, which is a class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Accounts Receivable,36,Project,BS29g,/AR05a/BS29g,$.Account Receivable Open Account.Project,AcntRcvblOpnAcnt.Proj,,,
2722,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a project.,Accounts Receivable,36,Project,BS29g_01,/AR05a/BS29g_01,$.Account Receivable Open Account.Project.ID,AcntRcvblOpnAcnt.Proj.Id,,,
2723,2,R,,Sales Contract,,0..1,,"A legal agreement between a seller and a buyer related to the sale of goods or services, specifying the obligations and rights of both parties involved in the transaction.",Accounts Receivable,72,Sales Contract,SL01a,/AR05a/SL01a,$.Account Receivable Open Account.Sales Contract,AcntRcvblOpnAcnt.SalContr,,,
2724,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a contract.,Accounts Receivable,0,Sales Contract,SL01a_GE11_01,/AR05a/SL01a_GE11_01,$.Account Receivable Open Account.Sales Contract.ID,AcntRcvblOpnAcnt.SalContr.Id,,,
2725,2,R,,Sales Invoice,,0..1,,"The reference association to the Sales Invoice class, which is a class representing a document that details charges for goods or services delivered to a customer within a specified period.",Accounts Receivable,80,Sales Invoice,SL07a,/AR05a/SL07a,$.Account Receivable Open Account.Sales Invoice,AcntRcvblOpnAcnt.SalInvoi,,,
2726,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for an invoice.,Accounts Receivable,0,Sales Invoice,SL07a_GE15_01,/AR05a/SL07a_GE15_01,$.Account Receivable Open Account.Sales Invoice.ID,AcntRcvblOpnAcnt.SalInvoi.Id,,,
2727,2,C,,Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Receivable,0,Amounts,GE06h,/AR05a/GE06h,$.Account Receivable Open Account.Amounts,AcntRcvblOpnAcnt.Amnts,,,
2728,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Functional) Amount,GE05c6,/AR05a/GE05c6,$.Account Receivable Open Account.Amounts.(Functional) Amount,AcntRcvblOpnAcnt.Amnts.FnctnAmt,,,
2729,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Functional) Amount,GE05c6_01,/AR05a/GE05c6_01,$.Account Receivable Open Account.Amounts.(Functional) Amount.Value,AcntRcvblOpnAcnt.Amnts.FnctnAmt.Val,,,
2730,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02cd,/AR05a/BS02cd,$.Account Receivable Open Account.Amounts.(Functional) Amount.Currency,AcntRcvblOpnAcnt.Amnts.FnctnAmt.Cur,,,
2731,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02cd_01,/AR05a/BS02cd_01,$.Account Receivable Open Account.Amounts.(Functional) Amount.Currency.Code,AcntRcvblOpnAcnt.Amnts.FnctnAmt.Cur.Cd,,,
2732,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05c7,/AR05a/GE05c7,$.Account Receivable Open Account.Amounts.(Local) Amount,AcntRcvblOpnAcnt.Amnts.LclAmt,,,
2733,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05c7_01,/AR05a/GE05c7_01,$.Account Receivable Open Account.Amounts.(Local) Amount.Value,AcntRcvblOpnAcnt.Amnts.LclAmt.Val,,,
2734,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02ce,/AR05a/BS02ce,$.Account Receivable Open Account.Amounts.(Local) Amount.Currency,AcntRcvblOpnAcnt.Amnts.LclAmt.Cur,,,
2735,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02ce_01,/AR05a/BS02ce_01,$.Account Receivable Open Account.Amounts.(Local) Amount.Currency.Code,AcntRcvblOpnAcnt.Amnts.LclAmt.Cur.Cd,,,
2736,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Reporting) Amount,GE05c8,/AR05a/GE05c8,$.Account Receivable Open Account.Amounts.(Reporting) Amount,AcntRcvblOpnAcnt.Amnts.ReprtAmt,,,
2737,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Reporting) Amount,GE05c8_01,/AR05a/GE05c8_01,$.Account Receivable Open Account.Amounts.(Reporting) Amount.Value,AcntRcvblOpnAcnt.Amnts.ReprtAmt.Val,,,
2738,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02cf,/AR05a/BS02cf,$.Account Receivable Open Account.Amounts.(Reporting) Amount.Currency,AcntRcvblOpnAcnt.Amnts.ReprtAmt.Cur,,,
2739,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02cf_01,/AR05a/BS02cf_01,$.Account Receivable Open Account.Amounts.(Reporting) Amount.Currency.Code,AcntRcvblOpnAcnt.Amnts.ReprtAmt.Cur.Cd,,,
2740,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05c9,/AR05a/GE05c9,$.Account Receivable Open Account.Amounts.(Transaction) Amount,AcntRcvblOpnAcnt.Amnts.TrnscAmt,,,
2741,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05c9_01,/AR05a/GE05c9_01,$.Account Receivable Open Account.Amounts.(Transaction) Amount.Value,AcntRcvblOpnAcnt.Amnts.TrnscAmt.Val,,,
2742,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dg,/AR05a/BS02dg,$.Account Receivable Open Account.Amounts.(Transaction) Amount.Currency,AcntRcvblOpnAcnt.Amnts.TrnscAmt.Cur,,,
2743,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dg_01,/AR05a/BS02dg_01,$.Account Receivable Open Account.Amounts.(Transaction) Amount.Currency.Code,AcntRcvblOpnAcnt.Amnts.TrnscAmt.Cur.Cd,,,
2744,2,C,,(Balance) Amounts,,0..1,,"A class that keeps track of money values in different currencies, including the main, report, local, and transaction currencies for clear financial understanding and analysis in various regions and economies.",Accounts Receivable,0,(Balance) Amounts,GE06i,/AR05a/GE06i,$.Account Receivable Open Account.(Balance) Amounts,AcntRcvblOpnAcnt.BalncAmnts,,,
2745,3,C,,(Functional) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Functional) Amount,GE05ca,/AR05a/GE05ca,$.Account Receivable Open Account.(Balance) Amounts.(Functional) Amount,AcntRcvblOpnAcnt.BalncAmnts.FnctnAmt,,,
2746,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Functional) Amount,GE05ca_01,/AR05a/GE05ca_01,$.Account Receivable Open Account.(Balance) Amounts.(Functional) Amount.Value,AcntRcvblOpnAcnt.BalncAmnts.FnctnAmt.Val,,,
2747,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dh,/AR05a/BS02dh,$.Account Receivable Open Account.(Balance) Amounts.(Functional) Amount.Currency,AcntRcvblOpnAcnt.BalncAmnts.FnctnAmt.Cur,,,
2748,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dh_01,/AR05a/BS02dh_01,$.Account Receivable Open Account.(Balance) Amounts.(Functional) Amount.Currency.Code,AcntRcvblOpnAcnt.BalncAmnts.FnctnAmt.Cur.Cd,,,
2749,3,C,,(Local) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Local) Amount,GE05cb,/AR05a/GE05cb,$.Account Receivable Open Account.(Balance) Amounts.(Local) Amount,AcntRcvblOpnAcnt.BalncAmnts.LclAmt,,,
2750,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Local) Amount,GE05cb_01,/AR05a/GE05cb_01,$.Account Receivable Open Account.(Balance) Amounts.(Local) Amount.Value,AcntRcvblOpnAcnt.BalncAmnts.LclAmt.Val,,,
2751,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02di,/AR05a/BS02di,$.Account Receivable Open Account.(Balance) Amounts.(Local) Amount.Currency,AcntRcvblOpnAcnt.BalncAmnts.LclAmt.Cur,,,
2752,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02di_01,/AR05a/BS02di_01,$.Account Receivable Open Account.(Balance) Amounts.(Local) Amount.Currency.Code,AcntRcvblOpnAcnt.BalncAmnts.LclAmt.Cur.Cd,,,
2753,3,C,,(Reporting) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Reporting) Amount,GE05cc,/AR05a/GE05cc,$.Account Receivable Open Account.(Balance) Amounts.(Reporting) Amount,AcntRcvblOpnAcnt.BalncAmnts.ReprtAmt,,,
2754,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Reporting) Amount,GE05cc_01,/AR05a/GE05cc_01,$.Account Receivable Open Account.(Balance) Amounts.(Reporting) Amount.Value,AcntRcvblOpnAcnt.BalncAmnts.ReprtAmt.Val,,,
2755,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dj,/AR05a/BS02dj,$.Account Receivable Open Account.(Balance) Amounts.(Reporting) Amount.Currency,AcntRcvblOpnAcnt.BalncAmnts.ReprtAmt.Cur,,,
2756,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dj_01,/AR05a/BS02dj_01,$.Account Receivable Open Account.(Balance) Amounts.(Reporting) Amount.Currency.Code,AcntRcvblOpnAcnt.BalncAmnts.ReprtAmt.Cur.Cd,,,
2757,3,C,,(Transaction) Amount,,0..1,,A class that specifies a value of money in a given currency.,Accounts Receivable,0,(Transaction) Amount,GE05cd,/AR05a/GE05cd,$.Account Receivable Open Account.(Balance) Amounts.(Transaction) Amount,AcntRcvblOpnAcnt.BalncAmnts.TrnscAmt,,,
2758,4,A,,Value,Decimal,0..1,AMOUNT,The numerical value representing a sum of money.,Accounts Receivable,0,(Transaction) Amount,GE05cd_01,/AR05a/GE05cd_01,$.Account Receivable Open Account.(Balance) Amounts.(Transaction) Amount.Value,AcntRcvblOpnAcnt.BalncAmnts.TrnscAmt.Val,,,
2759,4,R,,Currency,,0..1,,"The reference association to the Currency class, which is a class holds information about different currencies.",Accounts Receivable,30,Currency,BS02dk,/AR05a/BS02dk,$.Account Receivable Open Account.(Balance) Amounts.(Transaction) Amount.Currency,AcntRcvblOpnAcnt.BalncAmnts.TrnscAmt.Cur,,,
2760,5,A,REF,Code,Identifier,1..1,CURRENCY CODE,The official name of the currency utilized in the accounting and/or ERP system.,Accounts Receivable,30,Currency,BS02dk_01,/AR05a/BS02dk_01,$.Account Receivable Open Account.(Balance) Amounts.(Transaction) Amount.Currency.Code,AcntRcvblOpnAcnt.BalncAmnts.TrnscAmt.Cur.Cd,,,
2761,2,R,,Business Segment,,0..*,,"The reference association to the Business Segment class, which is a class signifies the structural units depicted within an organizational chart. It serves to illustrate relationships with business partners and conveys various business contexts.",Accounts Receivable,4,Business Segment,BS05bv,/AR05a/BS05bv,$.Account Receivable Open Account.Business Segment,AcntRcvblOpnAcnt.BusSg,,,
2762,3,A,REF,Code,Identifier,1..1,Identifier Short,The unique code identifying a specific business segment.,Accounts Receivable,4,Business Segment,BS05bv_01,/AR05a/BS05bv/BS05bv_01,$.Account Receivable Open Account.Business Segment.Code,AcntRcvblOpnAcnt.BusSg.Cd,,,
2763,3,A,REF,Segment Reference Level,Char,1..1,Char Short,"The hierarchical level of a business segment within the organization, with lower numbers indicating higher levels.",Accounts Receivable,4,Business Segment,BS05bv_03,/AR05a/BS05bv/BS05bv_03,$.Account Receivable Open Account.Business Segment.Segment Reference Level,AcntRcvblOpnAcnt.BusSg.SgRefLevl,,,
2764,1,C,,Account Receivable Cash Received,,,,A class that records all received payment transactions during a certain period.,Accounts Receivable,63,Account Receivable Cash Received,AR04a,/AR04a,$.Account Receivable Cash Received,AcntRcvblCashRcvd,,,
2765,2,A,PK,ID,Identifier,1..1,Identifier Medium,The unique identifier for a particular cash receipt transaction.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_01,/AR04a/AR04a_01,$.Account Receivable Cash Received.ID,AcntRcvblCashRcvd.Id,,,
2766,2,A,,Number,Char,0..1,Char Long,The number for a cash receipt transaction associated with accounts receivable.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_02,/AR04a/AR04a_02,$.Account Receivable Cash Received.Number,AcntRcvblCashRcvd.Nr,,,
2767,2,A,,Date,Date,0..1,DATE,The date when a payment is recorded as received from a customer for an account receivable.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_03,/AR04a/AR04a_03,$.Account Receivable Cash Received.Date,AcntRcvblCashRcvd.Dt,,,
2768,2,A,,Reference Number,Char,0..1,Char Long,The number for a cash receipt transaction for accounts receivable.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_04,/AR04a/AR04a_04,$.Account Receivable Cash Received.Reference Number,AcntRcvblCashRcvd.RefNr,,,
2769,2,A,,Reference Date,Date,0..1,DATE,The date associated with a cash receipt transaction for accounts receivable.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_05,/AR04a/AR04a_05,$.Account Receivable Cash Received.Reference Date,AcntRcvblCashRcvd.RefDt,,,
2770,2,A,,Debit or Credit Code,Code,0..1,DEBIT CREDIT CODE,"A code that classifies a transaction as either increasing assets and expenses, denoted  by 'D' for debit, or increasing liabilities, equity, and revenues, denoted by 'C' for credit.",Accounts Receivable,63,Account Receivable Cash Received,AR04a_06,/AR04a/AR04a_06,$.Account Receivable Cash Received.Debit or Credit Code,AcntRcvblCashRcvd.DbOrCrCd,,,
2771,2,A,,Remark,Text,0..1,Text Medium,Annotations or supplemental information for the cash received in accounts receivable.,Accounts Receivable,63,Account Receivable Cash Received,AR04a_07,/AR04a/AR04a_07,$.Account Receivable Cash Received.Remark,AcntRcvblCashRcvd.Remrk,,,
2772,2,R,,Accounting Period,,0..1,,"A specific duration within a fiscal year, delineated by its beginning and ending dates. It serves as the timeframe during which business transactions and entries are accumulated and organized into financial statements and reports.",Accounts Receivable,22,Accounting Period,BS01n,/AR04a/BS01n,$.Account Receivable Cash Received.Accounting Period,AcntRcvblCashRcvd.AccntPer,,,
2773,3,A,REF,Fiscal Year,Identifier,1..1,YEAR,"The year for which financial records are kept, expressed in four digits.",Accounts Receivable,22,Accounting Period,BS01n_01,/AR04a/BS01n_01,$.Account Receivable Cash Received.Accounting Period.Fiscal Year,AcntRcvblCashRcvd.AccntPer.FiscYr,,,
2774,3,A,REF,ID,Identifier,1..1,PERIOD IDENTIFIER,The span of time covered by an accounting record.,Accounts Receivable,22,Accounting Period,BS01n_02,/AR04a/BS01n_02,$.Account Receivable Cash Received.Accounting Period.ID,AcntRcvblCashRcvd.AccntPer.Id,,,
2775,2,R,,Customer,,0..1,,"The reference association to the Customer class, which is a class holds basic and broad details about customers.",Accounts Receivable,14,Customer,BS07g,/AR04a/BS07g,$.Account Receivable Cash Received.Customer,AcntRcvblCashRcvd.Cust,,,
2776,3,A,REF,Account ID,Identifier,1..1,Identifier Long,The reference identifier for a customer account.,Accounts Receivable,14,Customer,BS07g_01,/AR04a/BS07g_01,$.Account Receivable Cash Received.Customer.Account ID,AcntRcvblCashRcvd.Cust.AcntId,,,
2777,2,R,,General Ledger Journal Entry Line,,0..1,,"The reference association to the General Ledger Journal Entry Line class, which is a class represents a single entry within the General Ledger, containing detailed information about a specific financial transaction or account activity.",Accounts Receivable,52,General Ledger Journal Entry Line,GL03c,/AR04a/GL03c,$.Account Receivable Cash Received.General Ledger Journal Entry Line,AcntRcvblCashRcvd.GenrLedgrJrnEntryLn,,,
2778,3,A,REF,Journal ID,Identifier,1..1,Identifier Long,"Unique identifier for each journal entry line.
",Accounts Receivable,52,General Ledger Journal Entry Line,GL03c_01,/AR04a/GL03c_01,$.Account Receivable Cash Received.General Ledger Journal Entry Line.Journal ID,AcntRcvblCashRcvd.GenrLedgrJrnEntryLn.JrnId,,,
2779,2,R,,(Credit) Ledger Account,,0..1,,"The reference association to the Credit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Credit) Ledger Account,BS23a5,/AR04a/BS23a5,$.Account Receivable Cash Received.(Credit) Ledger Account,AcntRcvblCashRcvd.CrdtLedgrAcnt,,,
2780,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Credit) Ledger Account,BS23a5_01,/AR04a/BS23a5_01,$.Account Receivable Cash Received.(Credit) Ledger Account.Account Number,AcntRcvblCashRcvd.CrdtLedgrAcnt.AcntNr,,,
2781,2,R,,(Debit) Ledger Account,,0..1,,"The reference association to the Debit Ledger Account class, which is a class stores information about General Ledger accounts.",Accounts Receivable,20,(Debit) Ledger Account,BS23a6,/AR04a/BS23a6,$.Account Receivable Cash Received.(Debit) Ledger Account,AcntRcvblCashRcvd.DebtLedgrAcnt,,,
2782,3,A,REF,Account Number,Identifier,1..1,LEDGER ACCOUNT NUMBER,"The reference identifier assigned to a general ledger account, categorically coded to align with established accounting principles and the specific characteristics of the business.",Accounts Receivable,20,(Debit) Ledger Account,BS23a6_01,/AR04a/BS23a6_01,$.Account Receivable Cash Received.(Debit) Ledger Account.Account Number,AcntRcvblCashRcvd.DebtLedgrAcnt.AcntNr,,,
2783,2,R,,Project,,0..1,,"The reference association to the Project class, which is a class designed for specific projects that can vary from construction to research and may receive public or private funding. It methodically logs key information such as organizational hierarchy, strategic approaches, processes, steps taken, records, budgetary outlines, actual expenses, and the progress made toward set goals.",Accounts Receivable,36,Project,BS29h,/AR04a/BS29h,$.Account Receivable Cash Received.Project,AcntRcvblCashRcvd.Proj,,,
2784,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a project.,Accounts Receivable,36,Project,BS29h_01,/AR04a/BS29h_01,$.Account Receivable Cash Received.Project.ID,AcntRcvblCashRcvd.Proj.Id,,,
2785,2,R,,Sales Contract,,0..1,,"A legal agreement between a seller and a buyer related to the sale of goods or services, specifying the obligations and rights of both parties involved in the transaction.",Accounts Receivable,72,Sales Contract,SL01b,/AR04a/SL01b,$.Account Receivable Cash Received.Sales Contract,AcntRcvblCashRcvd.SalContr,,,
2786,3,A,REF,ID,Identifier,1..1,Identifier Medium,The reference identifier for a contract.,Accounts Receivable,0,Sales Contract,SL01b_GE11_01,/AR04a/SL01b_GE11_01,$.Account Receivable Cash Received.Sales Contract.ID,AcntRcvblCashRcvd.SalContr.Id,,,
2787,2,R,,Settlement Method,,0..1,,"The reference association to the Settlement Method class, which is a class describing various methodologies adopted by the business to settle transactions, which can range from cash payments to bank transfers.",Accounts Receivable,28,Settlement Method,BS27f,/AR04a/BS27f,$.Account Receivable Cash Received.Settlement Method,AcntRcvblCashRcvd.SetlMethd,,,
2788,3,A,REF,Code,Identifier,1..1,Identifier Medium,The unique code describing how a transaction is settled.,Accounts Receivable,28,Settlement Method,BS27f_01,/AR04a/BS27f_01,$.Account Receivable Cash Received.Settlement Method.Code,AcntRcvblCashRcvd.SetlMethd.Cd,,,
