ADD/CHG/DEP/WDR,Unique UN Assigned ID, ABIE/ BBIE/ ASBIE/ACC/BCC/ASCC/DT/CC/SC,"Dictionary Entry Name
(auto generated)","Definition
Mandatory",Working comments and instructions,Publication comments,Object Class Term Qualifier(s),Object Class Term,Property Term Qualifier(s),Property Term,Datatype Qualifier(s),Representation Term,Qualified Data Type UID,Associated Object Class Term Qualifier(s),Associated Object Class,Business Term(s),Usage Rule(s),Sequence Number,Occurrence Min,Occurrence Max,"Context Categories
Mandatory for BIE's",,,,,,,,,,,,,,,,,,,,,,,,"Facets
To restrict the set of values of Content Component or Supplementary Components",,,,,,,,,,,,,,,Example(s),BIE/CC/DT Version,Ref Library Version,Submitter Name,Ref Component UN ID,Ref CR ID,Unique submitter ID,CR Status Date,CR Status,Library Maintenance Comment,TDED,Submitted Definition,Submitter Comment,Submitted DEN,Submission Row Number,Unique CC/BIE ID,CR Storage Date,Publication Refs -- Source,Persistent Flag,,
,,CC,Code. Content,A character string used to represent or replace a type of hierarchical structure.,,,Hierarchical Structure Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_HierarchicalStructureTypeCode_D10B.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Hierarchical Structure Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9661,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Hierarchical Structure Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Hierarchical Structure Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D10B,,,,,,,,,,,,,,,,,,,,,,,
,UN02000007,DT,IBAN_ Identifier. Type,A character string used to represent the International Bank Account Number Type.,,,,,,,IBAN,Identifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D06B,,,
,,CC,Identifier. Content,A character string used to represent the International Bank Account Number Type.,,,IBAN,Identifier,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme. Identifier,,,,IBAN,Identification Scheme,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13616,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme Agency. Identifier,,,,IBAN,Identification Scheme Agency,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme. Version. Identifier,,,,IBAN,Identification Scheme,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,
,UN02000113,DT,Invoice_ Document_ Code. Type,A character string used to represent a type of invoice document.,,,,,,,Invoice_ Document,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1001,,,,,,,D09B.1,,,
,,CC,Code. Content,A character string used to represent a type of invoice document.,,,Invoice_ Document,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_DocumentNameCodeInvoice_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Invoice_ Document,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001_Invoice,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Invoice_ Document,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Invoice_ Document,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,UN02000144,DT,Language_ Code. Type,A character string used to represent a language.,,,,,,,Language,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3453,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent a language.,,,Language,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISO_ISOAlpha2LanguageCode_20061027.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Language,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISO 639-1 2A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Language,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Language,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006/10/27,,,,,,,,,,,,,,,,,,,,,,,
,UN02000050,DT,Language_ Identifier. Type,A character string used to represent a language.,,,,,,,Language,Identifier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D08B,,,
,,CC,Identifier. Content,A character string used to represent a language.,,,Language,Identifier,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISO_ISOAlpha2LanguageCode_20061027.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme. Identifier,,,,Language,Identification Scheme,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISO 639-1 2A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme Agency. Identifier,,,,Language,Identification Scheme Agency,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Identification Scheme. Version. Identifier,,,,Language,Identification Scheme,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006/10/27,,,,,,,,,,,,,,,,,,,,,,,
,UN02000138,DT,Lifetime End Cost_ Code. Type,A character string used to represent the type of a lifetime end cost.,,,,,,,Lifetime End Cost,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of a lifetime end cost.,,,Lifetime End Cost,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_LifetimeEndCost_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Lifetime End Cost,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE206,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Lifetime End Cost,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Lifetime End Cost,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Lifetime End Cost,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000124,DT,Line Status_ Code. Type,A character string used to represent a line status.,,,,,,,Line Status,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1229,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent a line status.,,,Line Status,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_LineStatusCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Line Status,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Line Status,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Line Status,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Line Status,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000092,DT,Linear_ Unit_ Measure. Type,The numeric value determined by linear measuring.,,,,,,,Linear_ Unit,Measure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,6411,,,,,,,D08B,,,
,,CC,Measure. Content,The numeric value determined by linear measuring.,,,Linear,Measure,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Measure Unit. Code,,,,Linear,Measure Unit,,Code,,Code,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MeasurementUnitCommonCodeLinear_4.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Measure Unit. Code List Version. Identifier,,,,Linear,Measure Unit,,Code List Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,UN02000041,DT,Location Function_ Code. Type,A character string used to replace or represent a location function.,,,,,,,Location Function,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3227,,,,,,,D08A,,,
,,CC,Code. Content,A character string used to replace or represent a location function.,,,Location Function,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_LocationFunctionCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Location Function,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3227,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Location Function,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Location Function,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Location Function,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000051,DT,Logistics Charge Calculation Basis_ Code. Type,A character string used to represent the type of basis on which logistic charges are to be calculated.,,,,,,,Logistics Charge Calculation Basis,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,6131,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the type of basis on which logistic charges are to be calculated.,,,Logistics Charge Calculation Basis,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_FreightChargeQuantityUnitBasisCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Logistics Charge Calculation Basis,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6131,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Logistics Charge Calculation Basis,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Logistics Charge Calculation Basis,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Logistics Charge Calculation Basis,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000099,DT,Logistics Status_ Code. Type,A character string used to represent the logistics status condition or reason.,,,,,,,Logistics Status,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the logistics status condition or reason.,,,Logistics Status,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_TransportStatusCode_4.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Logistics Status,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Recommendation 24,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Logistics Status,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Logistics Status,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Logistics Status,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000076,DT,Marking Instruction_ Code. Type,A character string used to represent the marking instruction.,,,,,,,Marking Instruction,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,4233,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the marking instruction.,,,Marking Instruction,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MarkingInstructionCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Marking Instruction,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4233,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Marking Instruction,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Marking Instruction,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Marking Instruction,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000042,DT,Measured Attribute_ Code. Type,A character string used to replace or represent a measured attribute.,,,,,,,Measured Attribute,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,6313,,,,,,,D08A,,,
,,CC,Code. Content,A character string used to replace or represent a measured attribute.,,,Measured Attribute,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MeasuredAttributeCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Measured Attribute,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6313,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Measured Attribute,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Measured Attribute,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Measured Attribute,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000125,DT,Message Function_ Code. Type,A character string used to represent a message function.,,,,,,,Message Function,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1225,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent a message function.,,,Message Function,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_MessageFunctionTypeCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Message Function,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Message Function,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Message Function,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Message Function,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000117,DT,MIME_ Code. Type,A character string used to represent a type of MIME.,,,,,,,MIME,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,D09B.1,,,
,,CC,Code. Content,A character string used to represent a type of MIME.,,,MIME,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIMEMediaTypeCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,MIME,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Name. Text,,,,MIME,Code List,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIME Media Type,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,MIME,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015/10/12,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Message Function,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.iana.org/assignments/media-types/media-types.xhtml,,,,,,,,,,,,,,,,,,,,,,,
,UN02000154,DT,Organization Function Type_ Code. Type,A character string used to represent the type of an organization function.,,,,,,,Organization Function Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent the type of an organization function.,,,Organization Function Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EDIFICASEU_OrganizationFunctionType_D11A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Organization Function Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AccountingE706,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Organization Function Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Organization Function Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D11A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Organization Function Type,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.edificas.eu/index.php/eng/Download/Code-lists,,,,,,,,,,,,,,,,,,,,,,,
,UN02000043,DT,Package Type_ Code. Type,A character string used to replace or represent a type of package.,,,,,,,Package Type,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7065,,,,,,,D08A,,,
,,CC,Code. Content,A character string used to replace or represent a type of package.,,,Package Type,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_PackageTypeCode_2006.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Package Type,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7065,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Package Type,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Package Type,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Package Type,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000078,DT,Packaging Level_ Code. Type,A character string used to represent the packaging level.,,,,,,,Packaging Level,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7075,,,,,,,D08B,,,
,,CC,Code. Content,A character string used to represent the packaging level.,,,Packaging Level,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_PackagingLevelCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Packaging Level,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7075,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Packaging Level,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Packaging Level,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code. Name. Text,,,,Packaging Level,Code,,Name,,Text,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000126,DT,Packaging Marking_ Code. Type,A character string used to represent a packaging marking.,,,,,,,Packaging Marking,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7233,,,,,,,D10A,,,
,,CC,Code. Content,A character string used to represent a packaging marking.,,,Packaging Marking,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_PackagingMarkingCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Packaging Marking,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7233_PackagingMarkingCode,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Packaging Marking,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Version. Identifier,,,,Packaging Marking,Code List,,Version,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D23A,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Uniform Resource. Identifier,,,,Packaging Marking,Code List,,Uniform Resource,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UN02000044,DT,Party Role_ Code. Type,A character string used to replace or represent a role of a party.,,,,,,,Party Role,Code,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,3035,,,,,,,D08A,,,
,,CC,Code. Content,A character string used to replace or represent a role of a party.,,,Party Role,Code,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNECE_PartyRoleCode_D23A.TXT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Identifier,,,,Party Role,Code List,,Identifier,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3035,,,,,,,,,,,,,,,,,,,,,,,
,,SC,Code List. Agency. Identifier,,,,Party Role,Code List,,Agency,,Identifier,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,
