sequence,level,type,identifier,name,datatype,multiplicity,domain_name,definition,module,table,class_term,id,path,semantic_path,abbreviation_path,label_local,definition_local,element,xpath
984,5,A,,Description,xbrli:stringItemType,0..1,,Address Description,gl-bus,0,Address,BU06h_02,/JP06a/BU12c/BU06h/BU06h_02,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Description,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.Descrptn,住所説明,住所の説明。,gl-bus:entitryInformationAccountantAddressDescription,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressDescription
985,5,A,,Purpose,xbrli:stringItemType,0..1,,Address Purpose,gl-bus,0,Address,BU06h_03,/JP06a/BU12c/BU06h/BU06h_03,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Purpose,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.Purps,住所目的,住所の目的。,gl-bus:entitryInformationAccountantAddressPurpose,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressPurpose
986,5,A,,Location Identifier,xbrli:stringItemType,0..1,,A code used to identify the location and to associate it with contacts and transactions,gl-bus,0,Address,BU06h_04,/JP06a/BU12c/BU06h/BU06h_04,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Location Identifier,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.LoctnIdntfr,所在地識別子,所在地を識別したり、窓口や取引と関係付けるコード。,gl-bus:entitryInformationAccountantAddressLocationIdentifier,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressLocationIdentifier
987,5,A,,Building Number,xbrli:stringItemType,0..1,,Building Number,gl-bus,0,Address,BU06h_05,/JP06a/BU12c/BU06h/BU06h_05,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Building Number,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.BuldngNumbr,住所建物番号,建物番号。,gl-bus:entitryInformationAccountantAddressBuildingNumber,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressBuildingNumber
988,5,A,,Street,xbrli:stringItemType,0..1,,Street address,gl-bus,0,Address,BU06h_06,/JP06a/BU12c/BU06h/BU06h_06,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Street,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.Stret,住所通り,住所の通り。,gl-bus:entitryInformationAccountantAddressStreet,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressStreet
989,5,A,,Street2,xbrli:stringItemType,0..1,,Address Detail,gl-bus,0,Address,BU06h_07,/JP06a/BU12c/BU06h/BU06h_07,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Street2,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.Stret2,住所詳細,住所詳細。,gl-bus:entitryInformationAccountantAddressStreet2,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressStreet2
990,5,A,,City,xbrli:stringItemType,0..1,,City,gl-bus,0,Address,BU06h_08,/JP06a/BU12c/BU06h/BU06h_08,$.Accounting Entries JPN.Entitry Information.Accountant.Address.City,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.City,住所都市,住所の都市。,gl-bus:entitryInformationAccountantAddressCity,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressCity
991,5,A,,State or Province,xbrli:stringItemType,0..1,,"State, province or region",gl-bus,0,Address,BU06h_09,/JP06a/BU12c/BU06h/BU06h_09,$.Accounting Entries JPN.Entitry Information.Accountant.Address.State or Province,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.StatOrProvnc,住所州,住所の州や地方。,gl-bus:entitryInformationAccountantAddressStateOrProvince,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressStateOrProvince
992,5,A,,Country,xbrli:stringItemType,0..1,,Country,gl-bus,0,Address,BU06h_10,/JP06a/BU12c/BU06h/BU06h_10,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Country,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.Contry,住所国,住所の国。,gl-bus:entitryInformationAccountantAddressCountry,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressCountry
993,5,A,,Zip or Postal Code,xbrli:stringItemType,0..1,,Zip or other postal code,gl-bus,0,Address,BU06h_11,/JP06a/BU12c/BU06h/BU06h_11,$.Accounting Entries JPN.Entitry Information.Accountant.Address.Zip or Postal Code,AccntgEntrsJpn.EnttryInfrmn.Accntt.Addrss.ZipOrPostlCod,住所郵便番号,住所の郵便番号。,gl-bus:entitryInformationAccountantAddressZipOrPostalCode,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantAddress/gl-bus:entitryInformationAccountantAddressZipOrPostalCode
994,4,C,,Contact,,0..*,,Information about contacts.,gl-bus,0,Contact,BU09h,/JP06a/BU12c/BU09h,$.Accounting Entries JPN.Entitry Information.Accountant.Contact,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct,【担当者情報】,担当者に関する情報。,gl-bus:entitryInformationAccountantContact,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact
995,5,A,PK,ID,xbrli:tokenItemType,1,,A unique and persistent identifier used to distinguish a person within the system.,gl-bus,0,Contact,BU09h_BU08_01,/JP06a/BU12c/BU09h/BU09h_BU08_01,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.ID,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Id,識別番号,システム内で個人を識別するための一意かつ永続的な識別子。,gl-bus:entitryInformationAccountantContactId,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactId
996,5,A,,Prefix,xbrli:stringItemType,0..1,,"Prefix (e.g. Dr., Mr., Mrs.)",gl-bus,0,Contact,BU09h_BU08_02,/JP06a/BU12c/BU09h/BU09h_BU08_02,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Prefix,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Prefx,敬称,敬称(Dr.、Mr.、Mrs.など),gl-bus:entitryInformationAccountantContactPrefix,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactPrefix
997,5,A,,Last Name,xbrli:stringItemType,0..1,,Last or family name,gl-bus,0,Contact,BU09h_BU08_03,/JP06a/BU12c/BU09h/BU09h_BU08_03,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Last Name,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.LastNam,姓,姓,gl-bus:entitryInformationAccountantContactLastName,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactLastName
998,5,A,,First Name,xbrli:stringItemType,0..1,,First or given name,gl-bus,0,Contact,BU09h_BU08_04,/JP06a/BU12c/BU09h/BU09h_BU08_04,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.First Name,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.FirstNam,名,名、クリスチャンネーム,gl-bus:entitryInformationAccountantContactFirstName,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactFirstName
999,5,A,,Suffix,xbrli:stringItemType,0..1,,"Suffix (e.g. MD, CPA, Jr.)",gl-bus,0,Contact,BU09h_BU08_05,/JP06a/BU12c/BU09h/BU09h_BU08_05,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Suffix,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Suffx,付加名称,付加名称(MD、CPA、Jr.など),gl-bus:entitryInformationAccountantContactSuffix,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactSuffix
1000,5,A,,Attention Line,xbrli:stringItemType,0..1,,Attention Line,gl-bus,0,Contact,BU09h_BU08_06,/JP06a/BU12c/BU09h/BU09h_BU08_06,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Attention Line,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.AttntnLin,アテンションライン,アテンションライン,gl-bus:entitryInformationAccountantContactAttentionLine,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactAttentionLine
1001,5,A,,Position Role,xbrli:stringItemType,0..1,,Position or role,gl-bus,0,Contact,BU09h_BU08_07,/JP06a/BU12c/BU09h/BU09h_BU08_07,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Position Role,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.PostnRol,地位/役職,地位や役職。,gl-bus:entitryInformationAccountantContactPositionRole,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactPositionRole
1002,5,A,,Role of Contact,xbrli:stringItemType,0..1,,"Role of contact. Examples include: Source Service, Sender, Recipient, Invoicer, Auditor, Accountant",gl-bus,0,Contact,BU09h_BU08_08,/JP06a/BU12c/BU09h/BU09h_BU08_08,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Role of Contact,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.RolContct,担当者役割,担当者の役割。例：ソースサービス、送付元、受取人、請求先、監査人、会計事務所。,gl-bus:entitryInformationAccountantContactRoleOfContact,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactRoleOfContact
1003,5,A,,Location ID cross reference,xbrli:stringItemType,0..1,,This code is used to associate the contact with a specific location for the Entity. Its value should be the same as that of the organizationAddressLocationIdentifier,gl-bus,0,Contact,BU09h_BU08_09,/JP06a/BU12c/BU09h/BU09h_BU08_09,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Location ID cross reference,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.LoctnIdCrossRefrnc,所在地相互参照情報,担当者と事業体の位置情報を関係付けるためのコード。organizationAddressLocationIdentifierと同じ値であるべき。,gl-bus:entitryInformationAccountantContactLocationIdCrossReference,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactLocationIdCrossReference
1004,5,C,,Phone,,0..*,,Phone number information.,gl-bus,0,Phone,BU01m,/JP06a/BU12c/BU09h/BU01m,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Phone,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Phon,【電話番号】,主要電話番号情報。,gl-bus:entitryInformationAccountantContactPhone,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactPhone
1005,6,A,,Description,xbrli:tokenItemType,0..1,,"Entity Phone Number Description such as Main, Investor relations. Enumerated as: bookkeeper, controller, direct, fax, investor-relations, main, switchboard, other.",gl-bus,0,Phone,BU01m_01,/JP06a/BU12c/BU09h/BU01m/BU01m_01,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Phone.Description,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Phon.Descrptn,電話番号用途,"代表、IR用などの、電話番号の用途。
[設定値のリスト]
(bookkeeper：記帳係)、(controller：会計責任者)、(direct：直通)、(fax：FAX)、(investor-relations：IR窓口)、(main：代表)、(switchboard：交換台)、(other：その他)",gl-bus:entitryInformationAccountantContactPhoneDescription,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactPhone/gl-bus:entitryInformationAccountantContactPhoneDescription
1006,6,A,,Number,xbrli:stringItemType,0..1,,Phone number referred to in Phone Number Description'\.,gl-bus,0,Phone,BU01m_02,/JP06a/BU12c/BU09h/BU01m/BU01m_02,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Phone.Number,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Phon.Numbr,電話番号,電話番号用途で示される電話番号。,gl-bus:entitryInformationAccountantContactPhoneNumber,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactPhone/gl-bus:entitryInformationAccountantContactPhoneNumber
1007,5,C,,Fax,,0..*,,Fax number information.,gl-bus,0,Fax,BU02m,/JP06a/BU12c/BU09h/BU02m,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Fax,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Fax,【FAX番号】,FAX番号情報。,gl-bus:entitryInformationAccountantContactFax,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactFax
1008,6,A,,Usage,xbrli:stringItemType,0..1,,"Fax number usage (e.g. orders, head office, IR)",gl-bus,0,Fax,BU02m_01,/JP06a/BU12c/BU09h/BU02m/BU02m_01,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Fax.Usage,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Fax.Usg,FAX番号用途,FAX番号の用途。(注文、本社、IRなど),gl-bus:entitryInformationAccountantContactFaxUsage,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactFax/gl-bus:entitryInformationAccountantContactFaxUsage
1009,6,A,,Number,xbrli:stringItemType,0..1,,Fax Number,gl-bus,0,Fax,BU02m_02,/JP06a/BU12c/BU09h/BU02m/BU02m_02,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Fax.Number,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Fax.Numbr,FAX番号,FAX番号。,gl-bus:entitryInformationAccountantContactFaxNumber,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactFax/gl-bus:entitryInformationAccountantContactFaxNumber
1010,5,C,,Email,,0..*,,Email address information.,gl-bus,0,Email,BU04m,/JP06a/BU12c/BU09h/BU04m,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Email,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Eml,【Eメールアドレス】,Eメールアドレス情報。,gl-bus:entitryInformationAccountantContactEmail,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactEmail
1011,6,A,,Descrption,xbrli:stringItemType,0..1,,"URI address usage (e.g. orders, head office, IR)",gl-bus,0,Email,BU04m_BU03_01,/JP06a/BU12c/BU09h/BU04m/BU04m_BU03_01,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Email.Descrption,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Eml.Descrptn,URIアドレス用途,URIアドレスの用途。(注文、本社、IRなど),gl-bus:entitryInformationAccountantContactEmailDescrption,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactEmail/gl-bus:entitryInformationAccountantContactEmailDescrption
1012,6,A,,Address,xbrli:stringItemType,0..1,,URI Address,gl-bus,0,Email,BU04m_BU03_02,/JP06a/BU12c/BU09h/BU04m/BU04m_BU03_02,$.Accounting Entries JPN.Entitry Information.Accountant.Contact.Email.Address,AccntgEntrsJpn.EnttryInfrmn.Accntt.Contct.Eml.Addrss,URIアドレス,URIアドレス。,gl-bus:entitryInformationAccountantContactEmailAddress,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationAccountant/gl-bus:entitryInformationAccountantContact/gl-bus:entitryInformationAccountantContactEmail/gl-bus:entitryInformationAccountantContactEmailAddress
1013,3,C,,Reporting Calendar,,0..*,,A tool to collect the periods used to summarise results from transactions.,gl-bus,0,Reporting Calendar,BU14c,/JP06a/BU14c,$.Accounting Entries JPN.Entitry Information.Reporting Calendar,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr,【報告カレンダー】,取引の結果をまとめるための期間を集めるもの。,gl-bus:entitryInformationReportingCalendar,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar
1014,4,A,PK,Code,xbrli:stringItemType,0..1,,"The code used to identify this specific reporting calendar, unique across periods",gl-bus,0,Reporting Calendar,BU14c_01,/JP06a/BU14c/BU14c_01,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Code,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.Cod,報告カレンダーコード,この報告カレンダーを識別するコード。複数期間にわたって一意。,gl-bus:entitryInformationReportingCalendarCode,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarCode
1015,4,A,,Description,xbrli:stringItemType,0..1,,A description of the reporting calendar (associated with the reportingCalendarCode given),gl-bus,0,Reporting Calendar,BU14c_02,/JP06a/BU14c/BU14c_02,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Description,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.Descrptn,報告カレンダー説明,報告カレンダーの説明（reportingCalendarCodeと関係付けられる）。,gl-bus:entitryInformationReportingCalendarDescription,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarDescription
1016,4,A,,Title,xbrli:stringItemType,0..1,,A description of the reporting period. The actual beginning and ending dates are found within the 'reportingCalendarPeriod' structure,gl-bus,0,Reporting Calendar,BU14c_03,/JP06a/BU14c/BU14c_03,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Title,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.Titl,報告カレンダータイトル,報告期間の説明。実際の開始日及び終了日はreportingCalendarPeriodに記述する。,gl-bus:entitryInformationReportingCalendarTitle,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarTitle
1017,4,A,,Type of Period Code,xbrli:tokenItemType,0..1,,"A code for the type of period involved. Enumerated as: monthly, quarterly, semi-annually, 4-5-4, ad-hoc, other.",gl-bus,0,Reporting Calendar,BU14c_04,/JP06a/BU14c/BU14c_04,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Type of Period Code,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.TypePerdCod,期間種別コード,"報告期間の種別コード。月次、四半期ごと、半期ごと、4-5-4、随時、その他
[設定値のリスト]
(monthly：月次)、(quarterly：四半期ごと)、(semi-annually：半期ごと)、(4-5-4：4-5-4)、(ad-hoc：随時)、(other：その他)",gl-bus:entitryInformationReportingCalendarTypeOfPeriodCode,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarTypeOfPeriodCode
1018,4,A,,Description of periods,xbrli:stringItemType,0..1,,A description of the type of period involved.,gl-bus,0,Reporting Calendar,BU14c_05,/JP06a/BU14c/BU14c_05,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Description of periods,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.DescrptnPerds,期間種別説明,報告期間の種別の説明。,gl-bus:entitryInformationReportingCalendarDescriptionOfPeriods,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarDescriptionOfPeriods
1019,4,A,,Closed status,xbrli:tokenItemType,0..1,,"An identifier on whether the reporting calendar is still open for activity. enumerated, ""open"", ""closed"", ""pending""",gl-bus,0,Reporting Calendar,BU14c_06,/JP06a/BU14c/BU14c_06,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Closed status,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ClosdStats,締状態,"報告カレンダーがオープンかどうかを示す識別子。オープン、締切り済み、保留中
[設定値のリスト]
(open：オープン)、(closed：締切り済み)、(pending：保留中)",gl-bus:entitryInformationReportingCalendarClosedStatus,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarClosedStatus
1020,4,A,,Purpose,xbrli:tokenItemType,0..1,,A description of the accounting set of books involved. Uses enumeration from accounting method purpose.,gl-bus,0,Reporting Calendar,BU14c_07,/JP06a/BU14c/BU14c_07,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Purpose,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.Purps,報告目的,"帳簿の集合の説明。会計処理方法の目的の列挙値を使用する。
[設定値のリスト]
(book：帳簿)、(tax：税)、(management：管理)、(statutory：スタチュトリ)、(other：その他)",gl-bus:entitryInformationReportingCalendarPurpose,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarPurpose
1021,4,A,,Purpose Description,xbrli:stringItemType,0..1,,Free format description of the reporting purpose,gl-bus,0,Reporting Calendar,BU14c_08,/JP06a/BU14c/BU14c_08,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Purpose Description,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.PurpsDescrptn,報告目的説明,報告目的の説明。,gl-bus:entitryInformationReportingCalendarPurposeDescription,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:entitryInformationReportingCalendarPurposeDescription
1022,4,C,,Reporting Calendar Period,,0..*,,A tool to collect a specific set of periods used to summarize results from transactions.,gl-bus,0,Reporting Calendar Period,BU13c,/JP06a/BU14c/BU13c,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Reporting Calendar Period,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ReprtngCalndrPerd,【報告カレンダー期間】,取引の結果をまとめるための特定の期間を集めるもの。,gl-bus:reportingCalendarReportingCalendarPeriod,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:reportingCalendarReportingCalendarPeriod
1023,5,A,PK,Reporting Identifier,xbrli:stringItemType,0..1,,An identifier for this period in this calendar,gl-bus,0,Reporting Calendar Period,BU13c_01,/JP06a/BU14c/BU13c/BU13c_01,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Reporting Calendar Period.Reporting Identifier,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ReprtngCalndrPerd.ReprtngIdntfr,報告期間識別子,このカレンダーにおけるこの期間の識別子。,gl-bus:reportingCalendarReportingCalendarPeriodReportingIdentifier,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:reportingCalendarReportingCalendarPeriod/gl-bus:reportingCalendarReportingCalendarPeriodReportingIdentifier
1024,5,A,,Description,xbrli:stringItemType,0..1,,A description of this specific reporting period in this calendar.,gl-bus,0,Reporting Calendar Period,BU13c_02,/JP06a/BU14c/BU13c/BU13c_02,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Reporting Calendar Period.Description,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ReprtngCalndrPerd.Descrptn,期間説明,このカレンダーにおけるこの特定の期間の説明。,gl-bus:reportingCalendarReportingCalendarPeriodDescription,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:reportingCalendarReportingCalendarPeriod/gl-bus:reportingCalendarReportingCalendarPeriodDescription
1025,5,A,,Start Date,xbrli:dateTimeItemType,0..1,,The beginning date/time of a period,gl-bus,0,Reporting Calendar Period,BU13c_03,/JP06a/BU14c/BU13c/BU13c_03,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Reporting Calendar Period.Start Date,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ReprtngCalndrPerd.StartDat,期間開始日付,期間の開始日付/時刻,gl-bus:reportingCalendarReportingCalendarPeriodStartDate,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:reportingCalendarReportingCalendarPeriod/gl-bus:reportingCalendarReportingCalendarPeriodStartDate
1026,5,A,,End Date,xbrli:dateTimeItemType,0..1,,The ending date/time of a period,gl-bus,0,Reporting Calendar Period,BU13c_04,/JP06a/BU14c/BU13c/BU13c_04,$.Accounting Entries JPN.Entitry Information.Reporting Calendar.Reporting Calendar Period.End Date,AccntgEntrsJpn.EnttryInfrmn.ReprtngCalndr.ReprtngCalndrPerd.EndDat,期間終了日付,期間の終了日付/時刻,gl-bus:reportingCalendarReportingCalendarPeriodEndDate,/gl-jpn:accountingEntriesJpn/gl-cor:accountingEntriesJpnEntitryInformation/gl-bus:entitryInformationReportingCalendar/gl-bus:reportingCalendarReportingCalendarPeriod/gl-bus:reportingCalendarReportingCalendarPeriodEndDate
